Fra,Til,KWH 60 Forbruk
08.12.2020 06:00,08.12.2020 07:00,"1,347"
08.12.2020 07:00,08.12.2020 08:00,"3,311"
08.12.2020 08:00,08.12.2020 09:00,"1,035"
08.12.2020 09:00,08.12.2020 10:00,"1,47"
08.12.2020 10:00,08.12.2020 11:00,"0,192"
08.12.2020 11:00,08.12.2020 12:00,"0,173"
08.12.2020 12:00,08.12.2020 13:00,"0,166"
08.12.2020 13:00,08.12.2020 14:00,"0,172"
08.12.2020 14:00,08.12.2020 15:00,"1,021"
08.12.2020 15:00,08.12.2020 16:00,"0,225"
08.12.2020 16:00,08.12.2020 17:00,"0,493"
08.12.2020 17:00,08.12.2020 18:00,"3,272"
08.12.2020 18:00,08.12.2020 19:00,"1,788"
08.12.2020 19:00,08.12.2020 20:00,"0,392"
08.12.2020 20:00,08.12.2020 21:00,"1,461"
08.12.2020 21:00,08.12.2020 22:00,"2,712"
08.12.2020 22:00,08.12.2020 23:00,"0,396"
08.12.2020 23:00,09.12.2020 00:00,"0,365"
09.12.2020 00:00,09.12.2020 01:00,"0,801"
09.12.2020 01:00,09.12.2020 02:00,"0,77"
09.12.2020 02:00,09.12.2020 03:00,"0,102"
09.12.2020 03:00,09.12.2020 04:00,"0,102"
09.12.2020 04:00,09.12.2020 05:00,"0,104"
09.12.2020 05:00,09.12.2020 06:00,"0,106"
09.12.2020 06:00,09.12.2020 07:00,"0,883"
09.12.2020 07:00,09.12.2020 08:00,"0,103"
09.12.2020 08:00,09.12.2020 09:00,"0,148"
09.12.2020 09:00,09.12.2020 10:00,"0,121"
09.12.2020 10:00,09.12.2020 11:00,"2,088"
09.12.2020 11:00,09.12.2020 12:00,"2,22"
09.12.2020 12:00,09.12.2020 13:00,"2,733"
09.12.2020 13:00,09.12.2020 14:00,"2,214"
09.12.2020 14:00,09.12.2020 15:00,"2,175"
09.12.2020 15:00,09.12.2020 16:00,"0,634"
09.12.2020 16:00,09.12.2020 17:00,"1,604"
09.12.2020 17:00,09.12.2020 18:00,"2,604"
09.12.2020 18:00,09.12.2020 19:00,"1,632"
09.12.2020 19:00,09.12.2020 20:00,"1,865"
09.12.2020 20:00,09.12.2020 21:00,"2,15"
09.12.2020 21:00,09.12.2020 22:00,"1,804"
09.12.2020 22:00,09.12.2020 23:00,"2,888"
09.12.2020 23:00,10.12.2020 00:00,"3,529"
10.12.2020 00:00,10.12.2020 01:00,"3,972"
10.12.2020 01:00,10.12.2020 02:00,"3,841"
10.12.2020 02:00,10.12.2020 03:00,"1,47"
10.12.2020 03:00,10.12.2020 04:00,"0,788"
10.12.2020 04:00,10.12.2020 05:00,"1,413"
10.12.2020 05:00,10.12.2020 06:00,"0,286"
10.12.2020 06:00,10.12.2020 07:00,"0,225"
10.12.2020 07:00,10.12.2020 08:00,"2,636"
10.12.2020 08:00,10.12.2020 09:00,"2,952"
10.12.2020 09:00,10.12.2020 10:00,"2,413"
10.12.2020 10:00,10.12.2020 11:00,"2,131"
10.12.2020 11:00,10.12.2020 12:00,"1,164"
10.12.2020 12:00,10.12.2020 13:00,"1,343"
10.12.2020 13:00,10.12.2020 14:00,"0,345"
10.12.2020 14:00,10.12.2020 15:00,"0,423"
10.12.2020 15:00,10.12.2020 16:00,"0,208"
10.12.2020 16:00,10.12.2020 17:00,"1,717"
10.12.2020 17:00,10.12.2020 18:00,"2,007"
10.12.2020 18:00,10.12.2020 19:00,"1,45"
10.12.2020 19:00,10.12.2020 20:00,"2,645"
10.12.2020 20:00,10.12.2020 21:00,"1,751"
10.12.2020 21:00,10.12.2020 22:00,"3,428"
10.12.2020 22:00,10.12.2020 23:00,"3,578"
10.12.2020 23:00,11.12.2020 00:00,"3,521"
11.12.2020 00:00,11.12.2020 01:00,"3,325"
11.12.2020 01:00,11.12.2020 02:00,"1,042"
11.12.2020 02:00,11.12.2020 03:00,"0,323"
11.12.2020 03:00,11.12.2020 04:00,"0,314"
11.12.2020 04:00,11.12.2020 05:00,"0,239"
11.12.2020 05:00,11.12.2020 06:00,"1,551"
11.12.2020 06:00,11.12.2020 07:00,"2,241"
11.12.2020 07:00,11.12.2020 08:00,"3,418"
11.12.2020 08:00,11.12.2020 09:00,"3,566"
11.12.2020 09:00,11.12.2020 10:00,"1,527"
11.12.2020 10:00,11.12.2020 11:00,"0,25"
11.12.2020 11:00,11.12.2020 12:00,"0,21"
11.12.2020 12:00,11.12.2020 13:00,"0,196"
11.12.2020 13:00,11.12.2020 14:00,"0,166"
11.12.2020 14:00,11.12.2020 15:00,"0,927"
11.12.2020 15:00,11.12.2020 16:00,"0,163"
11.12.2020 16:00,11.12.2020 17:00,"0,17"
11.12.2020 17:00,11.12.2020 18:00,"0,167"
11.12.2020 18:00,11.12.2020 19:00,"0,17"
11.12.2020 19:00,11.12.2020 20:00,"0,282"
11.12.2020 20:00,11.12.2020 21:00,"1,378"
11.12.2020 21:00,11.12.2020 22:00,"0,794"
11.12.2020 22:00,11.12.2020 23:00,"4,457"
11.12.2020 23:00,12.12.2020 00:00,"2,055"
12.12.2020 00:00,12.12.2020 01:00,"1,582"
12.12.2020 01:00,12.12.2020 02:00,"2,058"
12.12.2020 02:00,12.12.2020 03:00,"0,257"
12.12.2020 03:00,12.12.2020 04:00,"1,119"
12.12.2020 04:00,12.12.2020 05:00,"2,472"
12.12.2020 05:00,12.12.2020 06:00,"2,25"
12.12.2020 06:00,12.12.2020 07:00,"0,96"
12.12.2020 07:00,12.12.2020 08:00,"0,326"
12.12.2020 08:00,12.12.2020 09:00,"0,245"
12.12.2020 09:00,12.12.2020 10:00,"1,109"
12.12.2020 10:00,12.12.2020 11:00,"0,592"
12.12.2020 11:00,12.12.2020 12:00,"1,708"
12.12.2020 12:00,12.12.2020 13:00,"2,266"
12.12.2020 13:00,12.12.2020 14:00,"3,401"
12.12.2020 14:00,12.12.2020 15:00,"2,927"
12.12.2020 15:00,12.12.2020 16:00,"1,434"
12.12.2020 16:00,12.12.2020 17:00,"1,424"
12.12.2020 17:00,12.12.2020 18:00,"1,867"
12.12.2020 18:00,12.12.2020 19:00,"1,448"
12.12.2020 19:00,12.12.2020 20:00,"2,323"
12.12.2020 20:00,12.12.2020 21:00,"1,517"
12.12.2020 21:00,12.12.2020 22:00,"1,56"
12.12.2020 22:00,12.12.2020 23:00,"2,491"
12.12.2020 23:00,13.12.2020 00:00,"1,813"
13.12.2020 00:00,13.12.2020 01:00,"1,708"
13.12.2020 01:00,13.12.2020 02:00,"1,699"
13.12.2020 02:00,13.12.2020 03:00,"1,709"
13.12.2020 03:00,13.12.2020 04:00,"1,379"
13.12.2020 04:00,13.12.2020 05:00,"0,788"
13.12.2020 05:00,13.12.2020 06:00,"1,105"
13.12.2020 06:00,13.12.2020 07:00,"1,843"
13.12.2020 07:00,13.12.2020 08:00,"1,901"
13.12.2020 08:00,13.12.2020 09:00,"2,906"
13.12.2020 09:00,13.12.2020 10:00,"4,073"
13.12.2020 10:00,13.12.2020 11:00,"3,162"
13.12.2020 11:00,13.12.2020 12:00,"1,822"
13.12.2020 12:00,13.12.2020 13:00,"0,27"
13.12.2020 13:00,13.12.2020 14:00,"0,196"
13.12.2020 14:00,13.12.2020 15:00,"0,236"
13.12.2020 15:00,13.12.2020 16:00,"0,309"
13.12.2020 16:00,13.12.2020 17:00,"1,643"
13.12.2020 17:00,13.12.2020 18:00,"1,822"
13.12.2020 18:00,13.12.2020 19:00,"2,367"
13.12.2020 19:00,13.12.2020 20:00,"2,317"
13.12.2020 20:00,13.12.2020 21:00,"2,287"
13.12.2020 21:00,13.12.2020 22:00,"0,614"
13.12.2020 22:00,13.12.2020 23:00,"0,327"
13.12.2020 23:00,14.12.2020 00:00,"0,259"
14.12.2020 00:00,14.12.2020 01:00,"2,323"
14.12.2020 01:00,14.12.2020 02:00,"1,336"
14.12.2020 02:00,14.12.2020 03:00,"0,305"
14.12.2020 03:00,14.12.2020 04:00,"0,391"
14.12.2020 04:00,14.12.2020 05:00,"0,289"
14.12.2020 05:00,14.12.2020 06:00,"1,155"
14.12.2020 06:00,14.12.2020 07:00,"1,356"
14.12.2020 07:00,14.12.2020 08:00,"2,288"
14.12.2020 08:00,14.12.2020 09:00,"2,229"
14.12.2020 09:00,14.12.2020 10:00,"0,593"
14.12.2020 10:00,14.12.2020 11:00,"1,456"
14.12.2020 11:00,14.12.2020 12:00,"1,742"
14.12.2020 12:00,14.12.2020 13:00,"0,308"
14.12.2020 13:00,14.12.2020 14:00,"0,403"
14.12.2020 14:00,14.12.2020 15:00,"0,591"
14.12.2020 15:00,14.12.2020 16:00,"1,233"
14.12.2020 16:00,14.12.2020 17:00,"0,344"
14.12.2020 17:00,14.12.2020 18:00,"0,28"
14.12.2020 18:00,14.12.2020 19:00,"0,251"
14.12.2020 19:00,14.12.2020 20:00,"1,658"
14.12.2020 20:00,14.12.2020 21:00,"1,113"
14.12.2020 21:00,14.12.2020 22:00,"0,293"
14.12.2020 22:00,14.12.2020 23:00,"0,335"
14.12.2020 23:00,15.12.2020 00:00,"1,173"
15.12.2020 00:00,15.12.2020 01:00,"0,239"
15.12.2020 01:00,15.12.2020 02:00,"0,341"
15.12.2020 02:00,15.12.2020 03:00,"0,805"
15.12.2020 03:00,15.12.2020 04:00,"2,245"
15.12.2020 04:00,15.12.2020 05:00,"1,876"
15.12.2020 05:00,15.12.2020 06:00,"2,306"
15.12.2020 06:00,15.12.2020 07:00,"2,233"
15.12.2020 07:00,15.12.2020 08:00,"1,389"
15.12.2020 08:00,15.12.2020 09:00,"0,387"
15.12.2020 09:00,15.12.2020 10:00,"0,588"
15.12.2020 10:00,15.12.2020 11:00,"2,939"
15.12.2020 11:00,15.12.2020 12:00,"2,409"
15.12.2020 12:00,15.12.2020 13:00,"0,367"
15.12.2020 13:00,15.12.2020 14:00,"0,183"
15.12.2020 14:00,15.12.2020 15:00,"0,182"
15.12.2020 15:00,15.12.2020 16:00,"0,175"
15.12.2020 16:00,15.12.2020 17:00,"1,28"
15.12.2020 17:00,15.12.2020 18:00,"1,409"
15.12.2020 18:00,15.12.2020 19:00,"0,231"
15.12.2020 19:00,15.12.2020 20:00,"0,207"
15.12.2020 20:00,15.12.2020 21:00,"0,258"
15.12.2020 21:00,15.12.2020 22:00,"0,937"
15.12.2020 22:00,15.12.2020 23:00,"1,758"
15.12.2020 23:00,16.12.2020 00:00,"2,115"
16.12.2020 00:00,16.12.2020 01:00,"0,254"
16.12.2020 01:00,16.12.2020 02:00,"0,253"
16.12.2020 02:00,16.12.2020 03:00,"1,289"
16.12.2020 03:00,16.12.2020 04:00,"0,545"
16.12.2020 04:00,16.12.2020 05:00,"0,339"
16.12.2020 05:00,16.12.2020 06:00,"0,3"
16.12.2020 06:00,16.12.2020 07:00,"0,224"
16.12.2020 07:00,16.12.2020 08:00,"1,573"
16.12.2020 08:00,16.12.2020 09:00,"3,538"
16.12.2020 09:00,16.12.2020 10:00,"4,303"
16.12.2020 10:00,16.12.2020 11:00,"4,09"
16.12.2020 11:00,16.12.2020 12:00,"3,229"
16.12.2020 12:00,16.12.2020 13:00,"3,148"
16.12.2020 13:00,16.12.2020 14:00,"2,319"
16.12.2020 14:00,16.12.2020 15:00,"0,227"
16.12.2020 15:00,16.12.2020 16:00,"0,174"
16.12.2020 16:00,16.12.2020 17:00,"0,166"
16.12.2020 17:00,16.12.2020 18:00,"0,92"
16.12.2020 18:00,16.12.2020 19:00,"2,2"
16.12.2020 19:00,16.12.2020 20:00,"0,46"
16.12.2020 20:00,16.12.2020 21:00,"0,348"
16.12.2020 21:00,16.12.2020 22:00,"0,24"
16.12.2020 22:00,16.12.2020 23:00,"1,283"
16.12.2020 23:00,17.12.2020 00:00,"2,401"
17.12.2020 00:00,17.12.2020 01:00,"2,194"
17.12.2020 01:00,17.12.2020 02:00,"2,128"
17.12.2020 02:00,17.12.2020 03:00,"2,133"
17.12.2020 03:00,17.12.2020 04:00,"0,292"
17.12.2020 04:00,17.12.2020 05:00,"0,195"
17.12.2020 05:00,17.12.2020 06:00,"0,317"
17.12.2020 06:00,17.12.2020 07:00,"1,665"
17.12.2020 07:00,17.12.2020 08:00,"0,388"
17.12.2020 08:00,17.12.2020 09:00,"0,495"
17.12.2020 09:00,17.12.2020 10:00,"1,278"
17.12.2020 10:00,17.12.2020 11:00,"0,37"
17.12.2020 11:00,17.12.2020 12:00,"0,325"
17.12.2020 12:00,17.12.2020 13:00,"1,087"
17.12.2020 13:00,17.12.2020 14:00,"1,395"
17.12.2020 14:00,17.12.2020 15:00,"3,35"
17.12.2020 15:00,17.12.2020 16:00,"3,73"
17.12.2020 16:00,17.12.2020 17:00,"3,29"
17.12.2020 17:00,17.12.2020 18:00,"1,38"
17.12.2020 18:00,17.12.2020 19:00,"1,565"
17.12.2020 19:00,17.12.2020 20:00,"0,339"
17.12.2020 20:00,17.12.2020 21:00,"0,373"
17.12.2020 21:00,17.12.2020 22:00,"2,341"
17.12.2020 22:00,17.12.2020 23:00,"0,659"
17.12.2020 23:00,18.12.2020 00:00,"0,346"
18.12.2020 00:00,18.12.2020 01:00,"0,215"
18.12.2020 01:00,18.12.2020 02:00,"0,11"
18.12.2020 02:00,18.12.2020 03:00,"0,94"
18.12.2020 03:00,18.12.2020 04:00,"0,102"
18.12.2020 04:00,18.12.2020 05:00,"0,102"
18.12.2020 05:00,18.12.2020 06:00,"0,105"
18.12.2020 06:00,18.12.2020 07:00,"2,425"
18.12.2020 07:00,18.12.2020 08:00,"1,654"
18.12.2020 08:00,18.12.2020 09:00,"1,683"
18.12.2020 09:00,18.12.2020 10:00,"1,838"
18.12.2020 10:00,18.12.2020 11:00,"3,291"
18.12.2020 11:00,18.12.2020 12:00,"1,516"
18.12.2020 12:00,18.12.2020 13:00,"1,489"
18.12.2020 13:00,18.12.2020 14:00,"1,568"
18.12.2020 14:00,18.12.2020 15:00,"3,458"
18.12.2020 15:00,18.12.2020 16:00,"2,26"
18.12.2020 16:00,18.12.2020 17:00,"3,176"
18.12.2020 17:00,18.12.2020 18:00,"2,704"
18.12.2020 18:00,18.12.2020 19:00,"0,593"
18.12.2020 19:00,18.12.2020 20:00,"0,19"
18.12.2020 20:00,18.12.2020 21:00,"0,209"
18.12.2020 21:00,18.12.2020 22:00,"1,925"
18.12.2020 22:00,18.12.2020 23:00,"1,945"
18.12.2020 23:00,19.12.2020 00:00,"3,17"
19.12.2020 00:00,19.12.2020 01:00,"2,036"
19.12.2020 01:00,19.12.2020 02:00,"0,117"
19.12.2020 02:00,19.12.2020 03:00,"0,104"
19.12.2020 03:00,19.12.2020 04:00,"0,114"
19.12.2020 04:00,19.12.2020 05:00,"0,106"
19.12.2020 05:00,19.12.2020 06:00,"0,895"
19.12.2020 06:00,19.12.2020 07:00,"0,103"
19.12.2020 07:00,19.12.2020 08:00,"1,518"
19.12.2020 08:00,19.12.2020 09:00,"4,005"
19.12.2020 09:00,19.12.2020 10:00,"4,029"
19.12.2020 10:00,19.12.2020 11:00,"3,662"
19.12.2020 11:00,19.12.2020 12:00,"3,623"
19.12.2020 12:00,19.12.2020 13:00,"2,474"
19.12.2020 13:00,19.12.2020 14:00,"1,6"
19.12.2020 14:00,19.12.2020 15:00,"2,597"
19.12.2020 15:00,19.12.2020 16:00,"1,552"
19.12.2020 16:00,19.12.2020 17:00,"2,413"
19.12.2020 17:00,19.12.2020 18:00,"3,308"
19.12.2020 18:00,19.12.2020 19:00,"1,767"
19.12.2020 19:00,19.12.2020 20:00,"2,629"
19.12.2020 20:00,19.12.2020 21:00,"1,627"
19.12.2020 21:00,19.12.2020 22:00,"1,604"
19.12.2020 22:00,19.12.2020 23:00,"0,312"
19.12.2020 23:00,20.12.2020 00:00,"1,127"
20.12.2020 00:00,20.12.2020 01:00,"0,2"
20.12.2020 01:00,20.12.2020 02:00,"0,192"
20.12.2020 02:00,20.12.2020 03:00,"0,187"
20.12.2020 03:00,20.12.2020 04:00,"0,187"
20.12.2020 04:00,20.12.2020 05:00,"1,212"
20.12.2020 05:00,20.12.2020 06:00,"0,269"
20.12.2020 06:00,20.12.2020 07:00,"0,285"
20.12.2020 07:00,20.12.2020 08:00,"1,024"
20.12.2020 08:00,20.12.2020 09:00,"1,19"
20.12.2020 09:00,20.12.2020 10:00,"1,524"
20.12.2020 10:00,20.12.2020 11:00,"1,579"
20.12.2020 11:00,20.12.2020 12:00,"2,555"
20.12.2020 12:00,20.12.2020 13:00,"1,726"
20.12.2020 13:00,20.12.2020 14:00,"3,659"
20.12.2020 14:00,20.12.2020 15:00,"3,568"
20.12.2020 15:00,20.12.2020 16:00,"3,256"
20.12.2020 16:00,20.12.2020 17:00,"2,136"
20.12.2020 17:00,20.12.2020 18:00,"4,242"
20.12.2020 18:00,20.12.2020 19:00,"1,299"
20.12.2020 19:00,20.12.2020 20:00,"0,88"
20.12.2020 20:00,20.12.2020 21:00,"1,724"
20.12.2020 21:00,20.12.2020 22:00,"2,056"
20.12.2020 22:00,20.12.2020 23:00,"1,076"
20.12.2020 23:00,21.12.2020 00:00,"0,25"
21.12.2020 00:00,21.12.2020 01:00,"0,805"
21.12.2020 01:00,21.12.2020 02:00,"0,525"
21.12.2020 02:00,21.12.2020 03:00,"0,191"
21.12.2020 03:00,21.12.2020 04:00,"0,195"
21.12.2020 04:00,21.12.2020 05:00,"0,204"
21.12.2020 05:00,21.12.2020 06:00,"0,209"
21.12.2020 06:00,21.12.2020 07:00,"0,969"
21.12.2020 07:00,21.12.2020 08:00,"0,269"
21.12.2020 08:00,21.12.2020 09:00,"2,555"
21.12.2020 09:00,21.12.2020 10:00,"1,762"
21.12.2020 10:00,21.12.2020 11:00,"3,29"
21.12.2020 11:00,21.12.2020 12:00,"2,425"
21.12.2020 12:00,21.12.2020 13:00,"2,293"
21.12.2020 13:00,21.12.2020 14:00,"2,338"
21.12.2020 14:00,21.12.2020 15:00,"1,234"
21.12.2020 15:00,21.12.2020 16:00,"0,227"
21.12.2020 16:00,21.12.2020 17:00,"0,262"
21.12.2020 17:00,21.12.2020 18:00,"3,013"
