Fra,Til,KWH 60 Forbruk
03.04.2020 01:00,03.04.2020 02:00,"0,265"
03.04.2020 02:00,03.04.2020 03:00,"0,501"
03.04.2020 03:00,03.04.2020 04:00,"1,11"
03.04.2020 04:00,03.04.2020 05:00,"0,47"
03.04.2020 05:00,03.04.2020 06:00,"1,202"
03.04.2020 06:00,03.04.2020 07:00,"0,709"
03.04.2020 07:00,03.04.2020 08:00,"2,842"
03.04.2020 08:00,03.04.2020 09:00,"2,139"
03.04.2020 09:00,03.04.2020 10:00,"1,568"
03.04.2020 10:00,03.04.2020 11:00,"1,57"
03.04.2020 11:00,03.04.2020 12:00,"2,07"
03.04.2020 12:00,03.04.2020 13:00,"3,782"
03.04.2020 13:00,03.04.2020 14:00,"3,544"
03.04.2020 14:00,03.04.2020 15:00,"4,103"
03.04.2020 15:00,03.04.2020 16:00,"4,139"
03.04.2020 16:00,03.04.2020 17:00,"4,67"
03.04.2020 17:00,03.04.2020 18:00,"4,11"
03.04.2020 18:00,03.04.2020 19:00,"3,716"
03.04.2020 19:00,03.04.2020 20:00,"2,576"
03.04.2020 20:00,03.04.2020 21:00,"1,749"
03.04.2020 21:00,03.04.2020 22:00,"0,489"
03.04.2020 22:00,03.04.2020 23:00,"0,345"
03.04.2020 23:00,04.04.2020 00:00,"0,316"
04.04.2020 00:00,04.04.2020 01:00,"0,513"
04.04.2020 01:00,04.04.2020 02:00,"0,308"
04.04.2020 02:00,04.04.2020 03:00,"0,501"
04.04.2020 03:00,04.04.2020 04:00,"0,481"
04.04.2020 04:00,04.04.2020 05:00,"0,31"
04.04.2020 05:00,04.04.2020 06:00,"0,48"
04.04.2020 06:00,04.04.2020 07:00,"0,417"
04.04.2020 07:00,04.04.2020 08:00,"3,055"
04.04.2020 08:00,04.04.2020 09:00,"3,902"
04.04.2020 09:00,04.04.2020 10:00,"2,609"
04.04.2020 10:00,04.04.2020 11:00,"1,218"
04.04.2020 11:00,04.04.2020 12:00,"0,797"
04.04.2020 12:00,04.04.2020 13:00,"2,128"
04.04.2020 13:00,04.04.2020 14:00,"2,004"
04.04.2020 14:00,04.04.2020 15:00,"1,935"
04.04.2020 15:00,04.04.2020 16:00,"2,007"
04.04.2020 16:00,04.04.2020 17:00,"2,666"
04.04.2020 17:00,04.04.2020 18:00,"2,176"
04.04.2020 18:00,04.04.2020 19:00,"2,048"
04.04.2020 19:00,04.04.2020 20:00,"2,255"
04.04.2020 20:00,04.04.2020 21:00,"0,835"
04.04.2020 21:00,04.04.2020 22:00,"0,911"
04.04.2020 22:00,04.04.2020 23:00,"0,761"
04.04.2020 23:00,05.04.2020 00:00,"0,65"
05.04.2020 00:00,05.04.2020 01:00,"0,565"
05.04.2020 01:00,05.04.2020 02:00,"0,427"
05.04.2020 02:00,05.04.2020 03:00,"0,527"
05.04.2020 03:00,05.04.2020 04:00,"0,526"
05.04.2020 04:00,05.04.2020 05:00,"0,333"
05.04.2020 05:00,05.04.2020 06:00,"0,495"
05.04.2020 06:00,05.04.2020 07:00,"1,545"
05.04.2020 07:00,05.04.2020 08:00,"1,895"
05.04.2020 08:00,05.04.2020 09:00,"1,858"
05.04.2020 09:00,05.04.2020 10:00,"2,085"
05.04.2020 10:00,05.04.2020 11:00,"2,984"
05.04.2020 11:00,05.04.2020 12:00,"5,254"
05.04.2020 12:00,05.04.2020 13:00,"3,783"
05.04.2020 13:00,05.04.2020 14:00,"3,629"
05.04.2020 14:00,05.04.2020 15:00,"3,654"
05.04.2020 15:00,05.04.2020 16:00,"2,207"
05.04.2020 16:00,05.04.2020 17:00,"1,53"
05.04.2020 17:00,05.04.2020 18:00,"1,513"
05.04.2020 18:00,05.04.2020 19:00,"2,148"
05.04.2020 19:00,05.04.2020 20:00,"1,464"
05.04.2020 20:00,05.04.2020 21:00,"0,871"
05.04.2020 21:00,05.04.2020 22:00,"0,488"
05.04.2020 22:00,05.04.2020 23:00,"0,74"
05.04.2020 23:00,06.04.2020 00:00,"1,776"
06.04.2020 00:00,06.04.2020 01:00,"0,722"
06.04.2020 01:00,06.04.2020 02:00,"0,196"
06.04.2020 02:00,06.04.2020 03:00,"0,126"
06.04.2020 03:00,06.04.2020 04:00,"0,127"
06.04.2020 04:00,06.04.2020 05:00,"0,124"
06.04.2020 05:00,06.04.2020 06:00,"0,315"
06.04.2020 06:00,06.04.2020 07:00,"0,771"
06.04.2020 07:00,06.04.2020 08:00,"4,659"
06.04.2020 08:00,06.04.2020 09:00,"4,663"
06.04.2020 09:00,06.04.2020 10:00,"3,686"
06.04.2020 10:00,06.04.2020 11:00,"3,071"
06.04.2020 11:00,06.04.2020 12:00,"2,443"
06.04.2020 12:00,06.04.2020 13:00,"2,192"
06.04.2020 13:00,06.04.2020 14:00,"1,658"
06.04.2020 14:00,06.04.2020 15:00,"0,505"
06.04.2020 15:00,06.04.2020 16:00,"1,981"
06.04.2020 16:00,06.04.2020 17:00,"1,709"
06.04.2020 17:00,06.04.2020 18:00,"0,407"
06.04.2020 18:00,06.04.2020 19:00,"1,367"
06.04.2020 19:00,06.04.2020 20:00,"1,894"
06.04.2020 20:00,06.04.2020 21:00,"2,387"
06.04.2020 21:00,06.04.2020 22:00,"2,465"
06.04.2020 22:00,06.04.2020 23:00,"1,97"
06.04.2020 23:00,07.04.2020 00:00,"0,145"
07.04.2020 00:00,07.04.2020 01:00,"0,131"
07.04.2020 01:00,07.04.2020 02:00,"0,161"
07.04.2020 02:00,07.04.2020 03:00,"1,01"
07.04.2020 03:00,07.04.2020 04:00,"0,125"
07.04.2020 04:00,07.04.2020 05:00,"0,13"
07.04.2020 05:00,07.04.2020 06:00,"0,122"
07.04.2020 06:00,07.04.2020 07:00,"0,121"
07.04.2020 07:00,07.04.2020 08:00,"0,121"
07.04.2020 08:00,07.04.2020 09:00,"0,921"
07.04.2020 09:00,07.04.2020 10:00,"2,867"
07.04.2020 10:00,07.04.2020 11:00,"3,46"
07.04.2020 11:00,07.04.2020 12:00,"1,706"
07.04.2020 12:00,07.04.2020 13:00,"1,676"
07.04.2020 13:00,07.04.2020 14:00,"4,014"
07.04.2020 14:00,07.04.2020 15:00,"3,206"
07.04.2020 15:00,07.04.2020 16:00,"1,505"
07.04.2020 16:00,07.04.2020 17:00,"1,063"
07.04.2020 17:00,07.04.2020 18:00,"0,991"
07.04.2020 18:00,07.04.2020 19:00,"0,772"
07.04.2020 19:00,07.04.2020 20:00,"2,845"
07.04.2020 20:00,07.04.2020 21:00,"1,736"
07.04.2020 21:00,07.04.2020 22:00,"1,322"
07.04.2020 22:00,07.04.2020 23:00,"0,497"
07.04.2020 23:00,08.04.2020 00:00,"0,249"
08.04.2020 00:00,08.04.2020 01:00,"0,916"
08.04.2020 01:00,08.04.2020 02:00,"0,126"
08.04.2020 02:00,08.04.2020 03:00,"0,133"
08.04.2020 03:00,08.04.2020 04:00,"0,124"
08.04.2020 04:00,08.04.2020 05:00,"0,122"
08.04.2020 05:00,08.04.2020 06:00,"0,121"
08.04.2020 06:00,08.04.2020 07:00,"0,835"
08.04.2020 07:00,08.04.2020 08:00,"0,126"
08.04.2020 08:00,08.04.2020 09:00,"1,066"
08.04.2020 09:00,08.04.2020 10:00,"4,25"
08.04.2020 10:00,08.04.2020 11:00,"2,817"
08.04.2020 11:00,08.04.2020 12:00,"0,919"
08.04.2020 12:00,08.04.2020 13:00,"2,124"
08.04.2020 13:00,08.04.2020 14:00,"0,844"
08.04.2020 14:00,08.04.2020 15:00,"1,96"
08.04.2020 15:00,08.04.2020 16:00,"0,388"
08.04.2020 16:00,08.04.2020 17:00,"0,884"
08.04.2020 17:00,08.04.2020 18:00,"2,348"
08.04.2020 18:00,08.04.2020 19:00,"1,79"
08.04.2020 19:00,08.04.2020 20:00,"1,532"
08.04.2020 20:00,08.04.2020 21:00,"0,469"
08.04.2020 21:00,08.04.2020 22:00,"0,505"
08.04.2020 22:00,08.04.2020 23:00,"0,883"
08.04.2020 23:00,09.04.2020 00:00,"0,108"
09.04.2020 00:00,09.04.2020 01:00,"0,103"
09.04.2020 01:00,09.04.2020 02:00,"0,104"
09.04.2020 02:00,09.04.2020 03:00,"0,101"
09.04.2020 03:00,09.04.2020 04:00,"0,105"
09.04.2020 04:00,09.04.2020 05:00,"0,829"
09.04.2020 05:00,09.04.2020 06:00,"0,111"
09.04.2020 06:00,09.04.2020 07:00,"0,102"
09.04.2020 07:00,09.04.2020 08:00,"0,101"
09.04.2020 08:00,09.04.2020 09:00,"0,406"
09.04.2020 09:00,09.04.2020 10:00,"2,291"
09.04.2020 10:00,09.04.2020 11:00,"2,507"
09.04.2020 11:00,09.04.2020 12:00,"2,333"
09.04.2020 12:00,09.04.2020 13:00,"2,523"
09.04.2020 13:00,09.04.2020 14:00,"2,244"
09.04.2020 14:00,09.04.2020 15:00,"1,611"
09.04.2020 15:00,09.04.2020 16:00,"1,62"
09.04.2020 16:00,09.04.2020 17:00,"2,67"
09.04.2020 17:00,09.04.2020 18:00,"2,777"
09.04.2020 18:00,09.04.2020 19:00,"1,807"
09.04.2020 19:00,09.04.2020 20:00,"1,745"
09.04.2020 20:00,09.04.2020 21:00,"1,779"
09.04.2020 21:00,09.04.2020 22:00,"1,81"
09.04.2020 22:00,09.04.2020 23:00,"1,788"
09.04.2020 23:00,10.04.2020 00:00,"1,12"
10.04.2020 00:00,10.04.2020 01:00,"0,105"
10.04.2020 01:00,10.04.2020 02:00,"0,27"
10.04.2020 02:00,10.04.2020 03:00,"0,262"
10.04.2020 03:00,10.04.2020 04:00,"0,105"
10.04.2020 04:00,10.04.2020 05:00,"0,259"
10.04.2020 05:00,10.04.2020 06:00,"0,207"
10.04.2020 06:00,10.04.2020 07:00,"0,155"
10.04.2020 07:00,10.04.2020 08:00,"0,263"
10.04.2020 08:00,10.04.2020 09:00,"0,319"
10.04.2020 09:00,10.04.2020 10:00,"0,18"
10.04.2020 10:00,10.04.2020 11:00,"1,745"
10.04.2020 11:00,10.04.2020 12:00,"2,64"
10.04.2020 12:00,10.04.2020 13:00,"3,521"
10.04.2020 13:00,10.04.2020 14:00,"3,505"
10.04.2020 14:00,10.04.2020 15:00,"4,769"
10.04.2020 15:00,10.04.2020 16:00,"3,494"
10.04.2020 16:00,10.04.2020 17:00,"2,486"
10.04.2020 17:00,10.04.2020 18:00,"1,658"
10.04.2020 18:00,10.04.2020 19:00,"1,637"
10.04.2020 19:00,10.04.2020 20:00,"2,547"
10.04.2020 20:00,10.04.2020 21:00,"1,625"
10.04.2020 21:00,10.04.2020 22:00,"1,624"
10.04.2020 22:00,10.04.2020 23:00,"3,103"
10.04.2020 23:00,11.04.2020 00:00,"2,322"
11.04.2020 00:00,11.04.2020 01:00,"0,175"
11.04.2020 01:00,11.04.2020 02:00,"0,157"
11.04.2020 02:00,11.04.2020 03:00,"0,151"
11.04.2020 03:00,11.04.2020 04:00,"0,248"
11.04.2020 04:00,11.04.2020 05:00,"0,182"
11.04.2020 05:00,11.04.2020 06:00,"0,306"
11.04.2020 06:00,11.04.2020 07:00,"0,291"
11.04.2020 07:00,11.04.2020 08:00,"0,107"
11.04.2020 08:00,11.04.2020 09:00,"0,298"
11.04.2020 09:00,11.04.2020 10:00,"0,301"
11.04.2020 10:00,11.04.2020 11:00,"0,558"
11.04.2020 11:00,11.04.2020 12:00,"0,359"
11.04.2020 12:00,11.04.2020 13:00,"2,22"
11.04.2020 13:00,11.04.2020 14:00,"2,663"
11.04.2020 14:00,11.04.2020 15:00,"3,271"
11.04.2020 15:00,11.04.2020 16:00,"3,182"
11.04.2020 16:00,11.04.2020 17:00,"2,975"
11.04.2020 17:00,11.04.2020 18:00,"3,167"
11.04.2020 18:00,11.04.2020 19:00,"2,808"
11.04.2020 19:00,11.04.2020 20:00,"2,696"
11.04.2020 20:00,11.04.2020 21:00,"2,229"
11.04.2020 21:00,11.04.2020 22:00,"2,677"
11.04.2020 22:00,11.04.2020 23:00,"1,598"
11.04.2020 23:00,12.04.2020 00:00,"1,659"
12.04.2020 00:00,12.04.2020 01:00,"2,694"
12.04.2020 01:00,12.04.2020 02:00,"1,32"
12.04.2020 02:00,12.04.2020 03:00,"0,187"
12.04.2020 03:00,12.04.2020 04:00,"0,121"
12.04.2020 04:00,12.04.2020 05:00,"0,12"
12.04.2020 05:00,12.04.2020 06:00,"0,842"
12.04.2020 06:00,12.04.2020 07:00,"0,144"
12.04.2020 07:00,12.04.2020 08:00,"0,116"
12.04.2020 08:00,12.04.2020 09:00,"0,133"
12.04.2020 09:00,12.04.2020 10:00,"0,14"
12.04.2020 10:00,12.04.2020 11:00,"0,141"
12.04.2020 11:00,12.04.2020 12:00,"0,468"
12.04.2020 12:00,12.04.2020 13:00,"1,485"
12.04.2020 13:00,12.04.2020 14:00,"0,397"
12.04.2020 14:00,12.04.2020 15:00,"0,357"
12.04.2020 15:00,12.04.2020 16:00,"1,128"
12.04.2020 16:00,12.04.2020 17:00,"1,414"
12.04.2020 17:00,12.04.2020 18:00,"1,319"
12.04.2020 18:00,12.04.2020 19:00,"1,275"
12.04.2020 19:00,12.04.2020 20:00,"2,692"
12.04.2020 20:00,12.04.2020 21:00,"0,401"
12.04.2020 21:00,12.04.2020 22:00,"0,314"
12.04.2020 22:00,12.04.2020 23:00,"0,472"
12.04.2020 23:00,13.04.2020 00:00,"0,96"
13.04.2020 00:00,13.04.2020 01:00,"0,215"
13.04.2020 01:00,13.04.2020 02:00,"0,149"
13.04.2020 02:00,13.04.2020 03:00,"0,165"
13.04.2020 03:00,13.04.2020 04:00,"1,017"
13.04.2020 04:00,13.04.2020 05:00,"0,234"
13.04.2020 05:00,13.04.2020 06:00,"0,219"
13.04.2020 06:00,13.04.2020 07:00,"0,147"
13.04.2020 07:00,13.04.2020 08:00,"0,111"
13.04.2020 08:00,13.04.2020 09:00,"0,13"
13.04.2020 09:00,13.04.2020 10:00,"0,336"
13.04.2020 10:00,13.04.2020 11:00,"0,314"
13.04.2020 11:00,13.04.2020 12:00,"0,143"
13.04.2020 12:00,13.04.2020 13:00,"0,775"
13.04.2020 13:00,13.04.2020 14:00,"0,537"
13.04.2020 14:00,13.04.2020 15:00,"1,287"
13.04.2020 15:00,13.04.2020 16:00,"1,98"
13.04.2020 16:00,13.04.2020 17:00,"0,85"
13.04.2020 17:00,13.04.2020 18:00,"1,084"
13.04.2020 18:00,13.04.2020 19:00,"3,564"
13.04.2020 19:00,13.04.2020 20:00,"4,272"
13.04.2020 20:00,13.04.2020 21:00,"2,327"
13.04.2020 21:00,13.04.2020 22:00,"2,294"
13.04.2020 22:00,13.04.2020 23:00,"3,397"
13.04.2020 23:00,14.04.2020 00:00,"2,793"
14.04.2020 00:00,14.04.2020 01:00,"0,917"
14.04.2020 01:00,14.04.2020 02:00,"0,137"
14.04.2020 02:00,14.04.2020 03:00,"0,13"
14.04.2020 03:00,14.04.2020 04:00,"0,134"
14.04.2020 04:00,14.04.2020 05:00,"0,345"
14.04.2020 05:00,14.04.2020 06:00,"0,125"
14.04.2020 06:00,14.04.2020 07:00,"0,315"
14.04.2020 07:00,14.04.2020 08:00,"0,301"
14.04.2020 08:00,14.04.2020 09:00,"0,134"
14.04.2020 09:00,14.04.2020 10:00,"0,294"
14.04.2020 10:00,14.04.2020 11:00,"0,794"
14.04.2020 11:00,14.04.2020 12:00,"4,184"
14.04.2020 12:00,14.04.2020 13:00,"4,577"
14.04.2020 13:00,14.04.2020 14:00,"3,558"
14.04.2020 14:00,14.04.2020 15:00,"3,57"
14.04.2020 15:00,14.04.2020 16:00,"3,575"
14.04.2020 16:00,14.04.2020 17:00,"3,821"
14.04.2020 17:00,14.04.2020 18:00,"2,55"
14.04.2020 18:00,14.04.2020 19:00,"1,609"
14.04.2020 19:00,14.04.2020 20:00,"1,557"
14.04.2020 20:00,14.04.2020 21:00,"1,543"
14.04.2020 21:00,14.04.2020 22:00,"2,42"
14.04.2020 22:00,14.04.2020 23:00,"1,949"
14.04.2020 23:00,15.04.2020 00:00,"2,699"
15.04.2020 00:00,15.04.2020 01:00,"2,159"
15.04.2020 01:00,15.04.2020 02:00,"1,468"
15.04.2020 02:00,15.04.2020 03:00,"0,68"
15.04.2020 03:00,15.04.2020 04:00,"0,153"
15.04.2020 04:00,15.04.2020 05:00,"0,144"
15.04.2020 05:00,15.04.2020 06:00,"0,144"
15.04.2020 06:00,15.04.2020 07:00,"0,13"
15.04.2020 07:00,15.04.2020 08:00,"0,867"
15.04.2020 08:00,15.04.2020 09:00,"0,135"
15.04.2020 09:00,15.04.2020 10:00,"0,129"
15.04.2020 10:00,15.04.2020 11:00,"0,159"
15.04.2020 11:00,15.04.2020 12:00,"0,482"
15.04.2020 12:00,15.04.2020 13:00,"1,411"
15.04.2020 13:00,15.04.2020 14:00,"0,914"
15.04.2020 14:00,15.04.2020 15:00,"1,73"
15.04.2020 15:00,15.04.2020 16:00,"1,493"
15.04.2020 16:00,15.04.2020 17:00,"2,478"
15.04.2020 17:00,15.04.2020 18:00,"1,347"
15.04.2020 18:00,15.04.2020 19:00,"1,239"
15.04.2020 19:00,15.04.2020 20:00,"1,225"
15.04.2020 20:00,15.04.2020 21:00,"2,942"
15.04.2020 21:00,15.04.2020 22:00,"2,183"
15.04.2020 22:00,15.04.2020 23:00,"1,682"
15.04.2020 23:00,16.04.2020 00:00,"1,636"
16.04.2020 00:00,16.04.2020 01:00,"1,646"
16.04.2020 01:00,16.04.2020 02:00,"1,652"
16.04.2020 02:00,16.04.2020 03:00,"1,758"
16.04.2020 03:00,16.04.2020 04:00,"0,166"
16.04.2020 04:00,16.04.2020 05:00,"0,165"
16.04.2020 05:00,16.04.2020 06:00,"0,156"
16.04.2020 06:00,16.04.2020 07:00,"0,154"
16.04.2020 07:00,16.04.2020 08:00,"2,531"
16.04.2020 08:00,16.04.2020 09:00,"3,495"
16.04.2020 09:00,16.04.2020 10:00,"3,486"
16.04.2020 10:00,16.04.2020 11:00,"3,778"
16.04.2020 11:00,16.04.2020 12:00,"3,499"
16.04.2020 12:00,16.04.2020 13:00,"2,237"
16.04.2020 13:00,16.04.2020 14:00,"1,585"
16.04.2020 14:00,16.04.2020 15:00,"2,711"
16.04.2020 15:00,16.04.2020 16:00,"2,896"
16.04.2020 16:00,16.04.2020 17:00,"3,5"
16.04.2020 17:00,16.04.2020 18:00,"3,997"
16.04.2020 18:00,16.04.2020 19:00,"2,485"
16.04.2020 19:00,16.04.2020 20:00,"2,285"
16.04.2020 20:00,16.04.2020 21:00,"0,399"
16.04.2020 21:00,16.04.2020 22:00,"1,124"
16.04.2020 22:00,16.04.2020 23:00,"2,357"
16.04.2020 23:00,17.04.2020 00:00,"2,585"
17.04.2020 00:00,17.04.2020 01:00,"2,299"
17.04.2020 01:00,17.04.2020 02:00,"0,406"
17.04.2020 02:00,17.04.2020 03:00,"0,39"
17.04.2020 03:00,17.04.2020 04:00,"0,261"
17.04.2020 04:00,17.04.2020 05:00,"0,171"
17.04.2020 05:00,17.04.2020 06:00,"0,903"
17.04.2020 06:00,17.04.2020 07:00,"0,122"
17.04.2020 07:00,17.04.2020 08:00,"0,138"
17.04.2020 08:00,17.04.2020 09:00,"0,139"
17.04.2020 09:00,17.04.2020 10:00,"0,138"
17.04.2020 10:00,17.04.2020 11:00,"0,333"
17.04.2020 11:00,17.04.2020 12:00,"0,986"
17.04.2020 12:00,17.04.2020 13:00,"0,22"
17.04.2020 13:00,17.04.2020 14:00,"0,291"
17.04.2020 14:00,17.04.2020 15:00,"2,479"
17.04.2020 15:00,17.04.2020 16:00,"4,12"
17.04.2020 16:00,17.04.2020 17:00,"3,622"
17.04.2020 17:00,17.04.2020 18:00,"2,817"
17.04.2020 18:00,17.04.2020 19:00,"2,881"
17.04.2020 19:00,17.04.2020 20:00,"1,582"
17.04.2020 20:00,17.04.2020 21:00,"2,376"
17.04.2020 21:00,17.04.2020 22:00,"3,264"
17.04.2020 22:00,17.04.2020 23:00,"4,668"
17.04.2020 23:00,18.04.2020 00:00,"2,361"
18.04.2020 00:00,18.04.2020 01:00,"1,611"
18.04.2020 01:00,18.04.2020 02:00,"1,622"
18.04.2020 02:00,18.04.2020 03:00,"1,617"
18.04.2020 03:00,18.04.2020 04:00,"1,821"
18.04.2020 04:00,18.04.2020 05:00,"0,266"
18.04.2020 05:00,18.04.2020 06:00,"0,118"
18.04.2020 06:00,18.04.2020 07:00,"0,12"
18.04.2020 07:00,18.04.2020 08:00,"0,151"
18.04.2020 08:00,18.04.2020 09:00,"0,155"
18.04.2020 09:00,18.04.2020 10:00,"0,419"
18.04.2020 10:00,18.04.2020 11:00,"0,655"
18.04.2020 11:00,18.04.2020 12:00,"0,153"
18.04.2020 12:00,18.04.2020 13:00,"0,153"
18.04.2020 13:00,18.04.2020 14:00,"1,709"
18.04.2020 14:00,18.04.2020 15:00,"1,444"
18.04.2020 15:00,18.04.2020 16:00,"0,29"
18.04.2020 16:00,18.04.2020 17:00,"2,333"
18.04.2020 17:00,18.04.2020 18:00,"2,56"
18.04.2020 18:00,18.04.2020 19:00,"1,662"
18.04.2020 19:00,18.04.2020 20:00,"2,489"
18.04.2020 20:00,18.04.2020 21:00,"2,069"
18.04.2020 21:00,18.04.2020 22:00,"1,616"
18.04.2020 22:00,18.04.2020 23:00,"1,998"
18.04.2020 23:00,19.04.2020 00:00,"2,399"
19.04.2020 00:00,19.04.2020 01:00,"2,363"
19.04.2020 01:00,19.04.2020 02:00,"1,534"
19.04.2020 02:00,19.04.2020 03:00,"1,558"
19.04.2020 03:00,19.04.2020 04:00,"1,543"
19.04.2020 04:00,19.04.2020 05:00,"1,547"
19.04.2020 05:00,19.04.2020 06:00,"1,758"
19.04.2020 06:00,19.04.2020 07:00,"3,292"
19.04.2020 07:00,19.04.2020 08:00,"1,265"
19.04.2020 08:00,19.04.2020 09:00,"0,762"
19.04.2020 09:00,19.04.2020 10:00,"0,252"
19.04.2020 10:00,19.04.2020 11:00,"0,214"
19.04.2020 11:00,19.04.2020 12:00,"2,14"
19.04.2020 12:00,19.04.2020 13:00,"0,688"
19.04.2020 13:00,19.04.2020 14:00,"0,727"
19.04.2020 14:00,19.04.2020 15:00,"1,163"
19.04.2020 15:00,19.04.2020 16:00,"0,853"
19.04.2020 16:00,19.04.2020 17:00,"0,669"
19.04.2020 17:00,19.04.2020 18:00,"0,97"
19.04.2020 18:00,19.04.2020 19:00,"0,343"
19.04.2020 19:00,19.04.2020 20:00,"1,225"
19.04.2020 20:00,19.04.2020 21:00,"0,496"
19.04.2020 21:00,19.04.2020 22:00,"2,947"
19.04.2020 22:00,19.04.2020 23:00,"2,345"
19.04.2020 23:00,20.04.2020 00:00,"2,04"
20.04.2020 00:00,20.04.2020 01:00,"0,331"
20.04.2020 01:00,20.04.2020 02:00,"0,236"
20.04.2020 02:00,20.04.2020 03:00,"0,244"
20.04.2020 03:00,20.04.2020 04:00,"0,25"
20.04.2020 04:00,20.04.2020 05:00,"0,251"
20.04.2020 05:00,20.04.2020 06:00,"2,14"
20.04.2020 06:00,20.04.2020 07:00,"2,214"
20.04.2020 07:00,20.04.2020 08:00,"2,24"
20.04.2020 08:00,20.04.2020 09:00,"2,261"
20.04.2020 09:00,20.04.2020 10:00,"1,539"
20.04.2020 10:00,20.04.2020 11:00,"0,224"
20.04.2020 11:00,20.04.2020 12:00,"0,171"
20.04.2020 12:00,20.04.2020 13:00,"0,404"
20.04.2020 13:00,20.04.2020 14:00,"1,079"
20.04.2020 14:00,20.04.2020 15:00,"0,224"
20.04.2020 15:00,20.04.2020 16:00,"0,679"
20.04.2020 16:00,20.04.2020 17:00,"1,775"
20.04.2020 17:00,20.04.2020 18:00,"0,267"
20.04.2020 18:00,20.04.2020 19:00,"0,654"
20.04.2020 19:00,20.04.2020 20:00,"0,655"
20.04.2020 20:00,20.04.2020 21:00,"1,498"
20.04.2020 21:00,20.04.2020 22:00,"0,785"
20.04.2020 22:00,20.04.2020 23:00,"2,184"
20.04.2020 23:00,21.04.2020 00:00,"1,082"
21.04.2020 00:00,21.04.2020 01:00,"0,409"
21.04.2020 01:00,21.04.2020 02:00,"0,39"
21.04.2020 02:00,21.04.2020 03:00,"0,298"
21.04.2020 03:00,21.04.2020 04:00,"1,072"
21.04.2020 04:00,21.04.2020 05:00,"0,206"
21.04.2020 05:00,21.04.2020 06:00,"0,196"
21.04.2020 06:00,21.04.2020 07:00,"0,208"
21.04.2020 07:00,21.04.2020 08:00,"0,62"
21.04.2020 08:00,21.04.2020 09:00,"0,843"
21.04.2020 09:00,21.04.2020 10:00,"0,252"
21.04.2020 10:00,21.04.2020 11:00,"0,351"
21.04.2020 11:00,21.04.2020 12:00,"0,545"
21.04.2020 12:00,21.04.2020 13:00,"0,726"
21.04.2020 13:00,21.04.2020 14:00,"0,57"
21.04.2020 14:00,21.04.2020 15:00,"0,565"
21.04.2020 15:00,21.04.2020 16:00,"0,527"
21.04.2020 16:00,21.04.2020 17:00,"0,413"
21.04.2020 17:00,21.04.2020 18:00,"0,423"
