Fra,Til,KWH 60 Forbruk
06.07.2021 04:00,06.07.2021 05:00,"0,241"
06.07.2021 05:00,06.07.2021 06:00,"1,119"
06.07.2021 06:00,06.07.2021 07:00,"0,207"
06.07.2021 07:00,06.07.2021 08:00,"0,199"
06.07.2021 08:00,06.07.2021 09:00,1
06.07.2021 09:00,06.07.2021 10:00,"0,52"
06.07.2021 10:00,06.07.2021 11:00,"0,211"
06.07.2021 11:00,06.07.2021 12:00,"0,279"
06.07.2021 12:00,06.07.2021 13:00,"0,897"
06.07.2021 13:00,06.07.2021 14:00,"0,571"
06.07.2021 14:00,06.07.2021 15:00,"0,92"
06.07.2021 15:00,06.07.2021 16:00,"0,269"
06.07.2021 16:00,06.07.2021 17:00,"0,752"
06.07.2021 17:00,06.07.2021 18:00,"2,159"
06.07.2021 18:00,06.07.2021 19:00,"2,112"
06.07.2021 19:00,06.07.2021 20:00,"1,745"
06.07.2021 20:00,06.07.2021 21:00,"0,216"
06.07.2021 21:00,06.07.2021 22:00,"1,36"
06.07.2021 22:00,06.07.2021 23:00,"1,289"
06.07.2021 23:00,07.07.2021 00:00,"0,322"
07.07.2021 00:00,07.07.2021 01:00,"1,501"
07.07.2021 01:00,07.07.2021 02:00,"0,423"
07.07.2021 02:00,07.07.2021 03:00,"1,152"
07.07.2021 03:00,07.07.2021 04:00,"2,226"
07.07.2021 04:00,07.07.2021 05:00,"0,744"
07.07.2021 05:00,07.07.2021 06:00,"0,29"
07.07.2021 06:00,07.07.2021 07:00,"0,315"
07.07.2021 07:00,07.07.2021 08:00,"0,52"
07.07.2021 08:00,07.07.2021 09:00,"0,986"
07.07.2021 09:00,07.07.2021 10:00,"0,301"
07.07.2021 10:00,07.07.2021 11:00,"0,524"
07.07.2021 11:00,07.07.2021 12:00,"2,306"
07.07.2021 12:00,07.07.2021 13:00,"1,476"
07.07.2021 13:00,07.07.2021 14:00,"0,253"
07.07.2021 14:00,07.07.2021 15:00,"0,242"
07.07.2021 15:00,07.07.2021 16:00,"0,23"
07.07.2021 16:00,07.07.2021 17:00,"0,629"
07.07.2021 17:00,07.07.2021 18:00,"0,652"
07.07.2021 18:00,07.07.2021 19:00,"0,215"
07.07.2021 19:00,07.07.2021 20:00,"0,369"
07.07.2021 20:00,07.07.2021 21:00,"0,973"
07.07.2021 21:00,07.07.2021 22:00,"0,418"
07.07.2021 22:00,07.07.2021 23:00,"0,368"
07.07.2021 23:00,08.07.2021 00:00,"0,632"
08.07.2021 00:00,08.07.2021 01:00,"0,792"
08.07.2021 01:00,08.07.2021 02:00,"0,917"
08.07.2021 02:00,08.07.2021 03:00,"3,325"
08.07.2021 03:00,08.07.2021 04:00,"2,279"
08.07.2021 04:00,08.07.2021 05:00,"0,913"
08.07.2021 05:00,08.07.2021 06:00,"0,229"
08.07.2021 06:00,08.07.2021 07:00,"0,261"
08.07.2021 07:00,08.07.2021 08:00,"0,257"
08.07.2021 08:00,08.07.2021 09:00,"1,055"
08.07.2021 09:00,08.07.2021 10:00,"0,23"
08.07.2021 10:00,08.07.2021 11:00,"0,268"
08.07.2021 11:00,08.07.2021 12:00,"1,335"
08.07.2021 12:00,08.07.2021 13:00,"0,23"
08.07.2021 13:00,08.07.2021 14:00,"0,286"
08.07.2021 14:00,08.07.2021 15:00,"0,349"
08.07.2021 15:00,08.07.2021 16:00,"0,696"
08.07.2021 16:00,08.07.2021 17:00,"1,116"
08.07.2021 17:00,08.07.2021 18:00,"2,138"
08.07.2021 18:00,08.07.2021 19:00,"2,134"
08.07.2021 19:00,08.07.2021 20:00,"2,13"
08.07.2021 20:00,08.07.2021 21:00,"0,978"
08.07.2021 21:00,08.07.2021 22:00,"0,246"
08.07.2021 22:00,08.07.2021 23:00,"0,365"
08.07.2021 23:00,09.07.2021 00:00,"1,588"
09.07.2021 00:00,09.07.2021 01:00,"0,944"
09.07.2021 01:00,09.07.2021 02:00,"1,683"
09.07.2021 02:00,09.07.2021 03:00,"0,786"
09.07.2021 03:00,09.07.2021 04:00,"2,207"
09.07.2021 04:00,09.07.2021 05:00,"0,272"
09.07.2021 05:00,09.07.2021 06:00,"0,22"
09.07.2021 06:00,09.07.2021 07:00,"0,211"
09.07.2021 07:00,09.07.2021 08:00,"1,244"
09.07.2021 08:00,09.07.2021 09:00,"3,17"
09.07.2021 09:00,09.07.2021 10:00,"1,686"
09.07.2021 10:00,09.07.2021 11:00,"0,263"
09.07.2021 11:00,09.07.2021 12:00,"0,228"
09.07.2021 12:00,09.07.2021 13:00,"1,712"
09.07.2021 13:00,09.07.2021 14:00,"0,301"
09.07.2021 14:00,09.07.2021 15:00,"0,39"
09.07.2021 15:00,09.07.2021 16:00,"0,432"
09.07.2021 16:00,09.07.2021 17:00,"1,101"
09.07.2021 17:00,09.07.2021 18:00,"0,832"
09.07.2021 18:00,09.07.2021 19:00,"0,534"
09.07.2021 19:00,09.07.2021 20:00,"0,3"
09.07.2021 20:00,09.07.2021 21:00,"0,24"
09.07.2021 21:00,09.07.2021 22:00,"1,316"
09.07.2021 22:00,09.07.2021 23:00,"0,328"
09.07.2021 23:00,10.07.2021 00:00,"0,479"
10.07.2021 00:00,10.07.2021 01:00,"1,461"
10.07.2021 01:00,10.07.2021 02:00,"1,055"
10.07.2021 02:00,10.07.2021 03:00,"0,266"
10.07.2021 03:00,10.07.2021 04:00,"0,216"
10.07.2021 04:00,10.07.2021 05:00,"0,679"
10.07.2021 05:00,10.07.2021 06:00,"0,449"
10.07.2021 06:00,10.07.2021 07:00,"0,182"
10.07.2021 07:00,10.07.2021 08:00,"0,331"
10.07.2021 08:00,10.07.2021 09:00,"2,19"
10.07.2021 09:00,10.07.2021 10:00,"2,469"
10.07.2021 10:00,10.07.2021 11:00,"1,486"
10.07.2021 11:00,10.07.2021 12:00,"0,536"
10.07.2021 12:00,10.07.2021 13:00,"1,443"
10.07.2021 13:00,10.07.2021 14:00,"0,358"
10.07.2021 14:00,10.07.2021 15:00,"0,392"
10.07.2021 15:00,10.07.2021 16:00,"0,406"
10.07.2021 16:00,10.07.2021 17:00,"1,166"
10.07.2021 17:00,10.07.2021 18:00,"0,364"
10.07.2021 18:00,10.07.2021 19:00,"0,42"
10.07.2021 19:00,10.07.2021 20:00,"0,414"
10.07.2021 20:00,10.07.2021 21:00,"1,223"
10.07.2021 21:00,10.07.2021 22:00,"0,414"
10.07.2021 22:00,10.07.2021 23:00,"0,413"
10.07.2021 23:00,11.07.2021 00:00,"2,237"
11.07.2021 00:00,11.07.2021 01:00,"1,008"
11.07.2021 01:00,11.07.2021 02:00,"0,272"
11.07.2021 02:00,11.07.2021 03:00,"1,106"
11.07.2021 03:00,11.07.2021 04:00,"0,145"
11.07.2021 04:00,11.07.2021 05:00,"0,144"
11.07.2021 05:00,11.07.2021 06:00,"0,152"
11.07.2021 06:00,11.07.2021 07:00,"0,174"
11.07.2021 07:00,11.07.2021 08:00,"1,412"
11.07.2021 08:00,11.07.2021 09:00,"3,364"
11.07.2021 09:00,11.07.2021 10:00,"2,492"
11.07.2021 10:00,11.07.2021 11:00,"2,19"
11.07.2021 11:00,11.07.2021 12:00,"2,284"
11.07.2021 12:00,11.07.2021 13:00,"1,032"
11.07.2021 13:00,11.07.2021 14:00,"2,052"
11.07.2021 14:00,11.07.2021 15:00,"0,655"
11.07.2021 15:00,11.07.2021 16:00,"0,408"
11.07.2021 16:00,11.07.2021 17:00,"0,405"
11.07.2021 17:00,11.07.2021 18:00,"0,401"
11.07.2021 18:00,11.07.2021 19:00,"1,169"
11.07.2021 19:00,11.07.2021 20:00,"0,39"
11.07.2021 20:00,11.07.2021 21:00,"0,395"
11.07.2021 21:00,11.07.2021 22:00,"0,399"
11.07.2021 22:00,11.07.2021 23:00,"1,039"
11.07.2021 23:00,12.07.2021 00:00,"1,828"
12.07.2021 00:00,12.07.2021 01:00,"0,272"
12.07.2021 01:00,12.07.2021 02:00,"1,314"
12.07.2021 02:00,12.07.2021 03:00,"0,401"
12.07.2021 03:00,12.07.2021 04:00,"0,149"
12.07.2021 04:00,12.07.2021 05:00,"0,142"
12.07.2021 05:00,12.07.2021 06:00,"0,153"
12.07.2021 06:00,12.07.2021 07:00,"0,727"
12.07.2021 07:00,12.07.2021 08:00,"1,274"
12.07.2021 08:00,12.07.2021 09:00,"3,149"
12.07.2021 09:00,12.07.2021 10:00,"2,592"
12.07.2021 10:00,12.07.2021 11:00,"2,263"
12.07.2021 11:00,12.07.2021 12:00,"0,961"
12.07.2021 12:00,12.07.2021 13:00,"0,405"
12.07.2021 13:00,12.07.2021 14:00,"0,296"
12.07.2021 14:00,12.07.2021 15:00,"2,305"
12.07.2021 15:00,12.07.2021 16:00,"0,444"
12.07.2021 16:00,12.07.2021 17:00,"2,005"
12.07.2021 17:00,12.07.2021 18:00,"1,525"
12.07.2021 18:00,12.07.2021 19:00,"2,687"
12.07.2021 19:00,12.07.2021 20:00,"3,164"
12.07.2021 20:00,12.07.2021 21:00,"2,664"
12.07.2021 21:00,12.07.2021 22:00,"1,915"
12.07.2021 22:00,12.07.2021 23:00,"0,473"
12.07.2021 23:00,13.07.2021 00:00,"0,698"
13.07.2021 00:00,13.07.2021 01:00,"2,262"
13.07.2021 01:00,13.07.2021 02:00,"2,512"
13.07.2021 02:00,13.07.2021 03:00,"2,36"
13.07.2021 03:00,13.07.2021 04:00,"0,359"
13.07.2021 04:00,13.07.2021 05:00,"0,147"
13.07.2021 05:00,13.07.2021 06:00,"0,146"
13.07.2021 06:00,13.07.2021 07:00,"0,182"
13.07.2021 07:00,13.07.2021 08:00,"1,223"
13.07.2021 08:00,13.07.2021 09:00,"3,117"
13.07.2021 09:00,13.07.2021 10:00,"2,432"
13.07.2021 10:00,13.07.2021 11:00,"2,288"
13.07.2021 11:00,13.07.2021 12:00,"0,368"
13.07.2021 12:00,13.07.2021 13:00,"0,37"
13.07.2021 13:00,13.07.2021 14:00,"0,956"
13.07.2021 14:00,13.07.2021 15:00,"0,571"
13.07.2021 15:00,13.07.2021 16:00,"0,251"
13.07.2021 16:00,13.07.2021 17:00,"0,235"
13.07.2021 17:00,13.07.2021 18:00,"0,238"
13.07.2021 18:00,13.07.2021 19:00,"1,059"
13.07.2021 19:00,13.07.2021 20:00,"0,244"
13.07.2021 20:00,13.07.2021 21:00,"0,239"
13.07.2021 21:00,13.07.2021 22:00,"0,681"
13.07.2021 22:00,13.07.2021 23:00,"0,808"
13.07.2021 23:00,14.07.2021 00:00,"1,023"
14.07.2021 00:00,14.07.2021 01:00,"0,152"
14.07.2021 01:00,14.07.2021 02:00,"0,155"
14.07.2021 02:00,14.07.2021 03:00,"0,143"
14.07.2021 03:00,14.07.2021 04:00,"0,142"
14.07.2021 04:00,14.07.2021 05:00,"0,909"
14.07.2021 05:00,14.07.2021 06:00,"0,147"
14.07.2021 06:00,14.07.2021 07:00,"0,171"
14.07.2021 07:00,14.07.2021 08:00,"0,189"
14.07.2021 08:00,14.07.2021 09:00,"0,189"
14.07.2021 09:00,14.07.2021 10:00,"0,214"
14.07.2021 10:00,14.07.2021 11:00,"1,081"
14.07.2021 11:00,14.07.2021 12:00,"0,252"
14.07.2021 12:00,14.07.2021 13:00,"0,481"
14.07.2021 13:00,14.07.2021 14:00,"0,576"
14.07.2021 14:00,14.07.2021 15:00,"0,922"
14.07.2021 15:00,14.07.2021 16:00,"0,388"
14.07.2021 16:00,14.07.2021 17:00,"0,355"
14.07.2021 17:00,14.07.2021 18:00,"1,408"
14.07.2021 18:00,14.07.2021 19:00,"0,301"
14.07.2021 19:00,14.07.2021 20:00,"0,986"
14.07.2021 20:00,14.07.2021 21:00,"2,196"
14.07.2021 21:00,14.07.2021 22:00,"2,189"
14.07.2021 22:00,14.07.2021 23:00,"1,838"
14.07.2021 23:00,15.07.2021 00:00,"0,309"
15.07.2021 00:00,15.07.2021 01:00,"0,276"
15.07.2021 01:00,15.07.2021 02:00,"0,895"
15.07.2021 02:00,15.07.2021 03:00,"0,278"
15.07.2021 03:00,15.07.2021 04:00,"0,19"
15.07.2021 04:00,15.07.2021 05:00,"0,149"
15.07.2021 05:00,15.07.2021 06:00,"0,144"
15.07.2021 06:00,15.07.2021 07:00,"0,184"
15.07.2021 07:00,15.07.2021 08:00,"0,869"
15.07.2021 08:00,15.07.2021 09:00,"0,233"
15.07.2021 09:00,15.07.2021 10:00,"0,296"
15.07.2021 10:00,15.07.2021 11:00,"0,61"
15.07.2021 11:00,15.07.2021 12:00,"2,15"
15.07.2021 12:00,15.07.2021 13:00,"2,067"
15.07.2021 13:00,15.07.2021 14:00,"2,054"
15.07.2021 14:00,15.07.2021 15:00,"1,054"
15.07.2021 15:00,15.07.2021 16:00,"0,166"
15.07.2021 16:00,15.07.2021 17:00,"0,155"
15.07.2021 17:00,15.07.2021 18:00,"0,165"
15.07.2021 18:00,15.07.2021 19:00,"0,158"
15.07.2021 19:00,15.07.2021 20:00,"0,443"
15.07.2021 20:00,15.07.2021 21:00,"2,121"
15.07.2021 21:00,15.07.2021 22:00,"2,999"
15.07.2021 22:00,15.07.2021 23:00,"0,681"
15.07.2021 23:00,16.07.2021 00:00,"2,199"
16.07.2021 00:00,16.07.2021 01:00,"0,144"
16.07.2021 01:00,16.07.2021 02:00,"0,123"
16.07.2021 02:00,16.07.2021 03:00,"0,119"
16.07.2021 03:00,16.07.2021 04:00,"0,125"
16.07.2021 04:00,16.07.2021 05:00,"0,115"
16.07.2021 05:00,16.07.2021 06:00,"0,884"
16.07.2021 06:00,16.07.2021 07:00,"0,189"
16.07.2021 07:00,16.07.2021 08:00,"0,17"
16.07.2021 08:00,16.07.2021 09:00,"0,167"
16.07.2021 09:00,16.07.2021 10:00,"0,772"
16.07.2021 10:00,16.07.2021 11:00,"1,477"
16.07.2021 11:00,16.07.2021 12:00,"2,18"
16.07.2021 12:00,16.07.2021 13:00,"2,089"
16.07.2021 13:00,16.07.2021 14:00,"0,81"
16.07.2021 14:00,16.07.2021 15:00,"0,156"
16.07.2021 15:00,16.07.2021 16:00,"0,16"
16.07.2021 16:00,16.07.2021 17:00,"0,16"
16.07.2021 17:00,16.07.2021 18:00,"0,155"
16.07.2021 18:00,16.07.2021 19:00,"0,166"
16.07.2021 19:00,16.07.2021 20:00,"0,895"
16.07.2021 20:00,16.07.2021 21:00,"0,995"
16.07.2021 21:00,16.07.2021 22:00,"2,001"
16.07.2021 22:00,16.07.2021 23:00,"2,685"
16.07.2021 23:00,17.07.2021 00:00,"2,134"
17.07.2021 00:00,17.07.2021 01:00,"1,486"
17.07.2021 01:00,17.07.2021 02:00,"0,172"
17.07.2021 02:00,17.07.2021 03:00,"0,166"
17.07.2021 03:00,17.07.2021 04:00,"0,163"
17.07.2021 04:00,17.07.2021 05:00,"0,167"
17.07.2021 05:00,17.07.2021 06:00,"0,158"
17.07.2021 06:00,17.07.2021 07:00,"0,921"
17.07.2021 07:00,17.07.2021 08:00,"1,44"
17.07.2021 08:00,17.07.2021 09:00,"1,032"
17.07.2021 09:00,17.07.2021 10:00,"1,772"
17.07.2021 10:00,17.07.2021 11:00,"2,458"
17.07.2021 11:00,17.07.2021 12:00,"0,471"
17.07.2021 12:00,17.07.2021 13:00,"1,833"
17.07.2021 13:00,17.07.2021 14:00,"2,379"
17.07.2021 14:00,17.07.2021 15:00,"3,233"
17.07.2021 15:00,17.07.2021 16:00,"3,232"
17.07.2021 16:00,17.07.2021 17:00,"2,843"
17.07.2021 17:00,17.07.2021 18:00,"1,047"
17.07.2021 18:00,17.07.2021 19:00,"0,206"
17.07.2021 19:00,17.07.2021 20:00,"0,201"
17.07.2021 20:00,17.07.2021 21:00,"0,199"
17.07.2021 21:00,17.07.2021 22:00,"1,5"
17.07.2021 22:00,17.07.2021 23:00,"0,429"
17.07.2021 23:00,18.07.2021 00:00,"0,2"
18.07.2021 00:00,18.07.2021 01:00,"0,107"
18.07.2021 01:00,18.07.2021 02:00,"0,118"
18.07.2021 02:00,18.07.2021 03:00,"0,925"
18.07.2021 03:00,18.07.2021 04:00,"0,105"
18.07.2021 04:00,18.07.2021 05:00,"0,117"
18.07.2021 05:00,18.07.2021 06:00,"0,106"
18.07.2021 06:00,18.07.2021 07:00,"0,138"
18.07.2021 07:00,18.07.2021 08:00,"0,162"
18.07.2021 08:00,18.07.2021 09:00,"1,04"
18.07.2021 09:00,18.07.2021 10:00,"0,408"
18.07.2021 10:00,18.07.2021 11:00,"0,817"
18.07.2021 11:00,18.07.2021 12:00,"1,512"
18.07.2021 12:00,18.07.2021 13:00,"0,501"
18.07.2021 13:00,18.07.2021 14:00,"2,7"
18.07.2021 14:00,18.07.2021 15:00,"2,82"
18.07.2021 15:00,18.07.2021 16:00,"2,575"
18.07.2021 16:00,18.07.2021 17:00,"1,835"
18.07.2021 17:00,18.07.2021 18:00,"1,012"
18.07.2021 18:00,18.07.2021 19:00,"0,417"
18.07.2021 19:00,18.07.2021 20:00,"0,544"
18.07.2021 20:00,18.07.2021 21:00,"0,486"
18.07.2021 21:00,18.07.2021 22:00,"1,146"
18.07.2021 22:00,18.07.2021 23:00,"0,434"
18.07.2021 23:00,19.07.2021 00:00,"0,234"
19.07.2021 00:00,19.07.2021 01:00,"0,951"
19.07.2021 01:00,19.07.2021 02:00,"0,132"
19.07.2021 02:00,19.07.2021 03:00,"0,13"
19.07.2021 03:00,19.07.2021 04:00,"0,127"
19.07.2021 04:00,19.07.2021 05:00,"0,132"
19.07.2021 05:00,19.07.2021 06:00,"0,179"
19.07.2021 06:00,19.07.2021 07:00,"0,914"
19.07.2021 07:00,19.07.2021 08:00,"0,174"
19.07.2021 08:00,19.07.2021 09:00,"0,179"
19.07.2021 09:00,19.07.2021 10:00,"0,183"
19.07.2021 10:00,19.07.2021 11:00,"1,738"
19.07.2021 11:00,19.07.2021 12:00,"1,337"
19.07.2021 12:00,19.07.2021 13:00,"0,283"
19.07.2021 13:00,19.07.2021 14:00,"0,482"
19.07.2021 14:00,19.07.2021 15:00,"2,166"
19.07.2021 15:00,19.07.2021 16:00,"0,288"
19.07.2021 16:00,19.07.2021 17:00,"0,174"
19.07.2021 17:00,19.07.2021 18:00,"0,185"
19.07.2021 18:00,19.07.2021 19:00,"1,417"
19.07.2021 19:00,19.07.2021 20:00,"0,457"
19.07.2021 20:00,19.07.2021 21:00,"1,41"
19.07.2021 21:00,19.07.2021 22:00,"1,148"
19.07.2021 22:00,19.07.2021 23:00,"0,406"
19.07.2021 23:00,20.07.2021 00:00,"2,151"
20.07.2021 00:00,20.07.2021 01:00,"1,709"
20.07.2021 01:00,20.07.2021 02:00,"0,136"
20.07.2021 02:00,20.07.2021 03:00,"0,125"
20.07.2021 03:00,20.07.2021 04:00,"0,131"
20.07.2021 04:00,20.07.2021 05:00,"0,126"
20.07.2021 05:00,20.07.2021 06:00,"0,52"
20.07.2021 06:00,20.07.2021 07:00,"0,497"
20.07.2021 07:00,20.07.2021 08:00,"0,181"
20.07.2021 08:00,20.07.2021 09:00,"0,17"
20.07.2021 09:00,20.07.2021 10:00,"1,664"
20.07.2021 10:00,20.07.2021 11:00,"2,797"
20.07.2021 11:00,20.07.2021 12:00,"2,992"
20.07.2021 12:00,20.07.2021 13:00,"0,752"
20.07.2021 13:00,20.07.2021 14:00,"1,521"
20.07.2021 14:00,20.07.2021 15:00,"0,294"
20.07.2021 15:00,20.07.2021 16:00,"2,231"
20.07.2021 16:00,20.07.2021 17:00,"1,545"
20.07.2021 17:00,20.07.2021 18:00,"1,856"
20.07.2021 18:00,20.07.2021 19:00,"0,282"
20.07.2021 19:00,20.07.2021 20:00,"1,659"
20.07.2021 20:00,20.07.2021 21:00,"1,659"
20.07.2021 21:00,20.07.2021 22:00,"0,368"
20.07.2021 22:00,20.07.2021 23:00,"1,583"
20.07.2021 23:00,21.07.2021 00:00,"1,597"
21.07.2021 00:00,21.07.2021 01:00,"2,11"
21.07.2021 01:00,21.07.2021 02:00,"2,115"
21.07.2021 02:00,21.07.2021 03:00,"2,001"
21.07.2021 03:00,21.07.2021 04:00,"0,884"
21.07.2021 04:00,21.07.2021 05:00,"0,108"
21.07.2021 05:00,21.07.2021 06:00,"0,107"
21.07.2021 06:00,21.07.2021 07:00,"0,134"
21.07.2021 07:00,21.07.2021 08:00,"0,148"
21.07.2021 08:00,21.07.2021 09:00,"0,159"
21.07.2021 09:00,21.07.2021 10:00,"0,877"
21.07.2021 10:00,21.07.2021 11:00,"1,163"
21.07.2021 11:00,21.07.2021 12:00,"1,221"
21.07.2021 12:00,21.07.2021 13:00,"0,369"
21.07.2021 13:00,21.07.2021 14:00,"0,49"
21.07.2021 14:00,21.07.2021 15:00,"1,205"
21.07.2021 15:00,21.07.2021 16:00,"0,225"
21.07.2021 16:00,21.07.2021 17:00,"0,92"
21.07.2021 17:00,21.07.2021 18:00,"2,637"
