Fra,Til,KWH 60 Forbruk
05.04.2022 22:00,05.04.2022 23:00,"1,781"
05.04.2022 23:00,06.04.2022 00:00,"3,533"
06.04.2022 00:00,06.04.2022 01:00,"3,49"
06.04.2022 01:00,06.04.2022 02:00,"3,527"
06.04.2022 02:00,06.04.2022 03:00,"2,313"
06.04.2022 03:00,06.04.2022 04:00,"1,604"
06.04.2022 04:00,06.04.2022 05:00,"1,491"
06.04.2022 05:00,06.04.2022 06:00,"1,685"
06.04.2022 06:00,06.04.2022 07:00,"2,174"
06.04.2022 07:00,06.04.2022 08:00,"1,558"
06.04.2022 08:00,06.04.2022 09:00,"1,758"
06.04.2022 09:00,06.04.2022 10:00,"2,532"
06.04.2022 10:00,06.04.2022 11:00,"2,206"
06.04.2022 11:00,06.04.2022 12:00,"2,199"
06.04.2022 12:00,06.04.2022 13:00,"2,949"
06.04.2022 13:00,06.04.2022 14:00,"2,08"
06.04.2022 14:00,06.04.2022 15:00,"2,22"
06.04.2022 15:00,06.04.2022 16:00,"2,136"
06.04.2022 16:00,06.04.2022 17:00,"1,842"
06.04.2022 17:00,06.04.2022 18:00,"2,247"
06.04.2022 18:00,06.04.2022 19:00,"3,075"
06.04.2022 19:00,06.04.2022 20:00,"1,704"
06.04.2022 20:00,06.04.2022 21:00,"1,07"
06.04.2022 21:00,06.04.2022 22:00,"1,277"
06.04.2022 22:00,06.04.2022 23:00,"1,877"
06.04.2022 23:00,07.04.2022 00:00,"0,939"
07.04.2022 00:00,07.04.2022 01:00,"0,892"
07.04.2022 01:00,07.04.2022 02:00,"0,933"
07.04.2022 02:00,07.04.2022 03:00,"1,752"
07.04.2022 03:00,07.04.2022 04:00,"1,069"
07.04.2022 04:00,07.04.2022 05:00,"1,077"
07.04.2022 05:00,07.04.2022 06:00,"1,365"
07.04.2022 06:00,07.04.2022 07:00,"1,33"
07.04.2022 07:00,07.04.2022 08:00,"1,901"
07.04.2022 08:00,07.04.2022 09:00,"1,671"
07.04.2022 09:00,07.04.2022 10:00,"2,997"
07.04.2022 10:00,07.04.2022 11:00,"2,857"
07.04.2022 11:00,07.04.2022 12:00,"1,227"
07.04.2022 12:00,07.04.2022 13:00,"0,272"
07.04.2022 13:00,07.04.2022 14:00,"0,27"
07.04.2022 14:00,07.04.2022 15:00,"0,896"
07.04.2022 15:00,07.04.2022 16:00,"0,262"
07.04.2022 16:00,07.04.2022 17:00,"0,311"
07.04.2022 17:00,07.04.2022 18:00,"0,606"
07.04.2022 18:00,07.04.2022 19:00,"1,086"
07.04.2022 19:00,07.04.2022 20:00,"0,596"
07.04.2022 20:00,07.04.2022 21:00,"0,265"
07.04.2022 21:00,07.04.2022 22:00,"0,292"
07.04.2022 22:00,07.04.2022 23:00,"1,798"
07.04.2022 23:00,08.04.2022 00:00,"1,89"
08.04.2022 00:00,08.04.2022 01:00,"2,272"
08.04.2022 01:00,08.04.2022 02:00,"1,861"
08.04.2022 02:00,08.04.2022 03:00,"0,225"
08.04.2022 03:00,08.04.2022 04:00,"0,687"
08.04.2022 04:00,08.04.2022 05:00,"0,578"
08.04.2022 05:00,08.04.2022 06:00,"0,754"
08.04.2022 06:00,08.04.2022 07:00,"0,279"
08.04.2022 07:00,08.04.2022 08:00,"0,859"
08.04.2022 08:00,08.04.2022 09:00,"0,663"
08.04.2022 09:00,08.04.2022 10:00,"1,607"
08.04.2022 10:00,08.04.2022 11:00,"0,557"
08.04.2022 11:00,08.04.2022 12:00,"0,879"
08.04.2022 12:00,08.04.2022 13:00,"0,396"
08.04.2022 13:00,08.04.2022 14:00,"0,337"
08.04.2022 14:00,08.04.2022 15:00,"0,667"
08.04.2022 15:00,08.04.2022 16:00,"0,713"
08.04.2022 16:00,08.04.2022 17:00,"1,663"
08.04.2022 17:00,08.04.2022 18:00,"1,285"
08.04.2022 18:00,08.04.2022 19:00,"0,403"
08.04.2022 19:00,08.04.2022 20:00,"0,473"
08.04.2022 20:00,08.04.2022 21:00,"1,095"
08.04.2022 21:00,08.04.2022 22:00,"0,809"
08.04.2022 22:00,08.04.2022 23:00,"0,314"
08.04.2022 23:00,09.04.2022 00:00,"0,687"
09.04.2022 00:00,09.04.2022 01:00,"1,2"
09.04.2022 01:00,09.04.2022 02:00,"0,171"
09.04.2022 02:00,09.04.2022 03:00,"0,134"
09.04.2022 03:00,09.04.2022 04:00,"0,887"
09.04.2022 04:00,09.04.2022 05:00,"0,118"
09.04.2022 05:00,09.04.2022 06:00,"0,115"
09.04.2022 06:00,09.04.2022 07:00,"0,998"
09.04.2022 07:00,09.04.2022 08:00,"2,759"
09.04.2022 08:00,09.04.2022 09:00,"4,106"
09.04.2022 09:00,09.04.2022 10:00,"4,127"
09.04.2022 10:00,09.04.2022 11:00,"4,157"
09.04.2022 11:00,09.04.2022 12:00,"3,676"
09.04.2022 12:00,09.04.2022 13:00,"2,764"
09.04.2022 13:00,09.04.2022 14:00,"1,778"
09.04.2022 14:00,09.04.2022 15:00,"2,696"
09.04.2022 15:00,09.04.2022 16:00,"1,988"
09.04.2022 16:00,09.04.2022 17:00,"1,065"
09.04.2022 17:00,09.04.2022 18:00,"1,718"
09.04.2022 18:00,09.04.2022 19:00,"1,417"
09.04.2022 19:00,09.04.2022 20:00,"1,731"
09.04.2022 20:00,09.04.2022 21:00,"1,103"
09.04.2022 21:00,09.04.2022 22:00,"1,929"
09.04.2022 22:00,09.04.2022 23:00,"2,56"
09.04.2022 23:00,10.04.2022 00:00,"1,907"
10.04.2022 00:00,10.04.2022 01:00,"0,112"
10.04.2022 01:00,10.04.2022 02:00,"0,116"
10.04.2022 02:00,10.04.2022 03:00,"0,118"
10.04.2022 03:00,10.04.2022 04:00,"0,801"
10.04.2022 04:00,10.04.2022 05:00,"0,109"
10.04.2022 05:00,10.04.2022 06:00,"0,128"
10.04.2022 06:00,10.04.2022 07:00,"2,159"
10.04.2022 07:00,10.04.2022 08:00,"2,14"
10.04.2022 08:00,10.04.2022 09:00,"2,156"
10.04.2022 09:00,10.04.2022 10:00,"1,611"
10.04.2022 10:00,10.04.2022 11:00,"0,18"
10.04.2022 11:00,10.04.2022 12:00,"0,18"
10.04.2022 12:00,10.04.2022 13:00,"0,189"
10.04.2022 13:00,10.04.2022 14:00,"0,184"
10.04.2022 14:00,10.04.2022 15:00,"0,712"
10.04.2022 15:00,10.04.2022 16:00,"0,177"
10.04.2022 16:00,10.04.2022 17:00,"0,182"
10.04.2022 17:00,10.04.2022 18:00,"0,233"
10.04.2022 18:00,10.04.2022 19:00,"2,474"
10.04.2022 19:00,10.04.2022 20:00,"3,249"
10.04.2022 20:00,10.04.2022 21:00,"1,94"
10.04.2022 21:00,10.04.2022 22:00,"4,277"
10.04.2022 22:00,10.04.2022 23:00,"3,853"
10.04.2022 23:00,11.04.2022 00:00,"1,761"
11.04.2022 00:00,11.04.2022 01:00,"1,366"
11.04.2022 01:00,11.04.2022 02:00,"0,15"
11.04.2022 02:00,11.04.2022 03:00,"0,316"
11.04.2022 03:00,11.04.2022 04:00,"0,758"
11.04.2022 04:00,11.04.2022 05:00,"0,134"
11.04.2022 05:00,11.04.2022 06:00,"0,119"
11.04.2022 06:00,11.04.2022 07:00,"0,123"
11.04.2022 07:00,11.04.2022 08:00,"0,129"
11.04.2022 08:00,11.04.2022 09:00,"1,299"
11.04.2022 09:00,11.04.2022 10:00,"3,668"
11.04.2022 10:00,11.04.2022 11:00,"2,859"
11.04.2022 11:00,11.04.2022 12:00,"1,675"
11.04.2022 12:00,11.04.2022 13:00,"1,576"
11.04.2022 13:00,11.04.2022 14:00,"2,414"
11.04.2022 14:00,11.04.2022 15:00,"1,603"
11.04.2022 15:00,11.04.2022 16:00,"1,645"
11.04.2022 16:00,11.04.2022 17:00,"2,337"
11.04.2022 17:00,11.04.2022 18:00,"1,63"
11.04.2022 18:00,11.04.2022 19:00,"2,481"
11.04.2022 19:00,11.04.2022 20:00,"2,374"
11.04.2022 20:00,11.04.2022 21:00,"1,725"
11.04.2022 21:00,11.04.2022 22:00,"4,08"
11.04.2022 22:00,11.04.2022 23:00,"2,621"
11.04.2022 23:00,12.04.2022 00:00,"1,554"
12.04.2022 00:00,12.04.2022 01:00,"1,827"
12.04.2022 01:00,12.04.2022 02:00,"1,933"
12.04.2022 02:00,12.04.2022 03:00,"0,457"
12.04.2022 03:00,12.04.2022 04:00,"0,183"
12.04.2022 04:00,12.04.2022 05:00,"0,181"
12.04.2022 05:00,12.04.2022 06:00,"0,19"
12.04.2022 06:00,12.04.2022 07:00,"0,912"
12.04.2022 07:00,12.04.2022 08:00,"0,165"
12.04.2022 08:00,12.04.2022 09:00,"1,228"
12.04.2022 09:00,12.04.2022 10:00,"1,884"
12.04.2022 10:00,12.04.2022 11:00,"2,599"
12.04.2022 11:00,12.04.2022 12:00,"2,018"
12.04.2022 12:00,12.04.2022 13:00,"0,332"
12.04.2022 13:00,12.04.2022 14:00,"3,219"
12.04.2022 14:00,12.04.2022 15:00,"3,382"
12.04.2022 15:00,12.04.2022 16:00,"2,355"
12.04.2022 16:00,12.04.2022 17:00,"2,333"
12.04.2022 17:00,12.04.2022 18:00,"0,89"
12.04.2022 18:00,12.04.2022 19:00,"0,924"
12.04.2022 19:00,12.04.2022 20:00,"1,286"
12.04.2022 20:00,12.04.2022 21:00,"0,89"
12.04.2022 21:00,12.04.2022 22:00,"1,687"
12.04.2022 22:00,12.04.2022 23:00,"1,577"
12.04.2022 23:00,13.04.2022 00:00,"2,234"
13.04.2022 00:00,13.04.2022 01:00,"1,54"
13.04.2022 01:00,13.04.2022 02:00,"1,545"
13.04.2022 02:00,13.04.2022 03:00,"1,492"
13.04.2022 03:00,13.04.2022 04:00,"0,875"
13.04.2022 04:00,13.04.2022 05:00,"0,136"
13.04.2022 05:00,13.04.2022 06:00,"0,134"
13.04.2022 06:00,13.04.2022 07:00,"0,124"
13.04.2022 07:00,13.04.2022 08:00,"0,591"
13.04.2022 08:00,13.04.2022 09:00,"1,538"
13.04.2022 09:00,13.04.2022 10:00,"2,204"
13.04.2022 10:00,13.04.2022 11:00,"1,982"
13.04.2022 11:00,13.04.2022 12:00,"2,106"
13.04.2022 12:00,13.04.2022 13:00,"2,357"
13.04.2022 13:00,13.04.2022 14:00,"2,526"
13.04.2022 14:00,13.04.2022 15:00,"1,261"
13.04.2022 15:00,13.04.2022 16:00,"3,021"
13.04.2022 16:00,13.04.2022 17:00,"0,709"
13.04.2022 17:00,13.04.2022 18:00,"1,517"
13.04.2022 18:00,13.04.2022 19:00,"0,346"
13.04.2022 19:00,13.04.2022 20:00,"0,345"
13.04.2022 20:00,13.04.2022 21:00,"0,499"
13.04.2022 21:00,13.04.2022 22:00,"1,524"
13.04.2022 22:00,13.04.2022 23:00,"1,714"
13.04.2022 23:00,14.04.2022 00:00,"1,562"
14.04.2022 00:00,14.04.2022 01:00,"1,547"
14.04.2022 01:00,14.04.2022 02:00,"1,953"
14.04.2022 02:00,14.04.2022 03:00,"1,728"
14.04.2022 03:00,14.04.2022 04:00,"0,295"
14.04.2022 04:00,14.04.2022 05:00,"0,876"
14.04.2022 05:00,14.04.2022 06:00,"0,132"
14.04.2022 06:00,14.04.2022 07:00,"0,122"
14.04.2022 07:00,14.04.2022 08:00,"0,126"
14.04.2022 08:00,14.04.2022 09:00,"0,33"
14.04.2022 09:00,14.04.2022 10:00,"1,135"
14.04.2022 10:00,14.04.2022 11:00,"0,876"
14.04.2022 11:00,14.04.2022 12:00,"0,819"
14.04.2022 12:00,14.04.2022 13:00,"0,834"
14.04.2022 13:00,14.04.2022 14:00,"0,979"
14.04.2022 14:00,14.04.2022 15:00,"0,858"
14.04.2022 15:00,14.04.2022 16:00,"0,435"
14.04.2022 16:00,14.04.2022 17:00,"1,29"
14.04.2022 17:00,14.04.2022 18:00,"0,885"
14.04.2022 18:00,14.04.2022 19:00,"1,085"
14.04.2022 19:00,14.04.2022 20:00,"0,453"
14.04.2022 20:00,14.04.2022 21:00,"0,64"
14.04.2022 21:00,14.04.2022 22:00,"0,64"
14.04.2022 22:00,14.04.2022 23:00,"2,073"
14.04.2022 23:00,15.04.2022 00:00,"2,311"
15.04.2022 00:00,15.04.2022 01:00,"1,507"
15.04.2022 01:00,15.04.2022 02:00,"0,308"
15.04.2022 02:00,15.04.2022 03:00,"0,241"
15.04.2022 03:00,15.04.2022 04:00,"0,943"
15.04.2022 04:00,15.04.2022 05:00,"0,225"
15.04.2022 05:00,15.04.2022 06:00,"0,147"
15.04.2022 06:00,15.04.2022 07:00,"0,126"
15.04.2022 07:00,15.04.2022 08:00,"0,837"
15.04.2022 08:00,15.04.2022 09:00,"0,171"
15.04.2022 09:00,15.04.2022 10:00,"0,19"
15.04.2022 10:00,15.04.2022 11:00,"0,2"
15.04.2022 11:00,15.04.2022 12:00,"0,204"
15.04.2022 12:00,15.04.2022 13:00,"1,004"
15.04.2022 13:00,15.04.2022 14:00,"0,294"
15.04.2022 14:00,15.04.2022 15:00,"0,307"
15.04.2022 15:00,15.04.2022 16:00,"3,839"
15.04.2022 16:00,15.04.2022 17:00,"2,543"
15.04.2022 17:00,15.04.2022 18:00,"2,471"
15.04.2022 18:00,15.04.2022 19:00,"2,396"
15.04.2022 19:00,15.04.2022 20:00,"1,489"
15.04.2022 20:00,15.04.2022 21:00,"1,26"
15.04.2022 21:00,15.04.2022 22:00,"2,748"
15.04.2022 22:00,15.04.2022 23:00,"1,601"
15.04.2022 23:00,16.04.2022 00:00,"1,762"
16.04.2022 00:00,16.04.2022 01:00,"1,734"
16.04.2022 01:00,16.04.2022 02:00,"0,248"
16.04.2022 02:00,16.04.2022 03:00,"0,246"
16.04.2022 03:00,16.04.2022 04:00,"0,25"
16.04.2022 04:00,16.04.2022 05:00,"0,666"
16.04.2022 05:00,16.04.2022 06:00,"0,301"
16.04.2022 06:00,16.04.2022 07:00,"0,103"
16.04.2022 07:00,16.04.2022 08:00,"0,097"
16.04.2022 08:00,16.04.2022 09:00,"0,519"
16.04.2022 09:00,16.04.2022 10:00,"0,44"
16.04.2022 10:00,16.04.2022 11:00,"2,592"
16.04.2022 11:00,16.04.2022 12:00,"2,782"
16.04.2022 12:00,16.04.2022 13:00,"1,028"
16.04.2022 13:00,16.04.2022 14:00,"2,97"
16.04.2022 14:00,16.04.2022 15:00,"2,565"
16.04.2022 15:00,16.04.2022 16:00,"2,317"
16.04.2022 16:00,16.04.2022 17:00,"2,351"
16.04.2022 17:00,16.04.2022 18:00,"2,411"
16.04.2022 18:00,16.04.2022 19:00,"1,904"
16.04.2022 19:00,16.04.2022 20:00,"0,46"
16.04.2022 20:00,16.04.2022 21:00,"1,403"
16.04.2022 21:00,16.04.2022 22:00,"0,751"
16.04.2022 22:00,16.04.2022 23:00,"2,417"
16.04.2022 23:00,17.04.2022 00:00,"1,552"
17.04.2022 00:00,17.04.2022 01:00,"1,571"
17.04.2022 01:00,17.04.2022 02:00,"1,559"
17.04.2022 02:00,17.04.2022 03:00,"1,044"
17.04.2022 03:00,17.04.2022 04:00,"2,138"
17.04.2022 04:00,17.04.2022 05:00,"1,034"
17.04.2022 05:00,17.04.2022 06:00,"0,12"
17.04.2022 06:00,17.04.2022 07:00,"0,117"
17.04.2022 07:00,17.04.2022 08:00,"0,243"
17.04.2022 08:00,17.04.2022 09:00,"0,835"
17.04.2022 09:00,17.04.2022 10:00,"1,941"
17.04.2022 10:00,17.04.2022 11:00,"1,067"
17.04.2022 11:00,17.04.2022 12:00,"0,191"
17.04.2022 12:00,17.04.2022 13:00,"0,185"
17.04.2022 13:00,17.04.2022 14:00,"0,186"
17.04.2022 14:00,17.04.2022 15:00,"1,207"
17.04.2022 15:00,17.04.2022 16:00,"0,354"
17.04.2022 16:00,17.04.2022 17:00,"0,356"
17.04.2022 17:00,17.04.2022 18:00,"0,331"
17.04.2022 18:00,17.04.2022 19:00,"1,063"
17.04.2022 19:00,17.04.2022 20:00,"0,655"
17.04.2022 20:00,17.04.2022 21:00,"2,193"
17.04.2022 21:00,17.04.2022 22:00,"0,393"
17.04.2022 22:00,17.04.2022 23:00,"0,493"
17.04.2022 23:00,18.04.2022 00:00,"0,926"
18.04.2022 00:00,18.04.2022 01:00,"0,235"
18.04.2022 01:00,18.04.2022 02:00,"0,238"
18.04.2022 02:00,18.04.2022 03:00,"0,226"
18.04.2022 03:00,18.04.2022 04:00,"0,898"
18.04.2022 04:00,18.04.2022 05:00,"0,235"
18.04.2022 05:00,18.04.2022 06:00,"0,293"
18.04.2022 06:00,18.04.2022 07:00,"0,224"
18.04.2022 07:00,18.04.2022 08:00,"0,903"
18.04.2022 08:00,18.04.2022 09:00,"1,474"
18.04.2022 09:00,18.04.2022 10:00,"1,523"
18.04.2022 10:00,18.04.2022 11:00,"3,055"
18.04.2022 11:00,18.04.2022 12:00,"1,707"
18.04.2022 12:00,18.04.2022 13:00,"3,577"
18.04.2022 13:00,18.04.2022 14:00,"2,345"
18.04.2022 14:00,18.04.2022 15:00,"2,14"
18.04.2022 15:00,18.04.2022 16:00,"1,061"
18.04.2022 16:00,18.04.2022 17:00,"1,777"
18.04.2022 17:00,18.04.2022 18:00,"1,3"
18.04.2022 18:00,18.04.2022 19:00,"0,491"
18.04.2022 19:00,18.04.2022 20:00,"1,064"
18.04.2022 20:00,18.04.2022 21:00,"0,732"
18.04.2022 21:00,18.04.2022 22:00,"0,825"
18.04.2022 22:00,18.04.2022 23:00,"2,373"
18.04.2022 23:00,19.04.2022 00:00,"2,229"
19.04.2022 00:00,19.04.2022 01:00,"0,732"
19.04.2022 01:00,19.04.2022 02:00,"0,125"
19.04.2022 02:00,19.04.2022 03:00,"0,125"
19.04.2022 03:00,19.04.2022 04:00,"0,117"
19.04.2022 04:00,19.04.2022 05:00,"0,124"
19.04.2022 05:00,19.04.2022 06:00,"0,83"
19.04.2022 06:00,19.04.2022 07:00,"0,114"
19.04.2022 07:00,19.04.2022 08:00,"0,124"
19.04.2022 08:00,19.04.2022 09:00,"1,854"
19.04.2022 09:00,19.04.2022 10:00,"2,162"
19.04.2022 10:00,19.04.2022 11:00,"2,323"
19.04.2022 11:00,19.04.2022 12:00,"0,95"
19.04.2022 12:00,19.04.2022 13:00,"0,318"
19.04.2022 13:00,19.04.2022 14:00,"0,319"
19.04.2022 14:00,19.04.2022 15:00,"0,396"
19.04.2022 15:00,19.04.2022 16:00,"1,13"
19.04.2022 16:00,19.04.2022 17:00,"0,33"
19.04.2022 17:00,19.04.2022 18:00,"0,326"
19.04.2022 18:00,19.04.2022 19:00,"2,196"
19.04.2022 19:00,19.04.2022 20:00,"2,388"
19.04.2022 20:00,19.04.2022 21:00,"3,204"
19.04.2022 21:00,19.04.2022 22:00,"1,465"
19.04.2022 22:00,19.04.2022 23:00,"2,051"
19.04.2022 23:00,20.04.2022 00:00,"0,72"
20.04.2022 00:00,20.04.2022 01:00,"0,242"
20.04.2022 01:00,20.04.2022 02:00,"0,232"
20.04.2022 02:00,20.04.2022 03:00,"0,988"
20.04.2022 03:00,20.04.2022 04:00,"0,192"
20.04.2022 04:00,20.04.2022 05:00,"0,127"
20.04.2022 05:00,20.04.2022 06:00,"0,13"
20.04.2022 06:00,20.04.2022 07:00,"0,135"
20.04.2022 07:00,20.04.2022 08:00,"0,132"
20.04.2022 08:00,20.04.2022 09:00,"1,12"
20.04.2022 09:00,20.04.2022 10:00,"1,978"
20.04.2022 10:00,20.04.2022 11:00,"2,066"
20.04.2022 11:00,20.04.2022 12:00,"0,186"
20.04.2022 12:00,20.04.2022 13:00,"1,496"
20.04.2022 13:00,20.04.2022 14:00,"1,583"
20.04.2022 14:00,20.04.2022 15:00,"0,733"
20.04.2022 15:00,20.04.2022 16:00,"0,266"
20.04.2022 16:00,20.04.2022 17:00,"0,269"
20.04.2022 17:00,20.04.2022 18:00,"0,711"
20.04.2022 18:00,20.04.2022 19:00,"0,691"
20.04.2022 19:00,20.04.2022 20:00,"2,446"
20.04.2022 20:00,20.04.2022 21:00,"1,671"
20.04.2022 21:00,20.04.2022 22:00,"1,078"
20.04.2022 22:00,20.04.2022 23:00,"1,024"
20.04.2022 23:00,21.04.2022 00:00,"0,379"
21.04.2022 00:00,21.04.2022 01:00,"0,82"
21.04.2022 01:00,21.04.2022 02:00,"0,186"
21.04.2022 02:00,21.04.2022 03:00,"0,228"
21.04.2022 03:00,21.04.2022 04:00,"0,193"
21.04.2022 04:00,21.04.2022 05:00,"0,851"
21.04.2022 05:00,21.04.2022 06:00,"0,181"
21.04.2022 06:00,21.04.2022 07:00,"0,209"
21.04.2022 07:00,21.04.2022 08:00,"0,245"
21.04.2022 08:00,21.04.2022 09:00,"2,299"
21.04.2022 09:00,21.04.2022 10:00,"0,229"
21.04.2022 10:00,21.04.2022 11:00,"0,357"
21.04.2022 11:00,21.04.2022 12:00,"0,611"
21.04.2022 12:00,21.04.2022 13:00,"0,905"
21.04.2022 13:00,21.04.2022 14:00,"1,598"
21.04.2022 14:00,21.04.2022 15:00,"0,652"
21.04.2022 15:00,21.04.2022 16:00,"1,353"
21.04.2022 16:00,21.04.2022 17:00,"0,433"
21.04.2022 17:00,21.04.2022 18:00,"0,66"
