Fra,Til,KWH 60 Forbruk
04.01.2020 02:00,04.01.2020 03:00,"1,523"
04.01.2020 03:00,04.01.2020 04:00,"1,39"
04.01.2020 04:00,04.01.2020 05:00,"1,909"
04.01.2020 05:00,04.01.2020 06:00,"1,761"
04.01.2020 06:00,04.01.2020 07:00,"1,736"
04.01.2020 07:00,04.01.2020 08:00,"1,745"
04.01.2020 08:00,04.01.2020 09:00,"2,172"
04.01.2020 09:00,04.01.2020 10:00,"0,507"
04.01.2020 10:00,04.01.2020 11:00,"0,89"
04.01.2020 11:00,04.01.2020 12:00,"3,318"
04.01.2020 12:00,04.01.2020 13:00,"2,948"
04.01.2020 13:00,04.01.2020 14:00,"1,708"
04.01.2020 14:00,04.01.2020 15:00,"0,548"
04.01.2020 15:00,04.01.2020 16:00,"1,989"
04.01.2020 16:00,04.01.2020 17:00,"2,141"
04.01.2020 17:00,04.01.2020 18:00,"2,245"
04.01.2020 18:00,04.01.2020 19:00,"2,047"
04.01.2020 19:00,04.01.2020 20:00,"1,861"
04.01.2020 20:00,04.01.2020 21:00,"1,751"
04.01.2020 21:00,04.01.2020 22:00,"1,718"
04.01.2020 22:00,04.01.2020 23:00,"1,685"
04.01.2020 23:00,05.01.2020 00:00,"2,434"
05.01.2020 00:00,05.01.2020 01:00,"1,665"
05.01.2020 01:00,05.01.2020 02:00,"1,605"
05.01.2020 02:00,05.01.2020 03:00,"2,115"
05.01.2020 03:00,05.01.2020 04:00,"1,983"
05.01.2020 04:00,05.01.2020 05:00,"0,128"
05.01.2020 05:00,05.01.2020 06:00,"0,723"
05.01.2020 06:00,05.01.2020 07:00,"1,949"
05.01.2020 07:00,05.01.2020 08:00,"1,744"
05.01.2020 08:00,05.01.2020 09:00,"3,791"
05.01.2020 09:00,05.01.2020 10:00,"3,694"
05.01.2020 10:00,05.01.2020 11:00,"2,851"
05.01.2020 11:00,05.01.2020 12:00,"4,625"
05.01.2020 12:00,05.01.2020 13:00,"4,031"
05.01.2020 13:00,05.01.2020 14:00,"1,84"
05.01.2020 14:00,05.01.2020 15:00,"1,947"
05.01.2020 15:00,05.01.2020 16:00,"0,722"
05.01.2020 16:00,05.01.2020 17:00,"1,257"
05.01.2020 17:00,05.01.2020 18:00,"2,205"
05.01.2020 18:00,05.01.2020 19:00,"1,061"
05.01.2020 19:00,05.01.2020 20:00,"1,998"
05.01.2020 20:00,05.01.2020 21:00,"1,031"
05.01.2020 21:00,05.01.2020 22:00,"0,361"
05.01.2020 22:00,05.01.2020 23:00,"0,261"
05.01.2020 23:00,06.01.2020 00:00,"0,225"
06.01.2020 00:00,06.01.2020 01:00,"0,981"
06.01.2020 01:00,06.01.2020 02:00,"0,101"
06.01.2020 02:00,06.01.2020 03:00,"0,641"
06.01.2020 03:00,06.01.2020 04:00,"0,126"
06.01.2020 04:00,06.01.2020 05:00,"0,123"
06.01.2020 05:00,06.01.2020 06:00,"0,103"
06.01.2020 06:00,06.01.2020 07:00,"0,839"
06.01.2020 07:00,06.01.2020 08:00,"0,233"
06.01.2020 08:00,06.01.2020 09:00,"0,56"
06.01.2020 09:00,06.01.2020 10:00,"2,579"
06.01.2020 10:00,06.01.2020 11:00,"1,671"
06.01.2020 11:00,06.01.2020 12:00,"1,563"
06.01.2020 12:00,06.01.2020 13:00,"2,29"
06.01.2020 13:00,06.01.2020 14:00,"2,09"
06.01.2020 14:00,06.01.2020 15:00,"2,717"
06.01.2020 15:00,06.01.2020 16:00,"5,067"
06.01.2020 16:00,06.01.2020 17:00,"3,714"
06.01.2020 17:00,06.01.2020 18:00,"3,723"
06.01.2020 18:00,06.01.2020 19:00,"2,608"
06.01.2020 19:00,06.01.2020 20:00,"1,656"
06.01.2020 20:00,06.01.2020 21:00,"1,624"
06.01.2020 21:00,06.01.2020 22:00,"1,498"
06.01.2020 22:00,06.01.2020 23:00,"0,158"
06.01.2020 23:00,07.01.2020 00:00,"0,153"
07.01.2020 00:00,07.01.2020 01:00,"0,168"
07.01.2020 01:00,07.01.2020 02:00,"0,127"
07.01.2020 02:00,07.01.2020 03:00,"0,545"
07.01.2020 03:00,07.01.2020 04:00,"0,487"
07.01.2020 04:00,07.01.2020 05:00,"0,117"
07.01.2020 05:00,07.01.2020 06:00,"0,116"
07.01.2020 06:00,07.01.2020 07:00,"0,229"
07.01.2020 07:00,07.01.2020 08:00,"1,227"
07.01.2020 08:00,07.01.2020 09:00,"2,779"
07.01.2020 09:00,07.01.2020 10:00,"3,246"
07.01.2020 10:00,07.01.2020 11:00,"1,316"
07.01.2020 11:00,07.01.2020 12:00,"0,313"
07.01.2020 12:00,07.01.2020 13:00,"0,232"
07.01.2020 13:00,07.01.2020 14:00,"0,331"
07.01.2020 14:00,07.01.2020 15:00,"0,321"
07.01.2020 15:00,07.01.2020 16:00,"1,116"
07.01.2020 16:00,07.01.2020 17:00,"0,918"
07.01.2020 17:00,07.01.2020 18:00,"2,738"
07.01.2020 18:00,07.01.2020 19:00,"2,76"
07.01.2020 19:00,07.01.2020 20:00,"2,705"
07.01.2020 20:00,07.01.2020 21:00,"2,423"
07.01.2020 21:00,07.01.2020 22:00,"2,223"
07.01.2020 22:00,07.01.2020 23:00,"0,332"
07.01.2020 23:00,08.01.2020 00:00,"0,222"
08.01.2020 00:00,08.01.2020 01:00,"0,183"
08.01.2020 01:00,08.01.2020 02:00,"0,849"
08.01.2020 02:00,08.01.2020 03:00,"0,215"
08.01.2020 03:00,08.01.2020 04:00,"0,104"
08.01.2020 04:00,08.01.2020 05:00,"0,106"
08.01.2020 05:00,08.01.2020 06:00,"0,102"
08.01.2020 06:00,08.01.2020 07:00,"0,099"
08.01.2020 07:00,08.01.2020 08:00,"0,813"
08.01.2020 08:00,08.01.2020 09:00,"0,544"
08.01.2020 09:00,08.01.2020 10:00,"0,354"
08.01.2020 10:00,08.01.2020 11:00,"1,537"
08.01.2020 11:00,08.01.2020 12:00,"2,27"
08.01.2020 12:00,08.01.2020 13:00,"2,121"
08.01.2020 13:00,08.01.2020 14:00,"2,094"
08.01.2020 14:00,08.01.2020 15:00,"1,124"
08.01.2020 15:00,08.01.2020 16:00,"0,223"
08.01.2020 16:00,08.01.2020 17:00,"0,231"
08.01.2020 17:00,08.01.2020 18:00,"0,858"
08.01.2020 18:00,08.01.2020 19:00,"1,457"
08.01.2020 19:00,08.01.2020 20:00,"1,668"
08.01.2020 20:00,08.01.2020 21:00,"4,028"
08.01.2020 21:00,08.01.2020 22:00,"4,277"
08.01.2020 22:00,08.01.2020 23:00,"2,23"
08.01.2020 23:00,09.01.2020 00:00,"0,989"
09.01.2020 00:00,09.01.2020 01:00,"0,205"
09.01.2020 01:00,09.01.2020 02:00,"0,127"
09.01.2020 02:00,09.01.2020 03:00,"0,92"
09.01.2020 03:00,09.01.2020 04:00,"0,119"
09.01.2020 04:00,09.01.2020 05:00,"0,117"
09.01.2020 05:00,09.01.2020 06:00,"0,104"
09.01.2020 06:00,09.01.2020 07:00,"0,103"
09.01.2020 07:00,09.01.2020 08:00,"0,117"
09.01.2020 08:00,09.01.2020 09:00,"0,904"
09.01.2020 09:00,09.01.2020 10:00,"2,152"
09.01.2020 10:00,09.01.2020 11:00,"2,193"
09.01.2020 11:00,09.01.2020 12:00,"2,551"
09.01.2020 12:00,09.01.2020 13:00,"2,392"
09.01.2020 13:00,09.01.2020 14:00,"2,283"
09.01.2020 14:00,09.01.2020 15:00,"2,281"
09.01.2020 15:00,09.01.2020 16:00,"1,167"
09.01.2020 16:00,09.01.2020 17:00,"1,153"
09.01.2020 17:00,09.01.2020 18:00,"2,243"
09.01.2020 18:00,09.01.2020 19:00,"2,551"
09.01.2020 19:00,09.01.2020 20:00,"1,879"
09.01.2020 20:00,09.01.2020 21:00,"1,783"
09.01.2020 21:00,09.01.2020 22:00,"1,667"
09.01.2020 22:00,09.01.2020 23:00,"2,687"
09.01.2020 23:00,10.01.2020 00:00,"1,796"
10.01.2020 00:00,10.01.2020 01:00,"2,176"
10.01.2020 01:00,10.01.2020 02:00,"1,916"
10.01.2020 02:00,10.01.2020 03:00,"0,124"
10.01.2020 03:00,10.01.2020 04:00,"0,124"
10.01.2020 04:00,10.01.2020 05:00,"0,115"
10.01.2020 05:00,10.01.2020 06:00,"0,099"
10.01.2020 06:00,10.01.2020 07:00,"0,172"
10.01.2020 07:00,10.01.2020 08:00,"1,044"
10.01.2020 08:00,10.01.2020 09:00,"1,156"
10.01.2020 09:00,10.01.2020 10:00,"1,494"
10.01.2020 10:00,10.01.2020 11:00,"4,022"
10.01.2020 11:00,10.01.2020 12:00,"3,742"
10.01.2020 12:00,10.01.2020 13:00,"3,815"
10.01.2020 13:00,10.01.2020 14:00,"3,474"
10.01.2020 14:00,10.01.2020 15:00,"3,04"
10.01.2020 15:00,10.01.2020 16:00,"1,888"
10.01.2020 16:00,10.01.2020 17:00,"1,548"
10.01.2020 17:00,10.01.2020 18:00,"1,575"
10.01.2020 18:00,10.01.2020 19:00,"1,595"
10.01.2020 19:00,10.01.2020 20:00,"1,584"
10.01.2020 20:00,10.01.2020 21:00,"1,76"
10.01.2020 21:00,10.01.2020 22:00,"2,407"
10.01.2020 22:00,10.01.2020 23:00,"1,533"
10.01.2020 23:00,11.01.2020 00:00,"1,533"
11.01.2020 00:00,11.01.2020 01:00,"1,277"
11.01.2020 01:00,11.01.2020 02:00,"0,171"
11.01.2020 02:00,11.01.2020 03:00,"0,739"
11.01.2020 03:00,11.01.2020 04:00,"0,211"
11.01.2020 04:00,11.01.2020 05:00,"0,102"
11.01.2020 05:00,11.01.2020 06:00,"0,104"
11.01.2020 06:00,11.01.2020 07:00,"0,102"
11.01.2020 07:00,11.01.2020 08:00,"0,101"
11.01.2020 08:00,11.01.2020 09:00,"0,103"
11.01.2020 09:00,11.01.2020 10:00,"0,847"
11.01.2020 10:00,11.01.2020 11:00,"0,174"
11.01.2020 11:00,11.01.2020 12:00,"0,173"
11.01.2020 12:00,11.01.2020 13:00,"0,49"
11.01.2020 13:00,11.01.2020 14:00,"3,234"
11.01.2020 14:00,11.01.2020 15:00,"2,317"
11.01.2020 15:00,11.01.2020 16:00,"1,65"
11.01.2020 16:00,11.01.2020 17:00,"1,57"
11.01.2020 17:00,11.01.2020 18:00,"1,566"
11.01.2020 18:00,11.01.2020 19:00,"2,973"
11.01.2020 19:00,11.01.2020 20:00,"1,648"
11.01.2020 20:00,11.01.2020 21:00,"0,166"
11.01.2020 21:00,11.01.2020 22:00,"0,135"
11.01.2020 22:00,11.01.2020 23:00,"0,134"
11.01.2020 23:00,12.01.2020 00:00,"0,127"
12.01.2020 00:00,12.01.2020 01:00,"0,823"
12.01.2020 01:00,12.01.2020 02:00,"0,107"
12.01.2020 02:00,12.01.2020 03:00,"0,107"
12.01.2020 03:00,12.01.2020 04:00,"0,11"
12.01.2020 04:00,12.01.2020 05:00,"0,113"
12.01.2020 05:00,12.01.2020 06:00,"0,109"
12.01.2020 06:00,12.01.2020 07:00,"1,546"
12.01.2020 07:00,12.01.2020 08:00,"3,727"
12.01.2020 08:00,12.01.2020 09:00,"2,501"
12.01.2020 09:00,12.01.2020 10:00,"1,576"
12.01.2020 10:00,12.01.2020 11:00,"2,384"
12.01.2020 11:00,12.01.2020 12:00,"1,462"
12.01.2020 12:00,12.01.2020 13:00,"2,924"
12.01.2020 13:00,12.01.2020 14:00,"0,721"
12.01.2020 14:00,12.01.2020 15:00,"1,159"
12.01.2020 15:00,12.01.2020 16:00,"0,304"
12.01.2020 16:00,12.01.2020 17:00,"0,315"
12.01.2020 17:00,12.01.2020 18:00,"1,2"
12.01.2020 18:00,12.01.2020 19:00,"0,31"
12.01.2020 19:00,12.01.2020 20:00,"1,039"
12.01.2020 20:00,12.01.2020 21:00,"0,829"
12.01.2020 21:00,12.01.2020 22:00,"0,264"
12.01.2020 22:00,12.01.2020 23:00,"0,233"
12.01.2020 23:00,13.01.2020 00:00,"0,131"
13.01.2020 00:00,13.01.2020 01:00,"0,812"
13.01.2020 01:00,13.01.2020 02:00,"0,102"
13.01.2020 02:00,13.01.2020 03:00,"0,1"
13.01.2020 03:00,13.01.2020 04:00,"0,105"
13.01.2020 04:00,13.01.2020 05:00,"0,101"
13.01.2020 05:00,13.01.2020 06:00,"0,102"
13.01.2020 06:00,13.01.2020 07:00,"0,423"
13.01.2020 07:00,13.01.2020 08:00,"0,482"
13.01.2020 08:00,13.01.2020 09:00,"0,128"
13.01.2020 09:00,13.01.2020 10:00,"0,159"
13.01.2020 10:00,13.01.2020 11:00,"0,157"
13.01.2020 11:00,13.01.2020 12:00,"2,492"
13.01.2020 12:00,13.01.2020 13:00,"2,713"
13.01.2020 13:00,13.01.2020 14:00,"2,615"
13.01.2020 14:00,13.01.2020 15:00,"2,122"
13.01.2020 15:00,13.01.2020 16:00,"2,103"
13.01.2020 16:00,13.01.2020 17:00,"1,677"
13.01.2020 17:00,13.01.2020 18:00,"1,39"
13.01.2020 18:00,13.01.2020 19:00,"2,499"
13.01.2020 19:00,13.01.2020 20:00,"2,634"
13.01.2020 20:00,13.01.2020 21:00,"3,317"
13.01.2020 21:00,13.01.2020 22:00,"1,603"
13.01.2020 22:00,13.01.2020 23:00,"1,565"
13.01.2020 23:00,14.01.2020 00:00,"0,624"
14.01.2020 00:00,14.01.2020 01:00,"0,152"
14.01.2020 01:00,14.01.2020 02:00,"0,848"
14.01.2020 02:00,14.01.2020 03:00,"0,13"
14.01.2020 03:00,14.01.2020 04:00,"0,11"
14.01.2020 04:00,14.01.2020 05:00,"0,107"
14.01.2020 05:00,14.01.2020 06:00,"0,15"
14.01.2020 06:00,14.01.2020 07:00,"0,123"
14.01.2020 07:00,14.01.2020 08:00,"0,757"
14.01.2020 08:00,14.01.2020 09:00,"0,161"
14.01.2020 09:00,14.01.2020 10:00,"0,691"
14.01.2020 10:00,14.01.2020 11:00,"2,322"
14.01.2020 11:00,14.01.2020 12:00,"4,158"
14.01.2020 12:00,14.01.2020 13:00,"2,89"
14.01.2020 13:00,14.01.2020 14:00,"3,146"
14.01.2020 14:00,14.01.2020 15:00,"2,114"
14.01.2020 15:00,14.01.2020 16:00,"1,317"
14.01.2020 16:00,14.01.2020 17:00,"1,178"
14.01.2020 17:00,14.01.2020 18:00,"2,031"
14.01.2020 18:00,14.01.2020 19:00,"3,24"
14.01.2020 19:00,14.01.2020 20:00,"2,3"
14.01.2020 20:00,14.01.2020 21:00,"1,555"
14.01.2020 21:00,14.01.2020 22:00,"1,492"
14.01.2020 22:00,14.01.2020 23:00,"2,756"
14.01.2020 23:00,15.01.2020 00:00,"3,138"
15.01.2020 00:00,15.01.2020 01:00,"2,096"
15.01.2020 01:00,15.01.2020 02:00,"0,715"
15.01.2020 02:00,15.01.2020 03:00,"0,101"
15.01.2020 03:00,15.01.2020 04:00,"0,107"
15.01.2020 04:00,15.01.2020 05:00,"0,109"
15.01.2020 05:00,15.01.2020 06:00,"0,146"
15.01.2020 06:00,15.01.2020 07:00,"0,845"
15.01.2020 07:00,15.01.2020 08:00,"0,105"
15.01.2020 08:00,15.01.2020 09:00,"0,102"
15.01.2020 09:00,15.01.2020 10:00,"0,565"
15.01.2020 10:00,15.01.2020 11:00,"1,825"
15.01.2020 11:00,15.01.2020 12:00,"3,644"
15.01.2020 12:00,15.01.2020 13:00,"2,136"
15.01.2020 13:00,15.01.2020 14:00,"2,127"
15.01.2020 14:00,15.01.2020 15:00,"1,149"
15.01.2020 15:00,15.01.2020 16:00,"1,614"
15.01.2020 16:00,15.01.2020 17:00,"2,938"
15.01.2020 17:00,15.01.2020 18:00,"1,586"
15.01.2020 18:00,15.01.2020 19:00,"1,876"
15.01.2020 19:00,15.01.2020 20:00,"2,177"
15.01.2020 20:00,15.01.2020 21:00,"2,884"
15.01.2020 21:00,15.01.2020 22:00,"3,13"
15.01.2020 22:00,15.01.2020 23:00,"3,042"
15.01.2020 23:00,16.01.2020 00:00,"3,148"
16.01.2020 00:00,16.01.2020 01:00,"2,175"
16.01.2020 01:00,16.01.2020 02:00,"0,306"
16.01.2020 02:00,16.01.2020 03:00,"0,134"
16.01.2020 03:00,16.01.2020 04:00,"0,12"
16.01.2020 04:00,16.01.2020 05:00,"0,128"
16.01.2020 05:00,16.01.2020 06:00,"0,453"
16.01.2020 06:00,16.01.2020 07:00,"0,555"
16.01.2020 07:00,16.01.2020 08:00,"0,123"
16.01.2020 08:00,16.01.2020 09:00,"1,571"
16.01.2020 09:00,16.01.2020 10:00,"3,631"
16.01.2020 10:00,16.01.2020 11:00,"2,2"
16.01.2020 11:00,16.01.2020 12:00,"2,121"
16.01.2020 12:00,16.01.2020 13:00,"1,302"
16.01.2020 13:00,16.01.2020 14:00,"0,157"
16.01.2020 14:00,16.01.2020 15:00,"1,022"
16.01.2020 15:00,16.01.2020 16:00,"1,56"
16.01.2020 16:00,16.01.2020 17:00,"3,19"
16.01.2020 17:00,16.01.2020 18:00,"3,678"
16.01.2020 18:00,16.01.2020 19:00,"4,014"
16.01.2020 19:00,16.01.2020 20:00,"2,619"
16.01.2020 20:00,16.01.2020 21:00,"1,614"
16.01.2020 21:00,16.01.2020 22:00,"2,09"
16.01.2020 22:00,16.01.2020 23:00,"2,443"
16.01.2020 23:00,17.01.2020 00:00,"1,388"
17.01.2020 00:00,17.01.2020 01:00,"0,147"
17.01.2020 01:00,17.01.2020 02:00,"0,133"
17.01.2020 02:00,17.01.2020 03:00,"0,135"
17.01.2020 03:00,17.01.2020 04:00,"0,138"
17.01.2020 04:00,17.01.2020 05:00,"0,885"
17.01.2020 05:00,17.01.2020 06:00,"0,132"
17.01.2020 06:00,17.01.2020 07:00,"0,13"
17.01.2020 07:00,17.01.2020 08:00,"1,19"
17.01.2020 08:00,17.01.2020 09:00,"2,495"
17.01.2020 09:00,17.01.2020 10:00,"2,152"
17.01.2020 10:00,17.01.2020 11:00,"2,197"
17.01.2020 11:00,17.01.2020 12:00,"2,215"
17.01.2020 12:00,17.01.2020 13:00,"0,672"
17.01.2020 13:00,17.01.2020 14:00,"0,172"
17.01.2020 14:00,17.01.2020 15:00,"0,177"
17.01.2020 15:00,17.01.2020 16:00,"0,972"
17.01.2020 16:00,17.01.2020 17:00,"1,452"
17.01.2020 17:00,17.01.2020 18:00,"3,309"
17.01.2020 18:00,17.01.2020 19:00,"5,105"
17.01.2020 19:00,17.01.2020 20:00,"3,508"
17.01.2020 20:00,17.01.2020 21:00,"2,81"
17.01.2020 21:00,17.01.2020 22:00,"1,865"
17.01.2020 22:00,17.01.2020 23:00,"2,364"
17.01.2020 23:00,18.01.2020 00:00,"0,662"
18.01.2020 00:00,18.01.2020 01:00,"0,176"
18.01.2020 01:00,18.01.2020 02:00,"0,106"
18.01.2020 02:00,18.01.2020 03:00,"0,108"
18.01.2020 03:00,18.01.2020 04:00,"0,84"
18.01.2020 04:00,18.01.2020 05:00,"0,1"
18.01.2020 05:00,18.01.2020 06:00,"0,102"
18.01.2020 06:00,18.01.2020 07:00,"0,102"
18.01.2020 07:00,18.01.2020 08:00,"0,101"
18.01.2020 08:00,18.01.2020 09:00,"0,1"
18.01.2020 09:00,18.01.2020 10:00,"0,824"
18.01.2020 10:00,18.01.2020 11:00,"0,184"
18.01.2020 11:00,18.01.2020 12:00,"1,811"
18.01.2020 12:00,18.01.2020 13:00,"3,827"
18.01.2020 13:00,18.01.2020 14:00,"2,667"
18.01.2020 14:00,18.01.2020 15:00,"1,58"
18.01.2020 15:00,18.01.2020 16:00,"2,633"
18.01.2020 16:00,18.01.2020 17:00,"4,258"
18.01.2020 17:00,18.01.2020 18:00,"3,62"
18.01.2020 18:00,18.01.2020 19:00,"2,167"
18.01.2020 19:00,18.01.2020 20:00,"1,707"
18.01.2020 20:00,18.01.2020 21:00,"1,788"
18.01.2020 21:00,18.01.2020 22:00,"1,607"
18.01.2020 22:00,18.01.2020 23:00,"2,417"
18.01.2020 23:00,19.01.2020 00:00,"1,653"
19.01.2020 00:00,19.01.2020 01:00,"1,64"
19.01.2020 01:00,19.01.2020 02:00,"1,67"
19.01.2020 02:00,19.01.2020 03:00,"1,597"
19.01.2020 03:00,19.01.2020 04:00,"2,211"
19.01.2020 04:00,19.01.2020 05:00,"0,122"
19.01.2020 05:00,19.01.2020 06:00,"0,114"
19.01.2020 06:00,19.01.2020 07:00,"0,114"
19.01.2020 07:00,19.01.2020 08:00,"0,122"
19.01.2020 08:00,19.01.2020 09:00,"0,117"
19.01.2020 09:00,19.01.2020 10:00,"0,318"
19.01.2020 10:00,19.01.2020 11:00,"0,142"
19.01.2020 11:00,19.01.2020 12:00,"0,314"
19.01.2020 12:00,19.01.2020 13:00,"0,346"
19.01.2020 13:00,19.01.2020 14:00,"1,076"
19.01.2020 14:00,19.01.2020 15:00,"3,911"
19.01.2020 15:00,19.01.2020 16:00,"4,829"
19.01.2020 16:00,19.01.2020 17:00,"4,118"
19.01.2020 17:00,19.01.2020 18:00,"1,527"
19.01.2020 18:00,19.01.2020 19:00,"2,025"
19.01.2020 19:00,19.01.2020 20:00,"1,586"
19.01.2020 20:00,19.01.2020 21:00,"2,613"
19.01.2020 21:00,19.01.2020 22:00,"1,828"
19.01.2020 22:00,19.01.2020 23:00,"2,216"
19.01.2020 23:00,20.01.2020 00:00,"0,358"
20.01.2020 00:00,20.01.2020 01:00,"0,228"
20.01.2020 01:00,20.01.2020 02:00,"0,202"
20.01.2020 02:00,20.01.2020 03:00,"0,133"
20.01.2020 03:00,20.01.2020 04:00,"0,937"
20.01.2020 04:00,20.01.2020 05:00,"0,12"
20.01.2020 05:00,20.01.2020 06:00,"0,104"
20.01.2020 06:00,20.01.2020 07:00,"0,104"
20.01.2020 07:00,20.01.2020 08:00,"0,113"
20.01.2020 08:00,20.01.2020 09:00,"1,974"
20.01.2020 09:00,20.01.2020 10:00,"1,843"
20.01.2020 10:00,20.01.2020 11:00,"2,131"
20.01.2020 11:00,20.01.2020 12:00,"2,117"
20.01.2020 12:00,20.01.2020 13:00,"0,72"
20.01.2020 13:00,20.01.2020 14:00,"0,586"
20.01.2020 14:00,20.01.2020 15:00,"1,591"
20.01.2020 15:00,20.01.2020 16:00,"2,104"
20.01.2020 16:00,20.01.2020 17:00,"2,595"
20.01.2020 17:00,20.01.2020 18:00,"1,671"
20.01.2020 18:00,20.01.2020 19:00,"1,704"
20.01.2020 19:00,20.01.2020 20:00,"1,612"
20.01.2020 20:00,20.01.2020 21:00,"2,409"
20.01.2020 21:00,20.01.2020 22:00,"1,288"
20.01.2020 22:00,20.01.2020 23:00,"0,343"
20.01.2020 23:00,21.01.2020 00:00,"0,329"
21.01.2020 00:00,21.01.2020 01:00,"0,258"
21.01.2020 01:00,21.01.2020 02:00,"0,999"
21.01.2020 02:00,21.01.2020 03:00,"0,168"
21.01.2020 03:00,21.01.2020 04:00,"0,168"
21.01.2020 04:00,21.01.2020 05:00,"0,168"
21.01.2020 05:00,21.01.2020 06:00,"0,166"
21.01.2020 06:00,21.01.2020 07:00,"0,164"
21.01.2020 07:00,21.01.2020 08:00,"0,887"
21.01.2020 08:00,21.01.2020 09:00,"0,164"
21.01.2020 09:00,21.01.2020 10:00,"0,888"
21.01.2020 10:00,21.01.2020 11:00,"2,237"
21.01.2020 11:00,21.01.2020 12:00,"0,262"
21.01.2020 12:00,21.01.2020 13:00,"1,479"
21.01.2020 13:00,21.01.2020 14:00,"3,39"
21.01.2020 14:00,21.01.2020 15:00,"3,725"
21.01.2020 15:00,21.01.2020 16:00,"2,347"
21.01.2020 16:00,21.01.2020 17:00,"4,614"
21.01.2020 17:00,21.01.2020 18:00,"4,82"
