Fra,Til,KWH 60 Forbruk
03.04.2019 09:00,03.04.2019 10:00,"2,216"
03.04.2019 10:00,03.04.2019 11:00,"1,963"
03.04.2019 11:00,03.04.2019 12:00,"0,25"
03.04.2019 12:00,03.04.2019 13:00,"0,579"
03.04.2019 13:00,03.04.2019 14:00,"1,409"
03.04.2019 14:00,03.04.2019 15:00,"1,939"
03.04.2019 15:00,03.04.2019 16:00,"0,389"
03.04.2019 16:00,03.04.2019 17:00,"0,273"
03.04.2019 17:00,03.04.2019 18:00,"0,503"
03.04.2019 18:00,03.04.2019 19:00,"2,349"
03.04.2019 19:00,03.04.2019 20:00,"1,723"
03.04.2019 20:00,03.04.2019 21:00,"1,689"
03.04.2019 21:00,03.04.2019 22:00,"2,393"
03.04.2019 22:00,03.04.2019 23:00,"3,442"
03.04.2019 23:00,04.04.2019 00:00,"1,724"
04.04.2019 00:00,04.04.2019 01:00,"1,726"
04.04.2019 01:00,04.04.2019 02:00,"1,728"
04.04.2019 02:00,04.04.2019 03:00,"2,284"
04.04.2019 03:00,04.04.2019 04:00,"1,751"
04.04.2019 04:00,04.04.2019 05:00,"0,63"
04.04.2019 05:00,04.04.2019 06:00,"0,314"
04.04.2019 06:00,04.04.2019 07:00,"0,267"
04.04.2019 07:00,04.04.2019 08:00,"0,886"
04.04.2019 08:00,04.04.2019 09:00,"2,191"
04.04.2019 09:00,04.04.2019 10:00,"0,756"
04.04.2019 10:00,04.04.2019 11:00,"0,258"
04.04.2019 11:00,04.04.2019 12:00,"0,25"
04.04.2019 12:00,04.04.2019 13:00,"0,247"
04.04.2019 13:00,04.04.2019 14:00,"0,895"
04.04.2019 14:00,04.04.2019 15:00,"3,179"
04.04.2019 15:00,04.04.2019 16:00,"1,698"
04.04.2019 16:00,04.04.2019 17:00,"2,057"
04.04.2019 17:00,04.04.2019 18:00,"1,577"
04.04.2019 18:00,04.04.2019 19:00,"1,596"
04.04.2019 19:00,04.04.2019 20:00,"2,279"
04.04.2019 20:00,04.04.2019 21:00,"3,364"
04.04.2019 21:00,04.04.2019 22:00,"4,554"
04.04.2019 22:00,04.04.2019 23:00,"2,65"
04.04.2019 23:00,05.04.2019 00:00,"3,268"
05.04.2019 00:00,05.04.2019 01:00,"3,606"
05.04.2019 01:00,05.04.2019 02:00,"2,005"
05.04.2019 02:00,05.04.2019 03:00,"1,298"
05.04.2019 03:00,05.04.2019 04:00,"0,369"
05.04.2019 04:00,05.04.2019 05:00,"0,268"
05.04.2019 05:00,05.04.2019 06:00,"0,492"
05.04.2019 06:00,05.04.2019 07:00,"0,24"
05.04.2019 07:00,05.04.2019 08:00,"0,683"
05.04.2019 08:00,05.04.2019 09:00,"0,582"
05.04.2019 09:00,05.04.2019 10:00,"0,235"
05.04.2019 10:00,05.04.2019 11:00,"0,235"
05.04.2019 11:00,05.04.2019 12:00,"1,946"
05.04.2019 12:00,05.04.2019 13:00,"2,148"
05.04.2019 13:00,05.04.2019 14:00,"2,151"
05.04.2019 14:00,05.04.2019 15:00,"2,189"
05.04.2019 15:00,05.04.2019 16:00,"1,462"
05.04.2019 16:00,05.04.2019 17:00,"0,336"
05.04.2019 17:00,05.04.2019 18:00,"0,558"
05.04.2019 18:00,05.04.2019 19:00,"0,359"
05.04.2019 19:00,05.04.2019 20:00,"0,646"
05.04.2019 20:00,05.04.2019 21:00,"0,858"
05.04.2019 21:00,05.04.2019 22:00,"0,362"
05.04.2019 22:00,05.04.2019 23:00,"0,347"
05.04.2019 23:00,06.04.2019 00:00,"0,339"
06.04.2019 00:00,06.04.2019 01:00,"1,083"
06.04.2019 01:00,06.04.2019 02:00,"1,186"
06.04.2019 02:00,06.04.2019 03:00,"1,606"
06.04.2019 03:00,06.04.2019 04:00,"1,589"
06.04.2019 04:00,06.04.2019 05:00,"1,585"
06.04.2019 05:00,06.04.2019 06:00,"1,593"
06.04.2019 06:00,06.04.2019 07:00,"1,938"
06.04.2019 07:00,06.04.2019 08:00,"0,234"
06.04.2019 08:00,06.04.2019 09:00,"0,246"
06.04.2019 09:00,06.04.2019 10:00,"0,239"
06.04.2019 10:00,06.04.2019 11:00,"0,235"
06.04.2019 11:00,06.04.2019 12:00,"0,248"
06.04.2019 12:00,06.04.2019 13:00,"0,846"
06.04.2019 13:00,06.04.2019 14:00,"0,235"
06.04.2019 14:00,06.04.2019 15:00,"0,243"
06.04.2019 15:00,06.04.2019 16:00,"0,447"
06.04.2019 16:00,06.04.2019 17:00,"0,272"
06.04.2019 17:00,06.04.2019 18:00,"0,643"
06.04.2019 18:00,06.04.2019 19:00,"0,702"
06.04.2019 19:00,06.04.2019 20:00,"0,37"
06.04.2019 20:00,06.04.2019 21:00,"0,361"
06.04.2019 21:00,06.04.2019 22:00,"0,877"
06.04.2019 22:00,06.04.2019 23:00,"1,88"
06.04.2019 23:00,07.04.2019 00:00,"2,457"
07.04.2019 00:00,07.04.2019 01:00,"2,183"
07.04.2019 01:00,07.04.2019 02:00,"2,204"
07.04.2019 02:00,07.04.2019 03:00,"2,203"
07.04.2019 03:00,07.04.2019 04:00,"1,643"
07.04.2019 04:00,07.04.2019 05:00,"1,775"
07.04.2019 05:00,07.04.2019 06:00,"2,065"
07.04.2019 06:00,07.04.2019 07:00,"1,664"
07.04.2019 07:00,07.04.2019 08:00,"1,602"
07.04.2019 08:00,07.04.2019 09:00,"1,582"
07.04.2019 09:00,07.04.2019 10:00,"1,343"
07.04.2019 10:00,07.04.2019 11:00,"0,265"
07.04.2019 11:00,07.04.2019 12:00,"0,916"
07.04.2019 12:00,07.04.2019 13:00,"0,264"
07.04.2019 13:00,07.04.2019 14:00,"0,26"
07.04.2019 14:00,07.04.2019 15:00,"0,252"
07.04.2019 15:00,07.04.2019 16:00,"0,26"
07.04.2019 16:00,07.04.2019 17:00,"0,252"
07.04.2019 17:00,07.04.2019 18:00,"0,919"
07.04.2019 18:00,07.04.2019 19:00,"1,387"
07.04.2019 19:00,07.04.2019 20:00,"1,976"
07.04.2019 20:00,07.04.2019 21:00,"2,677"
07.04.2019 21:00,07.04.2019 22:00,"3,233"
07.04.2019 22:00,07.04.2019 23:00,"3,871"
07.04.2019 23:00,08.04.2019 00:00,"1,872"
08.04.2019 00:00,08.04.2019 01:00,"3,468"
08.04.2019 01:00,08.04.2019 02:00,"4,807"
08.04.2019 02:00,08.04.2019 03:00,"2,413"
08.04.2019 03:00,08.04.2019 04:00,"1,638"
08.04.2019 04:00,08.04.2019 05:00,"2,356"
08.04.2019 05:00,08.04.2019 06:00,"2,314"
08.04.2019 06:00,08.04.2019 07:00,"2,284"
08.04.2019 07:00,08.04.2019 08:00,"0,727"
08.04.2019 08:00,08.04.2019 09:00,"0,307"
08.04.2019 09:00,08.04.2019 10:00,"0,296"
08.04.2019 10:00,08.04.2019 11:00,"0,289"
08.04.2019 11:00,08.04.2019 12:00,"0,296"
08.04.2019 12:00,08.04.2019 13:00,"1,889"
08.04.2019 13:00,08.04.2019 14:00,"0,482"
08.04.2019 14:00,08.04.2019 15:00,"0,888"
08.04.2019 15:00,08.04.2019 16:00,"2,388"
08.04.2019 16:00,08.04.2019 17:00,"0,941"
08.04.2019 17:00,08.04.2019 18:00,"0,352"
08.04.2019 18:00,08.04.2019 19:00,"0,333"
08.04.2019 19:00,08.04.2019 20:00,"1,618"
08.04.2019 20:00,08.04.2019 21:00,"2,843"
08.04.2019 21:00,08.04.2019 22:00,"2,353"
08.04.2019 22:00,08.04.2019 23:00,"3,417"
08.04.2019 23:00,09.04.2019 00:00,"5,398"
09.04.2019 00:00,09.04.2019 01:00,"2,788"
09.04.2019 01:00,09.04.2019 02:00,"0,286"
09.04.2019 02:00,09.04.2019 03:00,"0,247"
09.04.2019 03:00,09.04.2019 04:00,"0,246"
09.04.2019 04:00,09.04.2019 05:00,"0,234"
09.04.2019 05:00,09.04.2019 06:00,"0,919"
09.04.2019 06:00,09.04.2019 07:00,"0,241"
09.04.2019 07:00,09.04.2019 08:00,"0,23"
09.04.2019 08:00,09.04.2019 09:00,"0,233"
09.04.2019 09:00,09.04.2019 10:00,"0,234"
09.04.2019 10:00,09.04.2019 11:00,"0,299"
09.04.2019 11:00,09.04.2019 12:00,"4,095"
09.04.2019 12:00,09.04.2019 13:00,"2,315"
09.04.2019 13:00,09.04.2019 14:00,"2,203"
09.04.2019 14:00,09.04.2019 15:00,"0,376"
09.04.2019 15:00,09.04.2019 16:00,"0,217"
09.04.2019 16:00,09.04.2019 17:00,"0,206"
09.04.2019 17:00,09.04.2019 18:00,"0,206"
09.04.2019 18:00,09.04.2019 19:00,"1,601"
09.04.2019 19:00,09.04.2019 20:00,"3,412"
09.04.2019 20:00,09.04.2019 21:00,"4,714"
09.04.2019 21:00,09.04.2019 22:00,"3,009"
09.04.2019 22:00,09.04.2019 23:00,"1,94"
09.04.2019 23:00,10.04.2019 00:00,"2,793"
10.04.2019 00:00,10.04.2019 01:00,"1,601"
10.04.2019 01:00,10.04.2019 02:00,"1,596"
10.04.2019 02:00,10.04.2019 03:00,"1,592"
10.04.2019 03:00,10.04.2019 04:00,"2,424"
10.04.2019 04:00,10.04.2019 05:00,"1,579"
10.04.2019 05:00,10.04.2019 06:00,"0,972"
10.04.2019 06:00,10.04.2019 07:00,"0,274"
10.04.2019 07:00,10.04.2019 08:00,"0,421"
10.04.2019 08:00,10.04.2019 09:00,"1,305"
10.04.2019 09:00,10.04.2019 10:00,"1,32"
10.04.2019 10:00,10.04.2019 11:00,"1,169"
10.04.2019 11:00,10.04.2019 12:00,"0,149"
10.04.2019 12:00,10.04.2019 13:00,"0,544"
10.04.2019 13:00,10.04.2019 14:00,"2,186"
10.04.2019 14:00,10.04.2019 15:00,"2,197"
10.04.2019 15:00,10.04.2019 16:00,"2,221"
10.04.2019 16:00,10.04.2019 17:00,"3,318"
10.04.2019 17:00,10.04.2019 18:00,"2,068"
10.04.2019 18:00,10.04.2019 19:00,"2,376"
10.04.2019 19:00,10.04.2019 20:00,"2,636"
10.04.2019 20:00,10.04.2019 21:00,"1,671"
10.04.2019 21:00,10.04.2019 22:00,"1,619"
10.04.2019 22:00,10.04.2019 23:00,"1,657"
10.04.2019 23:00,11.04.2019 00:00,"3,808"
11.04.2019 00:00,11.04.2019 01:00,"3,553"
11.04.2019 01:00,11.04.2019 02:00,"2,68"
11.04.2019 02:00,11.04.2019 03:00,"1,587"
11.04.2019 03:00,11.04.2019 04:00,"1,584"
11.04.2019 04:00,11.04.2019 05:00,"1,599"
11.04.2019 05:00,11.04.2019 06:00,"1,005"
11.04.2019 06:00,11.04.2019 07:00,"1,076"
11.04.2019 07:00,11.04.2019 08:00,"0,267"
11.04.2019 08:00,11.04.2019 09:00,"0,382"
11.04.2019 09:00,11.04.2019 10:00,"0,284"
11.04.2019 10:00,11.04.2019 11:00,"0,439"
11.04.2019 11:00,11.04.2019 12:00,"0,7"
11.04.2019 12:00,11.04.2019 13:00,"0,222"
11.04.2019 13:00,11.04.2019 14:00,"0,208"
11.04.2019 14:00,11.04.2019 15:00,"0,271"
11.04.2019 15:00,11.04.2019 16:00,"1,343"
11.04.2019 16:00,11.04.2019 17:00,"1,069"
11.04.2019 17:00,11.04.2019 18:00,"2,011"
11.04.2019 18:00,11.04.2019 19:00,"4,455"
11.04.2019 19:00,11.04.2019 20:00,"3,9"
11.04.2019 20:00,11.04.2019 21:00,"3,454"
11.04.2019 21:00,11.04.2019 22:00,"2,994"
11.04.2019 22:00,11.04.2019 23:00,"3,531"
11.04.2019 23:00,12.04.2019 00:00,"3,619"
12.04.2019 00:00,12.04.2019 01:00,"2,744"
12.04.2019 01:00,12.04.2019 02:00,"1,604"
12.04.2019 02:00,12.04.2019 03:00,"1,595"
12.04.2019 03:00,12.04.2019 04:00,"1,585"
12.04.2019 04:00,12.04.2019 05:00,"0,62"
12.04.2019 05:00,12.04.2019 06:00,"0,597"
12.04.2019 06:00,12.04.2019 07:00,"0,332"
12.04.2019 07:00,12.04.2019 08:00,"1,091"
12.04.2019 08:00,12.04.2019 09:00,"0,326"
12.04.2019 09:00,12.04.2019 10:00,"1,54"
12.04.2019 10:00,12.04.2019 11:00,"1,314"
12.04.2019 11:00,12.04.2019 12:00,"2,099"
12.04.2019 12:00,12.04.2019 13:00,"2,09"
12.04.2019 13:00,12.04.2019 14:00,"2,076"
12.04.2019 14:00,12.04.2019 15:00,"2,086"
12.04.2019 15:00,12.04.2019 16:00,"0,935"
12.04.2019 16:00,12.04.2019 17:00,"0,213"
12.04.2019 17:00,12.04.2019 18:00,"0,221"
12.04.2019 18:00,12.04.2019 19:00,"0,242"
12.04.2019 19:00,12.04.2019 20:00,"0,596"
12.04.2019 20:00,12.04.2019 21:00,"2,999"
12.04.2019 21:00,12.04.2019 22:00,"1,516"
12.04.2019 22:00,12.04.2019 23:00,"1,524"
12.04.2019 23:00,13.04.2019 00:00,"1,508"
13.04.2019 00:00,13.04.2019 01:00,"1,524"
13.04.2019 01:00,13.04.2019 02:00,"2,222"
13.04.2019 02:00,13.04.2019 03:00,"1,492"
13.04.2019 03:00,13.04.2019 04:00,"1,499"
13.04.2019 04:00,13.04.2019 05:00,"1,503"
13.04.2019 05:00,13.04.2019 06:00,"0,428"
13.04.2019 06:00,13.04.2019 07:00,"0,244"
13.04.2019 07:00,13.04.2019 08:00,"0,996"
13.04.2019 08:00,13.04.2019 09:00,"0,206"
13.04.2019 09:00,13.04.2019 10:00,"0,201"
13.04.2019 10:00,13.04.2019 11:00,"0,196"
13.04.2019 11:00,13.04.2019 12:00,"0,191"
13.04.2019 12:00,13.04.2019 13:00,"0,186"
13.04.2019 13:00,13.04.2019 14:00,"0,198"
13.04.2019 14:00,13.04.2019 15:00,"0,888"
13.04.2019 15:00,13.04.2019 16:00,"0,183"
13.04.2019 16:00,13.04.2019 17:00,"0,33"
13.04.2019 17:00,13.04.2019 18:00,"1,696"
13.04.2019 18:00,13.04.2019 19:00,"1,482"
13.04.2019 19:00,13.04.2019 20:00,"1,505"
13.04.2019 20:00,13.04.2019 21:00,"1,572"
13.04.2019 21:00,13.04.2019 22:00,"2,117"
13.04.2019 22:00,13.04.2019 23:00,"1,698"
13.04.2019 23:00,14.04.2019 00:00,"2,341"
14.04.2019 00:00,14.04.2019 01:00,"1,513"
14.04.2019 01:00,14.04.2019 02:00,"1,536"
14.04.2019 02:00,14.04.2019 03:00,"1,55"
14.04.2019 03:00,14.04.2019 04:00,"1,545"
14.04.2019 04:00,14.04.2019 05:00,"2,33"
14.04.2019 05:00,14.04.2019 06:00,"1,516"
14.04.2019 06:00,14.04.2019 07:00,"1,501"
14.04.2019 07:00,14.04.2019 08:00,"1,504"
14.04.2019 08:00,14.04.2019 09:00,"1,505"
14.04.2019 09:00,14.04.2019 10:00,"1,502"
14.04.2019 10:00,14.04.2019 11:00,"2,021"
14.04.2019 11:00,14.04.2019 12:00,"1,034"
14.04.2019 12:00,14.04.2019 13:00,"1,297"
14.04.2019 13:00,14.04.2019 14:00,"1,511"
14.04.2019 14:00,14.04.2019 15:00,"0,36"
14.04.2019 15:00,14.04.2019 16:00,"0,248"
14.04.2019 16:00,14.04.2019 17:00,"0,919"
14.04.2019 17:00,14.04.2019 18:00,"0,243"
14.04.2019 18:00,14.04.2019 19:00,"0,242"
14.04.2019 19:00,14.04.2019 20:00,"0,255"
14.04.2019 20:00,14.04.2019 21:00,"1,007"
14.04.2019 21:00,14.04.2019 22:00,"0,978"
14.04.2019 22:00,14.04.2019 23:00,"0,348"
14.04.2019 23:00,15.04.2019 00:00,"0,543"
15.04.2019 00:00,15.04.2019 01:00,"0,342"
15.04.2019 01:00,15.04.2019 02:00,"0,492"
15.04.2019 02:00,15.04.2019 03:00,"0,972"
15.04.2019 03:00,15.04.2019 04:00,"0,34"
15.04.2019 04:00,15.04.2019 05:00,"1,343"
15.04.2019 05:00,15.04.2019 06:00,"0,406"
15.04.2019 06:00,15.04.2019 07:00,"0,435"
15.04.2019 07:00,15.04.2019 08:00,"1,736"
15.04.2019 08:00,15.04.2019 09:00,"3,403"
15.04.2019 09:00,15.04.2019 10:00,"3,098"
15.04.2019 10:00,15.04.2019 11:00,"2,21"
15.04.2019 11:00,15.04.2019 12:00,"1,176"
15.04.2019 12:00,15.04.2019 13:00,"0,265"
15.04.2019 13:00,15.04.2019 14:00,"0,265"
15.04.2019 14:00,15.04.2019 15:00,"0,257"
15.04.2019 15:00,15.04.2019 16:00,"0,302"
15.04.2019 16:00,15.04.2019 17:00,"0,642"
15.04.2019 17:00,15.04.2019 18:00,"0,552"
15.04.2019 18:00,15.04.2019 19:00,"0,265"
15.04.2019 19:00,15.04.2019 20:00,"0,284"
15.04.2019 20:00,15.04.2019 21:00,"2,388"
15.04.2019 21:00,15.04.2019 22:00,"1,759"
15.04.2019 22:00,15.04.2019 23:00,"0,36"
15.04.2019 23:00,16.04.2019 00:00,"0,352"
16.04.2019 00:00,16.04.2019 01:00,"2,285"
16.04.2019 01:00,16.04.2019 02:00,"1,582"
16.04.2019 02:00,16.04.2019 03:00,"1,626"
16.04.2019 03:00,16.04.2019 04:00,"1,563"
16.04.2019 04:00,16.04.2019 05:00,"1,574"
16.04.2019 05:00,16.04.2019 06:00,"2,258"
16.04.2019 06:00,16.04.2019 07:00,"1,554"
16.04.2019 07:00,16.04.2019 08:00,"1,584"
16.04.2019 08:00,16.04.2019 09:00,"1,188"
16.04.2019 09:00,16.04.2019 10:00,"1,005"
16.04.2019 10:00,16.04.2019 11:00,"0,364"
16.04.2019 11:00,16.04.2019 12:00,"0,344"
16.04.2019 12:00,16.04.2019 13:00,"0,347"
16.04.2019 13:00,16.04.2019 14:00,"0,349"
16.04.2019 14:00,16.04.2019 15:00,"0,569"
16.04.2019 15:00,16.04.2019 16:00,"0,276"
16.04.2019 16:00,16.04.2019 17:00,"0,887"
16.04.2019 17:00,16.04.2019 18:00,"0,165"
16.04.2019 18:00,16.04.2019 19:00,"0,178"
16.04.2019 19:00,16.04.2019 20:00,"0,253"
16.04.2019 20:00,16.04.2019 21:00,"1,083"
16.04.2019 21:00,16.04.2019 22:00,"1,066"
16.04.2019 22:00,16.04.2019 23:00,"1,506"
16.04.2019 23:00,17.04.2019 00:00,"1,492"
17.04.2019 00:00,17.04.2019 01:00,"1,491"
17.04.2019 01:00,17.04.2019 02:00,"2,045"
17.04.2019 02:00,17.04.2019 03:00,"1,653"
17.04.2019 03:00,17.04.2019 04:00,"0,3"
17.04.2019 04:00,17.04.2019 05:00,"0,245"
17.04.2019 05:00,17.04.2019 06:00,"0,232"
17.04.2019 06:00,17.04.2019 07:00,"0,946"
17.04.2019 07:00,17.04.2019 08:00,"0,241"
17.04.2019 08:00,17.04.2019 09:00,"0,229"
17.04.2019 09:00,17.04.2019 10:00,"0,23"
17.04.2019 10:00,17.04.2019 11:00,"0,242"
17.04.2019 11:00,17.04.2019 12:00,"0,239"
17.04.2019 12:00,17.04.2019 13:00,"0,883"
17.04.2019 13:00,17.04.2019 14:00,"0,238"
17.04.2019 14:00,17.04.2019 15:00,"0,229"
17.04.2019 15:00,17.04.2019 16:00,"0,228"
17.04.2019 16:00,17.04.2019 17:00,"0,241"
17.04.2019 17:00,17.04.2019 18:00,"0,244"
17.04.2019 18:00,17.04.2019 19:00,"0,543"
17.04.2019 19:00,17.04.2019 20:00,"0,654"
17.04.2019 20:00,17.04.2019 21:00,"0,303"
17.04.2019 21:00,17.04.2019 22:00,"0,303"
17.04.2019 22:00,17.04.2019 23:00,"1,343"
17.04.2019 23:00,18.04.2019 00:00,"0,318"
18.04.2019 00:00,18.04.2019 01:00,"0,61"
18.04.2019 01:00,18.04.2019 02:00,"1,274"
18.04.2019 02:00,18.04.2019 03:00,"1,596"
18.04.2019 03:00,18.04.2019 04:00,"2,248"
18.04.2019 04:00,18.04.2019 05:00,"1,571"
18.04.2019 05:00,18.04.2019 06:00,"0,774"
18.04.2019 06:00,18.04.2019 07:00,"0,338"
18.04.2019 07:00,18.04.2019 08:00,"0,341"
18.04.2019 08:00,18.04.2019 09:00,"0,795"
18.04.2019 09:00,18.04.2019 10:00,"2,294"
18.04.2019 10:00,18.04.2019 11:00,"2,252"
18.04.2019 11:00,18.04.2019 12:00,"0,837"
18.04.2019 12:00,18.04.2019 13:00,"0,334"
18.04.2019 13:00,18.04.2019 14:00,"0,254"
18.04.2019 14:00,18.04.2019 15:00,"0,222"
18.04.2019 15:00,18.04.2019 16:00,"0,64"
18.04.2019 16:00,18.04.2019 17:00,"0,499"
18.04.2019 17:00,18.04.2019 18:00,"0,22"
18.04.2019 18:00,18.04.2019 19:00,"0,225"
18.04.2019 19:00,18.04.2019 20:00,"0,226"
18.04.2019 20:00,18.04.2019 21:00,"0,222"
18.04.2019 21:00,18.04.2019 22:00,"1,129"
18.04.2019 22:00,18.04.2019 23:00,"0,38"
18.04.2019 23:00,19.04.2019 00:00,"0,336"
19.04.2019 00:00,19.04.2019 01:00,"0,307"
19.04.2019 01:00,19.04.2019 02:00,"1,921"
19.04.2019 02:00,19.04.2019 03:00,"2,168"
19.04.2019 03:00,19.04.2019 04:00,"0,695"
19.04.2019 04:00,19.04.2019 05:00,"0,331"
19.04.2019 05:00,19.04.2019 06:00,"1,158"
19.04.2019 06:00,19.04.2019 07:00,"1,62"
19.04.2019 07:00,19.04.2019 08:00,"2,544"
19.04.2019 08:00,19.04.2019 09:00,"1,873"
19.04.2019 09:00,19.04.2019 10:00,"0,346"
19.04.2019 10:00,19.04.2019 11:00,"0,717"
19.04.2019 11:00,19.04.2019 12:00,"2,178"
19.04.2019 12:00,19.04.2019 13:00,"2,215"
19.04.2019 13:00,19.04.2019 14:00,"2,222"
19.04.2019 14:00,19.04.2019 15:00,"1,653"
19.04.2019 15:00,19.04.2019 16:00,"0,213"
19.04.2019 16:00,19.04.2019 17:00,"0,24"
19.04.2019 17:00,19.04.2019 18:00,"0,211"
19.04.2019 18:00,19.04.2019 19:00,"0,212"
19.04.2019 19:00,19.04.2019 20:00,"0,864"
19.04.2019 20:00,19.04.2019 21:00,"1,031"
19.04.2019 21:00,19.04.2019 22:00,"0,169"
19.04.2019 22:00,19.04.2019 23:00,"0,17"
19.04.2019 23:00,20.04.2019 00:00,"1,665"
20.04.2019 00:00,20.04.2019 01:00,"2,131"
20.04.2019 01:00,20.04.2019 02:00,"1,941"
20.04.2019 02:00,20.04.2019 03:00,"0,422"
20.04.2019 03:00,20.04.2019 04:00,"0,329"
20.04.2019 04:00,20.04.2019 05:00,"0,753"
20.04.2019 05:00,20.04.2019 06:00,"0,296"
20.04.2019 06:00,20.04.2019 07:00,"1,04"
20.04.2019 07:00,20.04.2019 08:00,"0,278"
20.04.2019 08:00,20.04.2019 09:00,"0,289"
20.04.2019 09:00,20.04.2019 10:00,"0,29"
20.04.2019 10:00,20.04.2019 11:00,"0,495"
20.04.2019 11:00,20.04.2019 12:00,"0,331"
20.04.2019 12:00,20.04.2019 13:00,"1,124"
20.04.2019 13:00,20.04.2019 14:00,"0,374"
20.04.2019 14:00,20.04.2019 15:00,"0,398"
20.04.2019 15:00,20.04.2019 16:00,"0,38"
20.04.2019 16:00,20.04.2019 17:00,"0,369"
20.04.2019 17:00,20.04.2019 18:00,"1,113"
20.04.2019 18:00,20.04.2019 19:00,"0,338"
20.04.2019 19:00,20.04.2019 20:00,"1,367"
20.04.2019 20:00,20.04.2019 21:00,"1,028"
20.04.2019 21:00,20.04.2019 22:00,"0,469"
20.04.2019 22:00,20.04.2019 23:00,"2,947"
20.04.2019 23:00,21.04.2019 00:00,"1,001"
21.04.2019 00:00,21.04.2019 01:00,"2,85"
21.04.2019 01:00,21.04.2019 02:00,"1,296"
21.04.2019 02:00,21.04.2019 03:00,"0,81"
21.04.2019 03:00,21.04.2019 04:00,"0,867"
21.04.2019 04:00,21.04.2019 05:00,"0,868"
21.04.2019 05:00,21.04.2019 06:00,"1,478"
21.04.2019 06:00,21.04.2019 07:00,"1,064"
21.04.2019 07:00,21.04.2019 08:00,"0,892"
21.04.2019 08:00,21.04.2019 09:00,"0,885"
21.04.2019 09:00,21.04.2019 10:00,"0,932"
21.04.2019 10:00,21.04.2019 11:00,"0,765"
21.04.2019 11:00,21.04.2019 12:00,"1,309"
21.04.2019 12:00,21.04.2019 13:00,"0,576"
21.04.2019 13:00,21.04.2019 14:00,"0,408"
21.04.2019 14:00,21.04.2019 15:00,"0,717"
21.04.2019 15:00,21.04.2019 16:00,"0,613"
21.04.2019 16:00,21.04.2019 17:00,"1,429"
21.04.2019 17:00,21.04.2019 18:00,"1,125"
