Fra,Til,KWH 60 Forbruk
05.02.2019 20:00,05.02.2019 21:00,"2,23"
05.02.2019 21:00,05.02.2019 22:00,"2,749"
05.02.2019 22:00,05.02.2019 23:00,"3,099"
05.02.2019 23:00,06.02.2019 00:00,"3,572"
06.02.2019 00:00,06.02.2019 01:00,"1,689"
06.02.2019 01:00,06.02.2019 02:00,"0,194"
06.02.2019 02:00,06.02.2019 03:00,"0,191"
06.02.2019 03:00,06.02.2019 04:00,"0,188"
06.02.2019 04:00,06.02.2019 05:00,"0,333"
06.02.2019 05:00,06.02.2019 06:00,"0,145"
06.02.2019 06:00,06.02.2019 07:00,"1,546"
06.02.2019 07:00,06.02.2019 08:00,"4,304"
06.02.2019 08:00,06.02.2019 09:00,"1,964"
06.02.2019 09:00,06.02.2019 10:00,"1,939"
06.02.2019 10:00,06.02.2019 11:00,"0,97"
06.02.2019 11:00,06.02.2019 12:00,"0,124"
06.02.2019 12:00,06.02.2019 13:00,"0,123"
06.02.2019 13:00,06.02.2019 14:00,"0,123"
06.02.2019 14:00,06.02.2019 15:00,"0,122"
06.02.2019 15:00,06.02.2019 16:00,"0,579"
06.02.2019 16:00,06.02.2019 17:00,"1,42"
06.02.2019 17:00,06.02.2019 18:00,"2,599"
06.02.2019 18:00,06.02.2019 19:00,"4,797"
06.02.2019 19:00,06.02.2019 20:00,"3,428"
06.02.2019 20:00,06.02.2019 21:00,"1,834"
06.02.2019 21:00,06.02.2019 22:00,"1,673"
06.02.2019 22:00,06.02.2019 23:00,"1,581"
06.02.2019 23:00,07.02.2019 00:00,"3,385"
07.02.2019 00:00,07.02.2019 01:00,"3,431"
07.02.2019 01:00,07.02.2019 02:00,"3,388"
07.02.2019 02:00,07.02.2019 03:00,"2,991"
07.02.2019 03:00,07.02.2019 04:00,"1,582"
07.02.2019 04:00,07.02.2019 05:00,"1,304"
07.02.2019 05:00,07.02.2019 06:00,"0,129"
07.02.2019 06:00,07.02.2019 07:00,"0,14"
07.02.2019 07:00,07.02.2019 08:00,"0,515"
07.02.2019 08:00,07.02.2019 09:00,"0,481"
07.02.2019 09:00,07.02.2019 10:00,"0,141"
07.02.2019 10:00,07.02.2019 11:00,"0,14"
07.02.2019 11:00,07.02.2019 12:00,"0,157"
07.02.2019 12:00,07.02.2019 13:00,"0,405"
07.02.2019 13:00,07.02.2019 14:00,"0,667"
07.02.2019 14:00,07.02.2019 15:00,"1,486"
07.02.2019 15:00,07.02.2019 16:00,"2,698"
07.02.2019 16:00,07.02.2019 17:00,"2,697"
07.02.2019 17:00,07.02.2019 18:00,"2,696"
07.02.2019 18:00,07.02.2019 19:00,"3,426"
07.02.2019 19:00,07.02.2019 20:00,"3,12"
07.02.2019 20:00,07.02.2019 21:00,"3,505"
07.02.2019 21:00,07.02.2019 22:00,"2,375"
07.02.2019 22:00,07.02.2019 23:00,"1,604"
07.02.2019 23:00,08.02.2019 00:00,"3,094"
08.02.2019 00:00,08.02.2019 01:00,"1,797"
08.02.2019 01:00,08.02.2019 02:00,"1,534"
08.02.2019 02:00,08.02.2019 03:00,"0,184"
08.02.2019 03:00,08.02.2019 04:00,"0,168"
08.02.2019 04:00,08.02.2019 05:00,"0,138"
08.02.2019 05:00,08.02.2019 06:00,"0,769"
08.02.2019 06:00,08.02.2019 07:00,"0,132"
08.02.2019 07:00,08.02.2019 08:00,"0,133"
08.02.2019 08:00,08.02.2019 09:00,"0,132"
08.02.2019 09:00,08.02.2019 10:00,"0,217"
08.02.2019 10:00,08.02.2019 11:00,"3,741"
08.02.2019 11:00,08.02.2019 12:00,"2,205"
08.02.2019 12:00,08.02.2019 13:00,"2,034"
08.02.2019 13:00,08.02.2019 14:00,"2,027"
08.02.2019 14:00,08.02.2019 15:00,"1,296"
08.02.2019 15:00,08.02.2019 16:00,"0,157"
08.02.2019 16:00,08.02.2019 17:00,"0,156"
08.02.2019 17:00,08.02.2019 18:00,"0,16"
08.02.2019 18:00,08.02.2019 19:00,"0,16"
08.02.2019 19:00,08.02.2019 20:00,"1,008"
08.02.2019 20:00,08.02.2019 21:00,"1,454"
08.02.2019 21:00,08.02.2019 22:00,"2,492"
08.02.2019 22:00,08.02.2019 23:00,"1,466"
08.02.2019 23:00,09.02.2019 00:00,"1,474"
09.02.2019 00:00,09.02.2019 01:00,"1,474"
09.02.2019 01:00,09.02.2019 02:00,"2,225"
09.02.2019 02:00,09.02.2019 03:00,"1,477"
09.02.2019 03:00,09.02.2019 04:00,"0,965"
09.02.2019 04:00,09.02.2019 05:00,"0,295"
09.02.2019 05:00,09.02.2019 06:00,"0,291"
09.02.2019 06:00,09.02.2019 07:00,"0,864"
09.02.2019 07:00,09.02.2019 08:00,"0,287"
09.02.2019 08:00,09.02.2019 09:00,"0,29"
09.02.2019 09:00,09.02.2019 10:00,"0,288"
09.02.2019 10:00,09.02.2019 11:00,"0,285"
09.02.2019 11:00,09.02.2019 12:00,"0,949"
09.02.2019 12:00,09.02.2019 13:00,"0,292"
09.02.2019 13:00,09.02.2019 14:00,"0,292"
09.02.2019 14:00,09.02.2019 15:00,"1,489"
09.02.2019 15:00,09.02.2019 16:00,"1,562"
09.02.2019 16:00,09.02.2019 17:00,"1,9"
09.02.2019 17:00,09.02.2019 18:00,"1,797"
09.02.2019 18:00,09.02.2019 19:00,"1,471"
09.02.2019 19:00,09.02.2019 20:00,"1,48"
09.02.2019 20:00,09.02.2019 21:00,"1,478"
09.02.2019 21:00,09.02.2019 22:00,"2,274"
09.02.2019 22:00,09.02.2019 23:00,"1,473"
09.02.2019 23:00,10.02.2019 00:00,"1,5"
10.02.2019 00:00,10.02.2019 01:00,"1,725"
10.02.2019 01:00,10.02.2019 02:00,"2,58"
10.02.2019 02:00,10.02.2019 03:00,"1,953"
10.02.2019 03:00,10.02.2019 04:00,"1,544"
10.02.2019 04:00,10.02.2019 05:00,"1,517"
10.02.2019 05:00,10.02.2019 06:00,"0,535"
10.02.2019 06:00,10.02.2019 07:00,"0,942"
10.02.2019 07:00,10.02.2019 08:00,"0,316"
10.02.2019 08:00,10.02.2019 09:00,"0,299"
10.02.2019 09:00,10.02.2019 10:00,"0,302"
10.02.2019 10:00,10.02.2019 11:00,"0,257"
10.02.2019 11:00,10.02.2019 12:00,"0,904"
10.02.2019 12:00,10.02.2019 13:00,"0,242"
10.02.2019 13:00,10.02.2019 14:00,"0,229"
10.02.2019 14:00,10.02.2019 15:00,"0,226"
10.02.2019 15:00,10.02.2019 16:00,"0,226"
10.02.2019 16:00,10.02.2019 17:00,"0,226"
10.02.2019 17:00,10.02.2019 18:00,"2,84"
10.02.2019 18:00,10.02.2019 19:00,"2,569"
10.02.2019 19:00,10.02.2019 20:00,"2,854"
10.02.2019 20:00,10.02.2019 21:00,"2,094"
10.02.2019 21:00,10.02.2019 22:00,"2,116"
10.02.2019 22:00,10.02.2019 23:00,"6,403"
10.02.2019 23:00,11.02.2019 00:00,"4,242"
11.02.2019 00:00,11.02.2019 01:00,"3,437"
11.02.2019 01:00,11.02.2019 02:00,"3,397"
11.02.2019 02:00,11.02.2019 03:00,"2,361"
11.02.2019 03:00,11.02.2019 04:00,"1,933"
11.02.2019 04:00,11.02.2019 05:00,"2,496"
11.02.2019 05:00,11.02.2019 06:00,"1,986"
11.02.2019 06:00,11.02.2019 07:00,"1,399"
11.02.2019 07:00,11.02.2019 08:00,"0,221"
11.02.2019 08:00,11.02.2019 09:00,"0,21"
11.02.2019 09:00,11.02.2019 10:00,"1,69"
11.02.2019 10:00,11.02.2019 11:00,"2,057"
11.02.2019 11:00,11.02.2019 12:00,"0,95"
11.02.2019 12:00,11.02.2019 13:00,"0,19"
11.02.2019 13:00,11.02.2019 14:00,"0,201"
11.02.2019 14:00,11.02.2019 15:00,"0,196"
11.02.2019 15:00,11.02.2019 16:00,"2,067"
11.02.2019 16:00,11.02.2019 17:00,"3,872"
11.02.2019 17:00,11.02.2019 18:00,"3,441"
11.02.2019 18:00,11.02.2019 19:00,"3,629"
11.02.2019 19:00,11.02.2019 20:00,"2,853"
11.02.2019 20:00,11.02.2019 21:00,"1,794"
11.02.2019 21:00,11.02.2019 22:00,"1,532"
11.02.2019 22:00,11.02.2019 23:00,"1,555"
11.02.2019 23:00,12.02.2019 00:00,"1,549"
12.02.2019 00:00,12.02.2019 01:00,"1,755"
12.02.2019 01:00,12.02.2019 02:00,"1,523"
12.02.2019 02:00,12.02.2019 03:00,"2,344"
12.02.2019 03:00,12.02.2019 04:00,"1,036"
12.02.2019 04:00,12.02.2019 05:00,"0,33"
12.02.2019 05:00,12.02.2019 06:00,"0,328"
12.02.2019 06:00,12.02.2019 07:00,"0,226"
12.02.2019 07:00,12.02.2019 08:00,"0,197"
12.02.2019 08:00,12.02.2019 09:00,"1,002"
12.02.2019 09:00,12.02.2019 10:00,"2,064"
12.02.2019 10:00,12.02.2019 11:00,"1,016"
12.02.2019 11:00,12.02.2019 12:00,"0,184"
12.02.2019 12:00,12.02.2019 13:00,"0,187"
12.02.2019 13:00,12.02.2019 14:00,"0,19"
12.02.2019 14:00,12.02.2019 15:00,"0,189"
12.02.2019 15:00,12.02.2019 16:00,"0,873"
12.02.2019 16:00,12.02.2019 17:00,"0,77"
12.02.2019 17:00,12.02.2019 18:00,"1,517"
12.02.2019 18:00,12.02.2019 19:00,"1,514"
12.02.2019 19:00,12.02.2019 20:00,"4,02"
12.02.2019 20:00,12.02.2019 21:00,"1,649"
12.02.2019 21:00,12.02.2019 22:00,"2,844"
12.02.2019 22:00,12.02.2019 23:00,"1,915"
12.02.2019 23:00,13.02.2019 00:00,"3,411"
13.02.2019 00:00,13.02.2019 01:00,"3,406"
13.02.2019 01:00,13.02.2019 02:00,"2,327"
13.02.2019 02:00,13.02.2019 03:00,"1,309"
13.02.2019 03:00,13.02.2019 04:00,"0,194"
13.02.2019 04:00,13.02.2019 05:00,"0,169"
13.02.2019 05:00,13.02.2019 06:00,"0,166"
13.02.2019 06:00,13.02.2019 07:00,"0,257"
13.02.2019 07:00,13.02.2019 08:00,"2,043"
13.02.2019 08:00,13.02.2019 09:00,"2,015"
13.02.2019 09:00,13.02.2019 10:00,"2,002"
13.02.2019 10:00,13.02.2019 11:00,"1,439"
13.02.2019 11:00,13.02.2019 12:00,"0,141"
13.02.2019 12:00,13.02.2019 13:00,"0,194"
13.02.2019 13:00,13.02.2019 14:00,"0,158"
13.02.2019 14:00,13.02.2019 15:00,"0,143"
13.02.2019 15:00,13.02.2019 16:00,"0,144"
13.02.2019 16:00,13.02.2019 17:00,"0,815"
13.02.2019 17:00,13.02.2019 18:00,"0,147"
13.02.2019 18:00,13.02.2019 19:00,"2,176"
13.02.2019 19:00,13.02.2019 20:00,"2,963"
13.02.2019 20:00,13.02.2019 21:00,"1,634"
13.02.2019 21:00,13.02.2019 22:00,"2,492"
13.02.2019 22:00,13.02.2019 23:00,"2,259"
13.02.2019 23:00,14.02.2019 00:00,"1,811"
14.02.2019 00:00,14.02.2019 01:00,"0,386"
14.02.2019 01:00,14.02.2019 02:00,"0,316"
14.02.2019 02:00,14.02.2019 03:00,"1,178"
14.02.2019 03:00,14.02.2019 04:00,"0,269"
14.02.2019 04:00,14.02.2019 05:00,"0,225"
14.02.2019 05:00,14.02.2019 06:00,"0,159"
14.02.2019 06:00,14.02.2019 07:00,"0,157"
14.02.2019 07:00,14.02.2019 08:00,"1,384"
14.02.2019 08:00,14.02.2019 09:00,"0,209"
14.02.2019 09:00,14.02.2019 10:00,"1,765"
14.02.2019 10:00,14.02.2019 11:00,"2,049"
14.02.2019 11:00,14.02.2019 12:00,"2,048"
14.02.2019 12:00,14.02.2019 13:00,"0,376"
14.02.2019 13:00,14.02.2019 14:00,"0,18"
14.02.2019 14:00,14.02.2019 15:00,"0,175"
14.02.2019 15:00,14.02.2019 16:00,"0,173"
14.02.2019 16:00,14.02.2019 17:00,"0,173"
14.02.2019 17:00,14.02.2019 18:00,"0,643"
14.02.2019 18:00,14.02.2019 19:00,"0,747"
14.02.2019 19:00,14.02.2019 20:00,"1,612"
14.02.2019 20:00,14.02.2019 21:00,"3,982"
14.02.2019 21:00,14.02.2019 22:00,"4,461"
14.02.2019 22:00,14.02.2019 23:00,"3,571"
14.02.2019 23:00,15.02.2019 00:00,"3,692"
15.02.2019 00:00,15.02.2019 01:00,"2,751"
15.02.2019 01:00,15.02.2019 02:00,"1,166"
15.02.2019 02:00,15.02.2019 03:00,"0,179"
15.02.2019 03:00,15.02.2019 04:00,"0,174"
15.02.2019 04:00,15.02.2019 05:00,"0,165"
15.02.2019 05:00,15.02.2019 06:00,"0,327"
15.02.2019 06:00,15.02.2019 07:00,"0,761"
15.02.2019 07:00,15.02.2019 08:00,"0,185"
15.02.2019 08:00,15.02.2019 09:00,"0,169"
15.02.2019 09:00,15.02.2019 10:00,"1,329"
15.02.2019 10:00,15.02.2019 11:00,"1,772"
15.02.2019 11:00,15.02.2019 12:00,"3,289"
15.02.2019 12:00,15.02.2019 13:00,"4,575"
15.02.2019 13:00,15.02.2019 14:00,"4,632"
15.02.2019 14:00,15.02.2019 15:00,"3,682"
15.02.2019 15:00,15.02.2019 16:00,"2,816"
15.02.2019 16:00,15.02.2019 17:00,"1,31"
15.02.2019 17:00,15.02.2019 18:00,"0,383"
15.02.2019 18:00,15.02.2019 19:00,"0,596"
15.02.2019 19:00,15.02.2019 20:00,"1,59"
15.02.2019 20:00,15.02.2019 21:00,"0,575"
15.02.2019 21:00,15.02.2019 22:00,"2,286"
15.02.2019 22:00,15.02.2019 23:00,"0,491"
15.02.2019 23:00,16.02.2019 00:00,"0,272"
16.02.2019 00:00,16.02.2019 01:00,"1,378"
16.02.2019 01:00,16.02.2019 02:00,"4,116"
16.02.2019 02:00,16.02.2019 03:00,"4,413"
16.02.2019 03:00,16.02.2019 04:00,"3,847"
16.02.2019 04:00,16.02.2019 05:00,"2,388"
16.02.2019 05:00,16.02.2019 06:00,"1,541"
16.02.2019 06:00,16.02.2019 07:00,"0,71"
16.02.2019 07:00,16.02.2019 08:00,"0,178"
16.02.2019 08:00,16.02.2019 09:00,"0,175"
16.02.2019 09:00,16.02.2019 10:00,"0,935"
16.02.2019 10:00,16.02.2019 11:00,"0,182"
16.02.2019 11:00,16.02.2019 12:00,"0,178"
16.02.2019 12:00,16.02.2019 13:00,"1,799"
16.02.2019 13:00,16.02.2019 14:00,"2,119"
16.02.2019 14:00,16.02.2019 15:00,"1,837"
16.02.2019 15:00,16.02.2019 16:00,"1,589"
16.02.2019 16:00,16.02.2019 17:00,"2,057"
16.02.2019 17:00,16.02.2019 18:00,"2,123"
16.02.2019 18:00,16.02.2019 19:00,"1,535"
16.02.2019 19:00,16.02.2019 20:00,"1,553"
16.02.2019 20:00,16.02.2019 21:00,"1,552"
16.02.2019 21:00,16.02.2019 22:00,"1,536"
16.02.2019 22:00,16.02.2019 23:00,"1,565"
16.02.2019 23:00,17.02.2019 00:00,"0,527"
17.02.2019 00:00,17.02.2019 01:00,"1,748"
17.02.2019 01:00,17.02.2019 02:00,"1,598"
17.02.2019 02:00,17.02.2019 03:00,"1,578"
17.02.2019 03:00,17.02.2019 04:00,"1,569"
17.02.2019 04:00,17.02.2019 05:00,"2,281"
17.02.2019 05:00,17.02.2019 06:00,"1,567"
17.02.2019 06:00,17.02.2019 07:00,"1,547"
17.02.2019 07:00,17.02.2019 08:00,"1,525"
17.02.2019 08:00,17.02.2019 09:00,"0,177"
17.02.2019 09:00,17.02.2019 10:00,"0,92"
17.02.2019 10:00,17.02.2019 11:00,"0,164"
17.02.2019 11:00,17.02.2019 12:00,"1,44"
17.02.2019 12:00,17.02.2019 13:00,"2,128"
17.02.2019 13:00,17.02.2019 14:00,"1,15"
17.02.2019 14:00,17.02.2019 15:00,"0,209"
17.02.2019 15:00,17.02.2019 16:00,"0,214"
17.02.2019 16:00,17.02.2019 17:00,"0,218"
17.02.2019 17:00,17.02.2019 18:00,"1,282"
17.02.2019 18:00,17.02.2019 19:00,"2,849"
17.02.2019 19:00,17.02.2019 20:00,"1,075"
17.02.2019 20:00,17.02.2019 21:00,"1,399"
17.02.2019 21:00,17.02.2019 22:00,"2,289"
17.02.2019 22:00,17.02.2019 23:00,"2,189"
17.02.2019 23:00,18.02.2019 00:00,"3,231"
18.02.2019 00:00,18.02.2019 01:00,"3,502"
18.02.2019 01:00,18.02.2019 02:00,"3,494"
18.02.2019 02:00,18.02.2019 03:00,"2,015"
18.02.2019 03:00,18.02.2019 04:00,"1,579"
18.02.2019 04:00,18.02.2019 05:00,"1,57"
18.02.2019 05:00,18.02.2019 06:00,"0,712"
18.02.2019 06:00,18.02.2019 07:00,"0,422"
18.02.2019 07:00,18.02.2019 08:00,"0,16"
18.02.2019 08:00,18.02.2019 09:00,"0,158"
18.02.2019 09:00,18.02.2019 10:00,"0,158"
18.02.2019 10:00,18.02.2019 11:00,"0,19"
18.02.2019 11:00,18.02.2019 12:00,"0,864"
18.02.2019 12:00,18.02.2019 13:00,"0,168"
18.02.2019 13:00,18.02.2019 14:00,"0,165"
18.02.2019 14:00,18.02.2019 15:00,"0,157"
18.02.2019 15:00,18.02.2019 16:00,"2,628"
18.02.2019 16:00,18.02.2019 17:00,"4,035"
18.02.2019 17:00,18.02.2019 18:00,"3,73"
18.02.2019 18:00,18.02.2019 19:00,"3,401"
18.02.2019 19:00,18.02.2019 20:00,"4,152"
18.02.2019 20:00,18.02.2019 21:00,"3,414"
18.02.2019 21:00,18.02.2019 22:00,"0,598"
18.02.2019 22:00,18.02.2019 23:00,"0,845"
18.02.2019 23:00,19.02.2019 00:00,"1,703"
19.02.2019 00:00,19.02.2019 01:00,"1,475"
19.02.2019 01:00,19.02.2019 02:00,"0,356"
19.02.2019 02:00,19.02.2019 03:00,"0,363"
19.02.2019 03:00,19.02.2019 04:00,"0,52"
19.02.2019 04:00,19.02.2019 05:00,"0,865"
19.02.2019 05:00,19.02.2019 06:00,"0,224"
19.02.2019 06:00,19.02.2019 07:00,"0,201"
19.02.2019 07:00,19.02.2019 08:00,"0,246"
19.02.2019 08:00,19.02.2019 09:00,"1,359"
19.02.2019 09:00,19.02.2019 10:00,"2,097"
19.02.2019 10:00,19.02.2019 11:00,"2,08"
19.02.2019 11:00,19.02.2019 12:00,"2,104"
19.02.2019 12:00,19.02.2019 13:00,"2,105"
19.02.2019 13:00,19.02.2019 14:00,"2,062"
19.02.2019 14:00,19.02.2019 15:00,"0,534"
19.02.2019 15:00,19.02.2019 16:00,"0,204"
19.02.2019 16:00,19.02.2019 17:00,"0,477"
19.02.2019 17:00,19.02.2019 18:00,"2,166"
19.02.2019 18:00,19.02.2019 19:00,"2,753"
19.02.2019 19:00,19.02.2019 20:00,"2,593"
19.02.2019 20:00,19.02.2019 21:00,"1,778"
19.02.2019 21:00,19.02.2019 22:00,"1,651"
19.02.2019 22:00,19.02.2019 23:00,"2,632"
19.02.2019 23:00,20.02.2019 00:00,"0,984"
20.02.2019 00:00,20.02.2019 01:00,"2,149"
20.02.2019 01:00,20.02.2019 02:00,"1,821"
20.02.2019 02:00,20.02.2019 03:00,"0,197"
20.02.2019 03:00,20.02.2019 04:00,"0,192"
20.02.2019 04:00,20.02.2019 05:00,"0,165"
20.02.2019 05:00,20.02.2019 06:00,"0,166"
20.02.2019 06:00,20.02.2019 07:00,"0,234"
20.02.2019 07:00,20.02.2019 08:00,"0,811"
20.02.2019 08:00,20.02.2019 09:00,"0,259"
20.02.2019 09:00,20.02.2019 10:00,"0,206"
20.02.2019 10:00,20.02.2019 11:00,"0,778"
20.02.2019 11:00,20.02.2019 12:00,"2,299"
20.02.2019 12:00,20.02.2019 13:00,"1,549"
20.02.2019 13:00,20.02.2019 14:00,"1,523"
20.02.2019 14:00,20.02.2019 15:00,"1,547"
20.02.2019 15:00,20.02.2019 16:00,"1,505"
20.02.2019 16:00,20.02.2019 17:00,"3,079"
20.02.2019 17:00,20.02.2019 18:00,"4,692"
20.02.2019 18:00,20.02.2019 19:00,"4,842"
20.02.2019 19:00,20.02.2019 20:00,"3,521"
20.02.2019 20:00,20.02.2019 21:00,"3,066"
20.02.2019 21:00,20.02.2019 22:00,"2,123"
20.02.2019 22:00,20.02.2019 23:00,"1,669"
20.02.2019 23:00,21.02.2019 00:00,"1,555"
21.02.2019 00:00,21.02.2019 01:00,"1,552"
21.02.2019 01:00,21.02.2019 02:00,"2,234"
21.02.2019 02:00,21.02.2019 03:00,"1,725"
21.02.2019 03:00,21.02.2019 04:00,"1,613"
21.02.2019 04:00,21.02.2019 05:00,"1,226"
21.02.2019 05:00,21.02.2019 06:00,"0,162"
21.02.2019 06:00,21.02.2019 07:00,"0,591"
21.02.2019 07:00,21.02.2019 08:00,"2,041"
21.02.2019 08:00,21.02.2019 09:00,"2,07"
21.02.2019 09:00,21.02.2019 10:00,"2,042"
21.02.2019 10:00,21.02.2019 11:00,"1,491"
21.02.2019 11:00,21.02.2019 12:00,"0,179"
21.02.2019 12:00,21.02.2019 13:00,"0,175"
21.02.2019 13:00,21.02.2019 14:00,"0,175"
21.02.2019 14:00,21.02.2019 15:00,"1,911"
21.02.2019 15:00,21.02.2019 16:00,"2,661"
21.02.2019 16:00,21.02.2019 17:00,"2,07"
21.02.2019 17:00,21.02.2019 18:00,"2,059"
