Fra,Til,KWH 60 Forbruk
01.04.2021 00:00,01.04.2021 01:00,"1,166"
01.04.2021 01:00,01.04.2021 02:00,"1,977"
01.04.2021 02:00,01.04.2021 03:00,"1,675"
01.04.2021 03:00,01.04.2021 04:00,"1,598"
01.04.2021 04:00,01.04.2021 05:00,"1,689"
01.04.2021 05:00,01.04.2021 06:00,"1,691"
01.04.2021 06:00,01.04.2021 07:00,"2,202"
01.04.2021 07:00,01.04.2021 08:00,"1,544"
01.04.2021 08:00,01.04.2021 09:00,"1,536"
01.04.2021 09:00,01.04.2021 10:00,"3,361"
01.04.2021 10:00,01.04.2021 11:00,"3,538"
01.04.2021 11:00,01.04.2021 12:00,"3,624"
01.04.2021 12:00,01.04.2021 13:00,"3,72"
01.04.2021 13:00,01.04.2021 14:00,"2,713"
01.04.2021 14:00,01.04.2021 15:00,"1,759"
01.04.2021 15:00,01.04.2021 16:00,"1,64"
01.04.2021 16:00,01.04.2021 17:00,"1,805"
01.04.2021 17:00,01.04.2021 18:00,"1,694"
01.04.2021 18:00,01.04.2021 19:00,"2,335"
01.04.2021 19:00,01.04.2021 20:00,"1,725"
01.04.2021 20:00,01.04.2021 21:00,"2,496"
01.04.2021 21:00,01.04.2021 22:00,"2,552"
01.04.2021 22:00,01.04.2021 23:00,"1,585"
01.04.2021 23:00,02.04.2021 00:00,"1,57"
02.04.2021 00:00,02.04.2021 01:00,"1,542"
02.04.2021 01:00,02.04.2021 02:00,"1,537"
02.04.2021 02:00,02.04.2021 03:00,"2,541"
02.04.2021 03:00,02.04.2021 04:00,"1,653"
02.04.2021 04:00,02.04.2021 05:00,"1,619"
02.04.2021 05:00,02.04.2021 06:00,"1,991"
02.04.2021 06:00,02.04.2021 07:00,"0,747"
02.04.2021 07:00,02.04.2021 08:00,"0,703"
02.04.2021 08:00,02.04.2021 09:00,"0,89"
02.04.2021 09:00,02.04.2021 10:00,"0,737"
02.04.2021 10:00,02.04.2021 11:00,"1,566"
02.04.2021 11:00,02.04.2021 12:00,"0,988"
02.04.2021 12:00,02.04.2021 13:00,"1,466"
02.04.2021 13:00,02.04.2021 14:00,"3,124"
