Fra,Til,KWH 60 Forbruk
19.10.2020 09:00,19.10.2020 10:00,"1,47"
19.10.2020 10:00,19.10.2020 11:00,"0,174"
19.10.2020 11:00,19.10.2020 12:00,"0,138"
19.10.2020 12:00,19.10.2020 13:00,"0,126"
19.10.2020 13:00,19.10.2020 14:00,"0,126"
19.10.2020 14:00,19.10.2020 15:00,"0,636"
19.10.2020 15:00,19.10.2020 16:00,"0,431"
19.10.2020 16:00,19.10.2020 17:00,"0,231"
19.10.2020 17:00,19.10.2020 18:00,"0,493"
19.10.2020 18:00,19.10.2020 19:00,"3,114"
19.10.2020 19:00,19.10.2020 20:00,"1,725"
19.10.2020 20:00,19.10.2020 21:00,"1,777"
19.10.2020 21:00,19.10.2020 22:00,"2,544"
19.10.2020 22:00,19.10.2020 23:00,"2,865"
19.10.2020 23:00,20.10.2020 00:00,"2,995"
20.10.2020 00:00,20.10.2020 01:00,"1,509"
20.10.2020 01:00,20.10.2020 02:00,"0,954"
20.10.2020 02:00,20.10.2020 03:00,"0,136"
20.10.2020 03:00,20.10.2020 04:00,"0,998"
20.10.2020 04:00,20.10.2020 05:00,"0,133"
20.10.2020 05:00,20.10.2020 06:00,"0,13"
20.10.2020 06:00,20.10.2020 07:00,"0,126"
20.10.2020 07:00,20.10.2020 08:00,"0,126"
20.10.2020 08:00,20.10.2020 09:00,"0,209"
20.10.2020 09:00,20.10.2020 10:00,"0,906"
20.10.2020 10:00,20.10.2020 11:00,"1,47"
20.10.2020 11:00,20.10.2020 12:00,"2,051"
20.10.2020 12:00,20.10.2020 13:00,"2,027"
20.10.2020 13:00,20.10.2020 14:00,"2,023"
20.10.2020 14:00,20.10.2020 15:00,"1,418"
20.10.2020 15:00,20.10.2020 16:00,"0,15"
20.10.2020 16:00,20.10.2020 17:00,"0,988"
20.10.2020 17:00,20.10.2020 18:00,"0,972"
20.10.2020 18:00,20.10.2020 19:00,"1,79"
20.10.2020 19:00,20.10.2020 20:00,"0,29"
20.10.2020 20:00,20.10.2020 21:00,"1,94"
20.10.2020 21:00,20.10.2020 22:00,"2,405"
20.10.2020 22:00,20.10.2020 23:00,"2,028"
20.10.2020 23:00,21.10.2020 00:00,"0,899"
21.10.2020 00:00,21.10.2020 01:00,"0,125"
21.10.2020 01:00,21.10.2020 02:00,"0,111"
21.10.2020 02:00,21.10.2020 03:00,"0,112"
21.10.2020 03:00,21.10.2020 04:00,"0,118"
21.10.2020 04:00,21.10.2020 05:00,"0,883"
21.10.2020 05:00,21.10.2020 06:00,"0,115"
21.10.2020 06:00,21.10.2020 07:00,"0,917"
21.10.2020 07:00,21.10.2020 08:00,"2,074"
21.10.2020 08:00,21.10.2020 09:00,"2,002"
21.10.2020 09:00,21.10.2020 10:00,2
21.10.2020 10:00,21.10.2020 11:00,"0,228"
21.10.2020 11:00,21.10.2020 12:00,"3,3"
21.10.2020 12:00,21.10.2020 13:00,"3,697"
21.10.2020 13:00,21.10.2020 14:00,"1,54"
21.10.2020 14:00,21.10.2020 15:00,"1,419"
21.10.2020 15:00,21.10.2020 16:00,"1,436"
21.10.2020 16:00,21.10.2020 17:00,"1,398"
21.10.2020 17:00,21.10.2020 18:00,"1,714"
