Fra,Til,KWH 60 Forbruk
01.01.2022 00:00,01.01.2022 01:00,"2,352"
01.01.2022 01:00,01.01.2022 02:00,"2,619"
01.01.2022 02:00,01.01.2022 03:00,"1,567"
01.01.2022 03:00,01.01.2022 04:00,"2,316"
01.01.2022 04:00,01.01.2022 05:00,"1,588"
01.01.2022 05:00,01.01.2022 06:00,"1,516"
01.01.2022 06:00,01.01.2022 07:00,"0,335"
01.01.2022 07:00,01.01.2022 08:00,"0,154"
01.01.2022 08:00,01.01.2022 09:00,"0,154"
01.01.2022 09:00,01.01.2022 10:00,"0,826"
01.01.2022 10:00,01.01.2022 11:00,"0,149"
01.01.2022 11:00,01.01.2022 12:00,"0,312"
01.01.2022 12:00,01.01.2022 13:00,"1,778"
01.01.2022 13:00,01.01.2022 14:00,"3,023"
01.01.2022 14:00,01.01.2022 15:00,"2,844"
01.01.2022 15:00,01.01.2022 16:00,"3,324"
01.01.2022 16:00,01.01.2022 17:00,"1,54"
01.01.2022 17:00,01.01.2022 18:00,"1,55"
01.01.2022 18:00,01.01.2022 19:00,"1,58"
01.01.2022 19:00,01.01.2022 20:00,"2,171"
01.01.2022 20:00,01.01.2022 21:00,"1,587"
01.01.2022 21:00,01.01.2022 22:00,"1,617"
01.01.2022 22:00,01.01.2022 23:00,"2,38"
01.01.2022 23:00,02.01.2022 00:00,"1,609"
02.01.2022 00:00,02.01.2022 01:00,"1,612"
02.01.2022 01:00,02.01.2022 02:00,"2,345"
02.01.2022 02:00,02.01.2022 03:00,"1,856"
02.01.2022 03:00,02.01.2022 04:00,"0,22"
02.01.2022 04:00,02.01.2022 05:00,"0,183"
02.01.2022 05:00,02.01.2022 06:00,"0,17"
02.01.2022 06:00,02.01.2022 07:00,"0,886"
02.01.2022 07:00,02.01.2022 08:00,"0,207"
02.01.2022 08:00,02.01.2022 09:00,"2,029"
02.01.2022 09:00,02.01.2022 10:00,"3,897"
02.01.2022 10:00,02.01.2022 11:00,"2,286"
02.01.2022 11:00,02.01.2022 12:00,"1,541"
02.01.2022 12:00,02.01.2022 13:00,"1,544"
02.01.2022 13:00,02.01.2022 14:00,"1,472"
02.01.2022 14:00,02.01.2022 15:00,"0,552"
02.01.2022 15:00,02.01.2022 16:00,"1,384"
02.01.2022 16:00,02.01.2022 17:00,"5,016"
02.01.2022 17:00,02.01.2022 18:00,"4,969"
02.01.2022 18:00,02.01.2022 19:00,"3,641"
02.01.2022 19:00,02.01.2022 20:00,"2,871"
02.01.2022 20:00,02.01.2022 21:00,"1,529"
02.01.2022 21:00,02.01.2022 22:00,"1,528"
02.01.2022 22:00,02.01.2022 23:00,"1,535"
02.01.2022 23:00,03.01.2022 00:00,"2,7"
03.01.2022 00:00,03.01.2022 01:00,"1,575"
03.01.2022 01:00,03.01.2022 02:00,"1,574"
03.01.2022 02:00,03.01.2022 03:00,"1,627"
03.01.2022 03:00,03.01.2022 04:00,"2,609"
03.01.2022 04:00,03.01.2022 05:00,"1,549"
03.01.2022 05:00,03.01.2022 06:00,"1,573"
03.01.2022 06:00,03.01.2022 07:00,"2,331"
03.01.2022 07:00,03.01.2022 08:00,"0,593"
