Fra,Til,KWH 60 Forbruk
04.12.2019 08:00,04.12.2019 09:00,"0,823"
04.12.2019 09:00,04.12.2019 10:00,"0,687"
04.12.2019 10:00,04.12.2019 11:00,"0,851"
04.12.2019 11:00,04.12.2019 12:00,"1,645"
04.12.2019 12:00,04.12.2019 13:00,"3,152"
04.12.2019 13:00,04.12.2019 14:00,"2,231"
04.12.2019 14:00,04.12.2019 15:00,"1,223"
04.12.2019 15:00,04.12.2019 16:00,"1,196"
04.12.2019 16:00,04.12.2019 17:00,"0,63"
04.12.2019 17:00,04.12.2019 18:00,"1,244"
04.12.2019 18:00,04.12.2019 19:00,"2,063"
04.12.2019 19:00,04.12.2019 20:00,"0,618"
04.12.2019 20:00,04.12.2019 21:00,"0,753"
04.12.2019 21:00,04.12.2019 22:00,"1,502"
04.12.2019 22:00,04.12.2019 23:00,"1,868"
04.12.2019 23:00,05.12.2019 00:00,"0,685"
05.12.2019 00:00,05.12.2019 01:00,"0,678"
05.12.2019 01:00,05.12.2019 02:00,"0,253"
05.12.2019 02:00,05.12.2019 03:00,"0,935"
05.12.2019 03:00,05.12.2019 04:00,"0,108"
05.12.2019 04:00,05.12.2019 05:00,"0,103"
05.12.2019 05:00,05.12.2019 06:00,"0,1"
05.12.2019 06:00,05.12.2019 07:00,"0,104"
05.12.2019 07:00,05.12.2019 08:00,"0,106"
05.12.2019 08:00,05.12.2019 09:00,"0,841"
05.12.2019 09:00,05.12.2019 10:00,"0,141"
05.12.2019 10:00,05.12.2019 11:00,"0,166"
05.12.2019 11:00,05.12.2019 12:00,"1,822"
05.12.2019 12:00,05.12.2019 13:00,"2,336"
05.12.2019 13:00,05.12.2019 14:00,"3,403"
05.12.2019 14:00,05.12.2019 15:00,"2,311"
05.12.2019 15:00,05.12.2019 16:00,"1,888"
05.12.2019 16:00,05.12.2019 17:00,"2,145"
05.12.2019 17:00,05.12.2019 18:00,"3,061"
05.12.2019 18:00,05.12.2019 19:00,"2,492"
05.12.2019 19:00,05.12.2019 20:00,"1,62"
05.12.2019 20:00,05.12.2019 21:00,"1,591"
05.12.2019 21:00,05.12.2019 22:00,"1,928"
05.12.2019 22:00,05.12.2019 23:00,"3,675"
05.12.2019 23:00,06.12.2019 00:00,"3,063"
06.12.2019 00:00,06.12.2019 01:00,"2,182"
06.12.2019 01:00,06.12.2019 02:00,"2,108"
06.12.2019 02:00,06.12.2019 03:00,"0,759"
06.12.2019 03:00,06.12.2019 04:00,"0,113"
06.12.2019 04:00,06.12.2019 05:00,"0,112"
06.12.2019 05:00,06.12.2019 06:00,"0,114"
06.12.2019 06:00,06.12.2019 07:00,"0,119"
06.12.2019 07:00,06.12.2019 08:00,"0,966"
06.12.2019 08:00,06.12.2019 09:00,"0,212"
06.12.2019 09:00,06.12.2019 10:00,"0,484"
06.12.2019 10:00,06.12.2019 11:00,"2,196"
06.12.2019 11:00,06.12.2019 12:00,"1,686"
06.12.2019 12:00,06.12.2019 13:00,"0,143"
06.12.2019 13:00,06.12.2019 14:00,"2,177"
06.12.2019 14:00,06.12.2019 15:00,"1,803"
06.12.2019 15:00,06.12.2019 16:00,"2,35"
06.12.2019 16:00,06.12.2019 17:00,"1,319"
06.12.2019 17:00,06.12.2019 18:00,"1,701"
06.12.2019 18:00,06.12.2019 19:00,"2,199"
06.12.2019 19:00,06.12.2019 20:00,"2,891"
06.12.2019 20:00,06.12.2019 21:00,"3,064"
06.12.2019 21:00,06.12.2019 22:00,"2,248"
06.12.2019 22:00,06.12.2019 23:00,"2,332"
06.12.2019 23:00,07.12.2019 00:00,"1,85"
07.12.2019 00:00,07.12.2019 01:00,"1,745"
07.12.2019 01:00,07.12.2019 02:00,"2,045"
07.12.2019 02:00,07.12.2019 03:00,"0,694"
07.12.2019 03:00,07.12.2019 04:00,"0,103"
07.12.2019 04:00,07.12.2019 05:00,"0,103"
07.12.2019 05:00,07.12.2019 06:00,"0,109"
07.12.2019 06:00,07.12.2019 07:00,"0,101"
07.12.2019 07:00,07.12.2019 08:00,"0,1"
07.12.2019 08:00,07.12.2019 09:00,"0,808"
07.12.2019 09:00,07.12.2019 10:00,"0,117"
07.12.2019 10:00,07.12.2019 11:00,"0,142"
07.12.2019 11:00,07.12.2019 12:00,"0,137"
07.12.2019 12:00,07.12.2019 13:00,"2,264"
07.12.2019 13:00,07.12.2019 14:00,"2,233"
07.12.2019 14:00,07.12.2019 15:00,"3,804"
07.12.2019 15:00,07.12.2019 16:00,"3,668"
07.12.2019 16:00,07.12.2019 17:00,"2,153"
07.12.2019 17:00,07.12.2019 18:00,"1,598"
07.12.2019 18:00,07.12.2019 19:00,"1,571"
07.12.2019 19:00,07.12.2019 20:00,"0,909"
07.12.2019 20:00,07.12.2019 21:00,"0,317"
07.12.2019 21:00,07.12.2019 22:00,"1,075"
07.12.2019 22:00,07.12.2019 23:00,"1,208"
07.12.2019 23:00,08.12.2019 00:00,"1,485"
08.12.2019 00:00,08.12.2019 01:00,"1,692"
08.12.2019 01:00,08.12.2019 02:00,"1,741"
08.12.2019 02:00,08.12.2019 03:00,"2,427"
08.12.2019 03:00,08.12.2019 04:00,"1,118"
08.12.2019 04:00,08.12.2019 05:00,"0,228"
08.12.2019 05:00,08.12.2019 06:00,"0,198"
08.12.2019 06:00,08.12.2019 07:00,"0,199"
08.12.2019 07:00,08.12.2019 08:00,"0,198"
08.12.2019 08:00,08.12.2019 09:00,"0,953"
08.12.2019 09:00,08.12.2019 10:00,"0,226"
08.12.2019 10:00,08.12.2019 11:00,"0,231"
08.12.2019 11:00,08.12.2019 12:00,"0,23"
08.12.2019 12:00,08.12.2019 13:00,"0,231"
08.12.2019 13:00,08.12.2019 14:00,"3,091"
08.12.2019 14:00,08.12.2019 15:00,"2,596"
08.12.2019 15:00,08.12.2019 16:00,"1,606"
08.12.2019 16:00,08.12.2019 17:00,"3,089"
08.12.2019 17:00,08.12.2019 18:00,"3,714"
08.12.2019 18:00,08.12.2019 19:00,"5,771"
08.12.2019 19:00,08.12.2019 20:00,"3,41"
08.12.2019 20:00,08.12.2019 21:00,"2,923"
08.12.2019 21:00,08.12.2019 22:00,"3,556"
08.12.2019 22:00,08.12.2019 23:00,"2,01"
08.12.2019 23:00,09.12.2019 00:00,"1,863"
09.12.2019 00:00,09.12.2019 01:00,"1,722"
09.12.2019 01:00,09.12.2019 02:00,"2,196"
09.12.2019 02:00,09.12.2019 03:00,"1,936"
09.12.2019 03:00,09.12.2019 04:00,"1,601"
09.12.2019 04:00,09.12.2019 05:00,"1,591"
09.12.2019 05:00,09.12.2019 06:00,"0,515"
09.12.2019 06:00,09.12.2019 07:00,"0,126"
09.12.2019 07:00,09.12.2019 08:00,"0,858"
09.12.2019 08:00,09.12.2019 09:00,"0,125"
09.12.2019 09:00,09.12.2019 10:00,"0,15"
09.12.2019 10:00,09.12.2019 11:00,"0,161"
09.12.2019 11:00,09.12.2019 12:00,"0,16"
09.12.2019 12:00,09.12.2019 13:00,"1,811"
09.12.2019 13:00,09.12.2019 14:00,"1,833"
09.12.2019 14:00,09.12.2019 15:00,"1,578"
09.12.2019 15:00,09.12.2019 16:00,"1,562"
09.12.2019 16:00,09.12.2019 17:00,"2,64"
09.12.2019 17:00,09.12.2019 18:00,"2,505"
09.12.2019 18:00,09.12.2019 19:00,"1,442"
09.12.2019 19:00,09.12.2019 20:00,"2,845"
09.12.2019 20:00,09.12.2019 21:00,"0,719"
09.12.2019 21:00,09.12.2019 22:00,"0,467"
09.12.2019 22:00,09.12.2019 23:00,"1,145"
09.12.2019 23:00,10.12.2019 00:00,"3,671"
10.12.2019 00:00,10.12.2019 01:00,"3,712"
10.12.2019 01:00,10.12.2019 02:00,"3,664"
10.12.2019 02:00,10.12.2019 03:00,"2,937"
10.12.2019 03:00,10.12.2019 04:00,"1,124"
10.12.2019 04:00,10.12.2019 05:00,"0,127"
10.12.2019 05:00,10.12.2019 06:00,"0,125"
10.12.2019 06:00,10.12.2019 07:00,"0,126"
10.12.2019 07:00,10.12.2019 08:00,"0,125"
10.12.2019 08:00,10.12.2019 09:00,"1,144"
10.12.2019 09:00,10.12.2019 10:00,"0,635"
10.12.2019 10:00,10.12.2019 11:00,"2,139"
10.12.2019 11:00,10.12.2019 12:00,"0,218"
10.12.2019 12:00,10.12.2019 13:00,"0,155"
10.12.2019 13:00,10.12.2019 14:00,"0,214"
10.12.2019 14:00,10.12.2019 15:00,"0,313"
10.12.2019 15:00,10.12.2019 16:00,"0,977"
10.12.2019 16:00,10.12.2019 17:00,"0,157"
10.12.2019 17:00,10.12.2019 18:00,"0,156"
10.12.2019 18:00,10.12.2019 19:00,"1,433"
10.12.2019 19:00,10.12.2019 20:00,"3,288"
10.12.2019 20:00,10.12.2019 21:00,"3,775"
10.12.2019 21:00,10.12.2019 22:00,"2,765"
10.12.2019 22:00,10.12.2019 23:00,"3,499"
10.12.2019 23:00,11.12.2019 00:00,"3,48"
11.12.2019 00:00,11.12.2019 01:00,"3,503"
11.12.2019 01:00,11.12.2019 02:00,"1,821"
11.12.2019 02:00,11.12.2019 03:00,"1,527"
11.12.2019 03:00,11.12.2019 04:00,"1,533"
11.12.2019 04:00,11.12.2019 05:00,"1,395"
11.12.2019 05:00,11.12.2019 06:00,"0,232"
11.12.2019 06:00,11.12.2019 07:00,"0,553"
11.12.2019 07:00,11.12.2019 08:00,"0,672"
11.12.2019 08:00,11.12.2019 09:00,"0,133"
11.12.2019 09:00,11.12.2019 10:00,"0,121"
11.12.2019 10:00,11.12.2019 11:00,"0,134"
11.12.2019 11:00,11.12.2019 12:00,"0,136"
11.12.2019 12:00,11.12.2019 13:00,"0,764"
11.12.2019 13:00,11.12.2019 14:00,"0,237"
11.12.2019 14:00,11.12.2019 15:00,"0,979"
11.12.2019 15:00,11.12.2019 16:00,"1,517"
11.12.2019 16:00,11.12.2019 17:00,"3,239"
11.12.2019 17:00,11.12.2019 18:00,"3,162"
11.12.2019 18:00,11.12.2019 19:00,"1,909"
11.12.2019 19:00,11.12.2019 20:00,"1,751"
11.12.2019 20:00,11.12.2019 21:00,"1,632"
11.12.2019 21:00,11.12.2019 22:00,"2,355"
11.12.2019 22:00,11.12.2019 23:00,"1,781"
11.12.2019 23:00,12.12.2019 00:00,"3,5"
12.12.2019 00:00,12.12.2019 01:00,"3,516"
12.12.2019 01:00,12.12.2019 02:00,"3,426"
12.12.2019 02:00,12.12.2019 03:00,"2,432"
12.12.2019 03:00,12.12.2019 04:00,"0,42"
12.12.2019 04:00,12.12.2019 05:00,"0,126"
12.12.2019 05:00,12.12.2019 06:00,"0,121"
12.12.2019 06:00,12.12.2019 07:00,"0,119"
12.12.2019 07:00,12.12.2019 08:00,"0,265"
12.12.2019 08:00,12.12.2019 09:00,"2,182"
12.12.2019 09:00,12.12.2019 10:00,"1,136"
12.12.2019 10:00,12.12.2019 11:00,"0,155"
12.12.2019 11:00,12.12.2019 12:00,"0,164"
12.12.2019 12:00,12.12.2019 13:00,"0,168"
12.12.2019 13:00,12.12.2019 14:00,"1,173"
12.12.2019 14:00,12.12.2019 15:00,"0,283"
12.12.2019 15:00,12.12.2019 16:00,"0,289"
12.12.2019 16:00,12.12.2019 17:00,"0,262"
12.12.2019 17:00,12.12.2019 18:00,"0,262"
12.12.2019 18:00,12.12.2019 19:00,"1,417"
12.12.2019 19:00,12.12.2019 20:00,"2,073"
12.12.2019 20:00,12.12.2019 21:00,"1,823"
12.12.2019 21:00,12.12.2019 22:00,"3,143"
12.12.2019 22:00,12.12.2019 23:00,"1,644"
12.12.2019 23:00,13.12.2019 00:00,"0,872"
13.12.2019 00:00,13.12.2019 01:00,"0,108"
13.12.2019 01:00,13.12.2019 02:00,"0,11"
13.12.2019 02:00,13.12.2019 03:00,"0,909"
13.12.2019 03:00,13.12.2019 04:00,"0,104"
13.12.2019 04:00,13.12.2019 05:00,"0,104"
13.12.2019 05:00,13.12.2019 06:00,"0,102"
13.12.2019 06:00,13.12.2019 07:00,"0,103"
13.12.2019 07:00,13.12.2019 08:00,"0,967"
13.12.2019 08:00,13.12.2019 09:00,"2,332"
13.12.2019 09:00,13.12.2019 10:00,"2,106"
13.12.2019 10:00,13.12.2019 11:00,"0,174"
13.12.2019 11:00,13.12.2019 12:00,"0,162"
13.12.2019 12:00,13.12.2019 13:00,"0,164"
13.12.2019 13:00,13.12.2019 14:00,"0,791"
13.12.2019 14:00,13.12.2019 15:00,"1,43"
13.12.2019 15:00,13.12.2019 16:00,"1,309"
13.12.2019 16:00,13.12.2019 17:00,"1,464"
13.12.2019 17:00,13.12.2019 18:00,"1,498"
13.12.2019 18:00,13.12.2019 19:00,"2,601"
13.12.2019 19:00,13.12.2019 20:00,"2,839"
13.12.2019 20:00,13.12.2019 21:00,"3,919"
13.12.2019 21:00,13.12.2019 22:00,"2,448"
13.12.2019 22:00,13.12.2019 23:00,"2,858"
13.12.2019 23:00,14.12.2019 00:00,"1,524"
14.12.2019 00:00,14.12.2019 01:00,"2,161"
14.12.2019 01:00,14.12.2019 02:00,"3,244"
14.12.2019 02:00,14.12.2019 03:00,"1,595"
14.12.2019 03:00,14.12.2019 04:00,"1,52"
14.12.2019 04:00,14.12.2019 05:00,"1,526"
14.12.2019 05:00,14.12.2019 06:00,"0,954"
14.12.2019 06:00,14.12.2019 07:00,"0,146"
14.12.2019 07:00,14.12.2019 08:00,"0,114"
14.12.2019 08:00,14.12.2019 09:00,"0,098"
14.12.2019 09:00,14.12.2019 10:00,"0,121"
14.12.2019 10:00,14.12.2019 11:00,"0,134"
14.12.2019 11:00,14.12.2019 12:00,"0,844"
14.12.2019 12:00,14.12.2019 13:00,"1,93"
14.12.2019 13:00,14.12.2019 14:00,"2,148"
14.12.2019 14:00,14.12.2019 15:00,"0,27"
14.12.2019 15:00,14.12.2019 16:00,"0,492"
14.12.2019 16:00,14.12.2019 17:00,"1,736"
14.12.2019 17:00,14.12.2019 18:00,"1,636"
14.12.2019 18:00,14.12.2019 19:00,"3,184"
14.12.2019 19:00,14.12.2019 20:00,"2,188"
14.12.2019 20:00,14.12.2019 21:00,"2,324"
14.12.2019 21:00,14.12.2019 22:00,"1,804"
14.12.2019 22:00,14.12.2019 23:00,"2,967"
14.12.2019 23:00,15.12.2019 00:00,"3,24"
15.12.2019 00:00,15.12.2019 01:00,"3,312"
15.12.2019 01:00,15.12.2019 02:00,"3,474"
15.12.2019 02:00,15.12.2019 03:00,"1,858"
15.12.2019 03:00,15.12.2019 04:00,"0,12"
15.12.2019 04:00,15.12.2019 05:00,"0,102"
15.12.2019 05:00,15.12.2019 06:00,"0,154"
15.12.2019 06:00,15.12.2019 07:00,"0,118"
15.12.2019 07:00,15.12.2019 08:00,"0,103"
15.12.2019 08:00,15.12.2019 09:00,"0,821"
15.12.2019 09:00,15.12.2019 10:00,"0,119"
15.12.2019 10:00,15.12.2019 11:00,"0,85"
15.12.2019 11:00,15.12.2019 12:00,"2,835"
15.12.2019 12:00,15.12.2019 13:00,"3,421"
15.12.2019 13:00,15.12.2019 14:00,"1,789"
15.12.2019 14:00,15.12.2019 15:00,"1,538"
15.12.2019 15:00,15.12.2019 16:00,"1,507"
15.12.2019 16:00,15.12.2019 17:00,"2,412"
15.12.2019 17:00,15.12.2019 18:00,"1,523"
15.12.2019 18:00,15.12.2019 19:00,"1,514"
15.12.2019 19:00,15.12.2019 20:00,"1,523"
15.12.2019 20:00,15.12.2019 21:00,"1,766"
15.12.2019 21:00,15.12.2019 22:00,"2,371"
15.12.2019 22:00,15.12.2019 23:00,"1,574"
15.12.2019 23:00,16.12.2019 00:00,"1,653"
16.12.2019 00:00,16.12.2019 01:00,"1,547"
16.12.2019 01:00,16.12.2019 02:00,"1,75"
16.12.2019 02:00,16.12.2019 03:00,"2,324"
16.12.2019 03:00,16.12.2019 04:00,"2,66"
16.12.2019 04:00,16.12.2019 05:00,"1,563"
16.12.2019 05:00,16.12.2019 06:00,"1,536"
16.12.2019 06:00,16.12.2019 07:00,"0,63"
16.12.2019 07:00,16.12.2019 08:00,"0,168"
16.12.2019 08:00,16.12.2019 09:00,"0,164"
16.12.2019 09:00,16.12.2019 10:00,"0,877"
16.12.2019 10:00,16.12.2019 11:00,"0,19"
16.12.2019 11:00,16.12.2019 12:00,"0,191"
16.12.2019 12:00,16.12.2019 13:00,"0,813"
16.12.2019 13:00,16.12.2019 14:00,"1,504"
16.12.2019 14:00,16.12.2019 15:00,"1,51"
16.12.2019 15:00,16.12.2019 16:00,"1,503"
16.12.2019 16:00,16.12.2019 17:00,"2,261"
16.12.2019 17:00,16.12.2019 18:00,"1,514"
16.12.2019 18:00,16.12.2019 19:00,"1,683"
16.12.2019 19:00,16.12.2019 20:00,"1,997"
16.12.2019 20:00,16.12.2019 21:00,"2,271"
16.12.2019 21:00,16.12.2019 22:00,"4,323"
16.12.2019 22:00,16.12.2019 23:00,"3,368"
16.12.2019 23:00,17.12.2019 00:00,"1,61"
17.12.2019 00:00,17.12.2019 01:00,"1,611"
17.12.2019 01:00,17.12.2019 02:00,"1,703"
17.12.2019 02:00,17.12.2019 03:00,"2,315"
17.12.2019 03:00,17.12.2019 04:00,"1,559"
17.12.2019 04:00,17.12.2019 05:00,"1,538"
17.12.2019 05:00,17.12.2019 06:00,"1,51"
17.12.2019 06:00,17.12.2019 07:00,"1,549"
17.12.2019 07:00,17.12.2019 08:00,"1,639"
17.12.2019 08:00,17.12.2019 09:00,"0,215"
17.12.2019 09:00,17.12.2019 10:00,"0,217"
17.12.2019 10:00,17.12.2019 11:00,"0,229"
17.12.2019 11:00,17.12.2019 12:00,"0,23"
17.12.2019 12:00,17.12.2019 13:00,"0,236"
17.12.2019 13:00,17.12.2019 14:00,"0,996"
17.12.2019 14:00,17.12.2019 15:00,"2,229"
17.12.2019 15:00,17.12.2019 16:00,"2,134"
17.12.2019 16:00,17.12.2019 17:00,"2,128"
17.12.2019 17:00,17.12.2019 18:00,"2,129"
17.12.2019 18:00,17.12.2019 19:00,"1,308"
17.12.2019 19:00,17.12.2019 20:00,"2,778"
17.12.2019 20:00,17.12.2019 21:00,"3,749"
17.12.2019 21:00,17.12.2019 22:00,"2,484"
17.12.2019 22:00,17.12.2019 23:00,"2,892"
17.12.2019 23:00,18.12.2019 00:00,"2,945"
18.12.2019 00:00,18.12.2019 01:00,"1,991"
18.12.2019 01:00,18.12.2019 02:00,"2,376"
18.12.2019 02:00,18.12.2019 03:00,"1,537"
18.12.2019 03:00,18.12.2019 04:00,"0,366"
18.12.2019 04:00,18.12.2019 05:00,"0,171"
18.12.2019 05:00,18.12.2019 06:00,"0,104"
18.12.2019 06:00,18.12.2019 07:00,"0,412"
18.12.2019 07:00,18.12.2019 08:00,"1,537"
18.12.2019 08:00,18.12.2019 09:00,"1,64"
18.12.2019 09:00,18.12.2019 10:00,"0,141"
18.12.2019 10:00,18.12.2019 11:00,"0,153"
18.12.2019 11:00,18.12.2019 12:00,"0,148"
18.12.2019 12:00,18.12.2019 13:00,"0,148"
18.12.2019 13:00,18.12.2019 14:00,"0,699"
18.12.2019 14:00,18.12.2019 15:00,"0,476"
18.12.2019 15:00,18.12.2019 16:00,"0,207"
18.12.2019 16:00,18.12.2019 17:00,"0,242"
18.12.2019 17:00,18.12.2019 18:00,"4,5"
18.12.2019 18:00,18.12.2019 19:00,"2,786"
18.12.2019 19:00,18.12.2019 20:00,"2,512"
18.12.2019 20:00,18.12.2019 21:00,"2,955"
18.12.2019 21:00,18.12.2019 22:00,"1,678"
18.12.2019 22:00,18.12.2019 23:00,"4,451"
18.12.2019 23:00,19.12.2019 00:00,"3,48"
19.12.2019 00:00,19.12.2019 01:00,"2,319"
19.12.2019 01:00,19.12.2019 02:00,"1,956"
19.12.2019 02:00,19.12.2019 03:00,"2,352"
19.12.2019 03:00,19.12.2019 04:00,"1,549"
19.12.2019 04:00,19.12.2019 05:00,"1,514"
19.12.2019 05:00,19.12.2019 06:00,"1,503"
19.12.2019 06:00,19.12.2019 07:00,"1,814"
19.12.2019 07:00,19.12.2019 08:00,"1,28"
19.12.2019 08:00,19.12.2019 09:00,"2,265"
19.12.2019 09:00,19.12.2019 10:00,"1,479"
19.12.2019 10:00,19.12.2019 11:00,"0,184"
19.12.2019 11:00,19.12.2019 12:00,"2,016"
19.12.2019 12:00,19.12.2019 13:00,"4,601"
19.12.2019 13:00,19.12.2019 14:00,"2,934"
19.12.2019 14:00,19.12.2019 15:00,"2,213"
19.12.2019 15:00,19.12.2019 16:00,"2,211"
19.12.2019 16:00,19.12.2019 17:00,"1,408"
19.12.2019 17:00,19.12.2019 18:00,"0,221"
19.12.2019 18:00,19.12.2019 19:00,"0,219"
19.12.2019 19:00,19.12.2019 20:00,"0,219"
19.12.2019 20:00,19.12.2019 21:00,"0,22"
19.12.2019 21:00,19.12.2019 22:00,"3,253"
19.12.2019 22:00,19.12.2019 23:00,"4,223"
19.12.2019 23:00,20.12.2019 00:00,"3,51"
20.12.2019 00:00,20.12.2019 01:00,"1,881"
20.12.2019 01:00,20.12.2019 02:00,"1,104"
20.12.2019 02:00,20.12.2019 03:00,"0,848"
20.12.2019 03:00,20.12.2019 04:00,"0,175"
20.12.2019 04:00,20.12.2019 05:00,"0,159"
20.12.2019 05:00,20.12.2019 06:00,"0,158"
20.12.2019 06:00,20.12.2019 07:00,"0,156"
20.12.2019 07:00,20.12.2019 08:00,"0,875"
20.12.2019 08:00,20.12.2019 09:00,"0,159"
20.12.2019 09:00,20.12.2019 10:00,"0,176"
20.12.2019 10:00,20.12.2019 11:00,"0,188"
20.12.2019 11:00,20.12.2019 12:00,"0,189"
20.12.2019 12:00,20.12.2019 13:00,"2,443"
20.12.2019 13:00,20.12.2019 14:00,"4,623"
20.12.2019 14:00,20.12.2019 15:00,"4,343"
20.12.2019 15:00,20.12.2019 16:00,"3,552"
20.12.2019 16:00,20.12.2019 17:00,"1,639"
20.12.2019 17:00,20.12.2019 18:00,"1,635"
20.12.2019 18:00,20.12.2019 19:00,"2,128"
20.12.2019 19:00,20.12.2019 20:00,"4,445"
20.12.2019 20:00,20.12.2019 21:00,"3,111"
20.12.2019 21:00,20.12.2019 22:00,"2,832"
20.12.2019 22:00,20.12.2019 23:00,"2,043"
20.12.2019 23:00,21.12.2019 00:00,"2,398"
21.12.2019 00:00,21.12.2019 01:00,"2,808"
21.12.2019 01:00,21.12.2019 02:00,"1,574"
21.12.2019 02:00,21.12.2019 03:00,"1,951"
21.12.2019 03:00,21.12.2019 04:00,"1,576"
21.12.2019 04:00,21.12.2019 05:00,"1,557"
21.12.2019 05:00,21.12.2019 06:00,"2,196"
21.12.2019 06:00,21.12.2019 07:00,"1,392"
21.12.2019 07:00,21.12.2019 08:00,"0,165"
21.12.2019 08:00,21.12.2019 09:00,"0,152"
21.12.2019 09:00,21.12.2019 10:00,"0,158"
21.12.2019 10:00,21.12.2019 11:00,"0,847"
21.12.2019 11:00,21.12.2019 12:00,"0,166"
21.12.2019 12:00,21.12.2019 13:00,"0,166"
21.12.2019 13:00,21.12.2019 14:00,"0,17"
21.12.2019 14:00,21.12.2019 15:00,"0,257"
21.12.2019 15:00,21.12.2019 16:00,"0,257"
21.12.2019 16:00,21.12.2019 17:00,"0,916"
21.12.2019 17:00,21.12.2019 18:00,"1,758"
