Fra,Til,KWH 60 Forbruk
08.09.2019 10:00,08.09.2019 11:00,"0,319"
08.09.2019 11:00,08.09.2019 12:00,"0,823"
08.09.2019 12:00,08.09.2019 13:00,"2,842"
08.09.2019 13:00,08.09.2019 14:00,"1,236"
08.09.2019 14:00,08.09.2019 15:00,"0,784"
08.09.2019 15:00,08.09.2019 16:00,"0,69"
08.09.2019 16:00,08.09.2019 17:00,"1,465"
08.09.2019 17:00,08.09.2019 18:00,"1,122"
08.09.2019 18:00,08.09.2019 19:00,"3,713"
08.09.2019 19:00,08.09.2019 20:00,"5,102"
08.09.2019 20:00,08.09.2019 21:00,"3,198"
08.09.2019 21:00,08.09.2019 22:00,"2,599"
08.09.2019 22:00,08.09.2019 23:00,"2,417"
08.09.2019 23:00,09.09.2019 00:00,"0,645"
09.09.2019 00:00,09.09.2019 01:00,"0,312"
09.09.2019 01:00,09.09.2019 02:00,"0,327"
09.09.2019 02:00,09.09.2019 03:00,"0,202"
09.09.2019 03:00,09.09.2019 04:00,"0,38"
09.09.2019 04:00,09.09.2019 05:00,"0,351"
09.09.2019 05:00,09.09.2019 06:00,"0,175"
09.09.2019 06:00,09.09.2019 07:00,"0,353"
09.09.2019 07:00,09.09.2019 08:00,"0,343"
09.09.2019 08:00,09.09.2019 09:00,"0,164"
09.09.2019 09:00,09.09.2019 10:00,"0,493"
09.09.2019 10:00,09.09.2019 11:00,"0,166"
09.09.2019 11:00,09.09.2019 12:00,"0,345"
09.09.2019 12:00,09.09.2019 13:00,"0,351"
09.09.2019 13:00,09.09.2019 14:00,"0,522"
09.09.2019 14:00,09.09.2019 15:00,"2,186"
09.09.2019 15:00,09.09.2019 16:00,"2,195"
09.09.2019 16:00,09.09.2019 17:00,"3,253"
09.09.2019 17:00,09.09.2019 18:00,"4,127"
09.09.2019 18:00,09.09.2019 19:00,"3,84"
09.09.2019 19:00,09.09.2019 20:00,"3,984"
09.09.2019 20:00,09.09.2019 21:00,"4,231"
09.09.2019 21:00,09.09.2019 22:00,"0,438"
09.09.2019 22:00,09.09.2019 23:00,"0,343"
09.09.2019 23:00,10.09.2019 00:00,"0,496"
10.09.2019 00:00,10.09.2019 01:00,"0,354"
10.09.2019 01:00,10.09.2019 02:00,"0,434"
10.09.2019 02:00,10.09.2019 03:00,"0,446"
10.09.2019 03:00,10.09.2019 04:00,"0,159"
10.09.2019 04:00,10.09.2019 05:00,"0,342"
10.09.2019 05:00,10.09.2019 06:00,"0,323"
10.09.2019 06:00,10.09.2019 07:00,"0,138"
10.09.2019 07:00,10.09.2019 08:00,"1,818"
10.09.2019 08:00,10.09.2019 09:00,"2,017"
10.09.2019 09:00,10.09.2019 10:00,"0,658"
10.09.2019 10:00,10.09.2019 11:00,"0,144"
10.09.2019 11:00,10.09.2019 12:00,"0,142"
10.09.2019 12:00,10.09.2019 13:00,"0,135"
10.09.2019 13:00,10.09.2019 14:00,"0,426"
10.09.2019 14:00,10.09.2019 15:00,"1,712"
10.09.2019 15:00,10.09.2019 16:00,"2,066"
10.09.2019 16:00,10.09.2019 17:00,"2,065"
10.09.2019 17:00,10.09.2019 18:00,"0,628"
10.09.2019 18:00,10.09.2019 19:00,"2,677"
10.09.2019 19:00,10.09.2019 20:00,"1,427"
10.09.2019 20:00,10.09.2019 21:00,"0,922"
10.09.2019 21:00,10.09.2019 22:00,"0,529"
10.09.2019 22:00,10.09.2019 23:00,"0,771"
10.09.2019 23:00,11.09.2019 00:00,"0,655"
11.09.2019 00:00,11.09.2019 01:00,"0,489"
